cell_id,PRG1_G1,PRG1_G2,PRG1_G3,PRG1_G4,PRG1_G5,PRG1_G6,PRG2_G1,PRG2_G2,PRG2_G3,PRG2_G4,PRG2_G5,PRG2_G6,PRG3_G1,PRG3_G2,PRG3_G3,PRG3_G4,PRG3_G5,PRG3_G6,PRG4_G1,PRG4_G2,PRG4_G3,PRG4_G4,PRG4_G5,PRG4_G6,PRG5_G1,PRG5_G2,PRG5_G3,PRG5_G4,PRG5_G5,PRG5_G6,PRG6_G1,PRG6_G2,PRG6_G3,PRG6_G4,PRG6_G5,PRG6_G6,PRG7_G1,PRG7_G2,PRG7_G3,PRG7_G4,PRG7_G5,PRG7_G6,PRG8_G1,PRG8_G2,PRG8_G3,PRG8_G4,PRG8_G5,PRG8_G6
pertC_b1_c083,4.2212,4.2212,3.1515,3.1515,3.1515,4.7261,4.2212,4.7261,4.5052,4.5052,4.7261,4.2212,6.0546,6.3676,6.5105,5.9436,5.8188,6.1057,3.823,4.2212,4.7261,4.7261,4.2212,4.2212,5.75,5.9436,6.0546,5.8832,6.1057,6.4053,6.1544,5.8832,6.3284,5.9436,6.1057,5.8832,4.907,3.1515,4.7261,3.1515,4.2212,3.1515,3.823,0.0,4.5052,4.5052,4.2212,4.2212
pertC_b1_c084,5.7306,5.1454,5.4317,5.6133,5.3806,5.4803,5.4317,5.5266,6.0175,5.7306,5.6539,5.6133,5.6133,5.6133,5.4803,5.4317,4.9238,5.6133,5.2699,5.9894,5.7306,5.5709,5.4317,5.4803,4.9238,5.6539,5.7669,5.5709,5.7669,5.6539,5.4803,5.693,6.0175,5.0032,5.9307,5.5709,3.559,3.8396,3.1677,3.1677,4.0584,3.8396,2.5158,3.1677,3.8396,3.559,4.0584,3.559
pertC_b1_c085,5.7513,5.2302,5.5915,5.7875,5.0974,5.7513,4.659,3.1875,4.4104,3.8598,3.1875,4.0788,5.7136,5.889,5.7875,5.7513,5.3474,5.8563,4.0788,4.2583,2.5348,3.8598,4.2583,3.8598,4.8579,5.166,5.7513,5.7513,5.7136,5.6746,5.166,5.4012,5.7513,5.3474,5.7136,5.166,5.4523,5.5915,5.2302,5.0974,5.5915,5.5009,5.7136,5.5009,5.2905,5.9207,5.7136,5.5009
pertC_b1_c086,5.6074,5.6074,5.994,5.4362,5.5535,5.7535,5.2296,5.8809,6.1272,5.8809,5.7071,5.7978,4.0629,4.0629,4.6151,3.7809,4.6151,3.3868,5.4966,5.994,5.4966,5.4966,5.9577,5.7071,5.4362,5.8402,5.92,5.4966,5.8809,5.8809,5.4362,5.6585,5.8402,5.4966,5.6074,5.5535,0.0,3.7809,2.7269,3.3868,3.3868,4.0629,2.7269,3.3868,4.6151,4.4626,4.6151,3.7809
pertC_b1_c087,3.7781,3.1076,4.4598,5.1471,4.176,3.1076,4.4598,0.0,4.4598,3.7781,3.7781,0.0,3.1076,4.4598,4.6806,4.4598,4.4598,4.6806,3.7781,3.7781,3.1076,4.4598,3.7781,0.0,6.0088,5.773,6.4646,6.2419,6.0599,6.3218,6.0088,6.0088,6.2826,5.773,6.4308,5.8374,5.8374,6.3218,5.773,5.5507,6.4974,6.2826,3.1076,4.176,4.6806,4.176,4.8614,4.176
pertC_b1_c088,2.6638,5.0827,3.7149,4.5482,0.0,4.5482,5.6397,5.3046,5.8526,5.7728,5.8526,5.7728,3.9964,3.3215,3.9964,4.3958,3.3215,3.7149,3.3215,3.7149,3.3215,4.3958,3.7149,3.9964,5.8526,5.5911,5.6397,5.236,5.9953,5.8135,5.4292,5.7728,5.54,5.5911,5.9265,5.6397,5.236,5.7303,5.1623,4.6804,5.9615,6.0904,5.9953,5.54,5.8902,6.1202,5.9953,5.4292
pertC_b1_c089,4.2146,4.2146,4.4348,4.7679,3.9318,3.5361,3.5361,0.0,0.0,4.2146,5.0173,4.4348,3.9318,3.9318,3.5361,3.5361,4.6151,4.2146,3.5361,3.5361,0.0,4.2146,3.9318,3.5361,5.6501,5.994,6.1478,6.1478,6.1115,5.8608,5.5255,5.5255,5.6501,5.9515,5.9072,5.9072,5.6501,6.3415,5.994,5.761,6.1115,5.5897,5.9515,5.5897,5.8608,6.0738,6.1828,5.2167
pertC_b1_c090,5.7123,5.1351,5.6292,5.49,5.1351,6.0189,3.616,4.2956,3.8969,3.8969,4.116,4.2956,5.4389,5.6716,5.5386,5.1351,5.2037,5.1351,4.4478,3.8969,3.8969,3.616,4.4478,3.616,5.1351,5.4389,5.8253,5.7123,5.6292,5.8941,5.6292,5.2037,5.2679,5.1351,5.7123,5.6292,5.2037,6.0759,5.3282,4.9819,5.49,5.6292,5.9268,5.789,5.5386,5.49,6.1299,5.5386
pertC_b1_c091,5.7199,5.6249,5.4027,5.5199,5.1961,5.9953,5.2698,5.5738,5.7199,5.3384,5.6735,6.0619,5.8864,5.8066,5.7199,5.4027,5.7642,5.9953,4.2494,4.0298,4.0298,0.0,3.748,4.4293,5.3384,5.2698,6.183,5.8066,5.5738,5.8864,3.748,2.6954,4.0298,3.3543,4.2494,3.748,4.4293,4.0298,4.5817,3.748,4.0298,4.0298,5.7199,6.0292,5.5738,5.8473,6.0935,5.3384
pertC_b1_c092,6.0395,5.2691,5.8265,5.8265,5.4912,6.0395,5.5555,6.1484,6.3072,5.9172,6.1134,5.7778,4.1807,0.0,2.8393,3.5027,3.8981,0.0,5.9596,5.8265,6.1823,5.3487,5.8729,5.8729,4.4008,4.1807,4.5811,3.8981,2.8393,3.8981,2.8393,4.8662,3.8981,4.4008,3.8981,4.1807,3.8981,4.1807,4.1807,0.0,4.7338,3.8981,6.1134,5.9172,5.6728,5.9596,6.1823,5.6728
pertC_b1_c093,5.4454,5.3405,5.5403,5.8494,5.1591,5.7443,5.2836,5.8821,5.7443,5.7443,5.7806,5.9137,5.5403,5.3405,5.4454,4.851,5.3405,5.5846,5.7443,5.7806,5.7443,5.3943,5.0905,5.5846,5.3405,5.2836,5.4454,5.3943,5.6676,5.3405,5.0905,5.8494,5.7443,5.4939,5.7806,5.5403,5.0905,3.5724,3.853,4.0719,3.853,4.4035,4.4035,0.0,4.2514,3.5724,4.2514,4.0719
pertC_b1_c094,5.7669,5.2725,5.4054,5.8892,5.3412,5.9631,4.432,3.7507,4.432,4.2521,4.0325,3.3569,4.2521,0.0,4.2521,4.5845,4.2521,4.2521,2.698,3.7507,4.0325,3.7507,4.0325,3.7507,5.8892,5.5227,5.9268,5.4658,5.4658,5.8892,5.5765,5.9268,5.8094,5.4054,5.8892,5.6277,5.4658,5.8501,5.2725,5.4054,5.9268,5.4658,5.9631,6.2138,5.0328,5.9268,6.0319,5.5227
pertC_b1_c095,5.6096,5.4212,5.5009,5.905,5.5009,5.6434,4.9538,5.6761,5.5384,5.4618,5.4212,5.4212,5.0781,5.5384,5.5384,4.9538,5.0781,5.3345,5.3788,5.2883,5.5384,5.1887,5.5009,5.4618,5.3345,5.6434,5.1887,5.3788,5.3788,5.7682,3.6513,3.6513,4.3314,2.9837,3.6513,3.3722,5.1887,5.5384,5.0179,4.6462,5.7971,5.4618,5.4212,5.5009,5.5009,5.905,5.7682,5.3345
pertC_b1_c096,3.7194,4.4004,3.7194,3.7194,0.0,3.7194,4.1168,3.7194,4.1168,4.1168,5.2045,3.7194,3.7194,4.1168,4.4004,4.1168,3.0503,3.0503,4.4004,4.8018,3.7194,0.0,3.7194,0.0,5.8379,5.7131,6.1819,6.1819,6.469,5.6444,5.8949,6.3708,6.2618,6.095,6.1819,5.7774,4.8018,4.1168,3.7194,0.0,4.4004,4.6211,6.5585,6.2226,5.5705,6.469,6.4046,5.9488
pertC_b1_c097,3.4645,4.827,5.0486,3.4645,3.4645,5.2298,5.0486,4.1419,4.542,4.542,3.4645,5.3832,6.2678,6.5252,6.6529,6.2678,6.3249,6.766,4.1419,5.0486,3.4645,3.4645,4.827,0.0,3.4645,4.542,4.1419,4.827,3.4645,4.827,6.074,6.3788,6.2073,5.9203,6.43,6.5696,4.827,4.542,4.542,3.4645,0.0,3.4645,3.4645,5.0486,3.4645,3.4645,4.542,4.1419
pertC_b1_c098,0.0,3.4007,4.9831,4.4768,0.0,4.9831,4.4768,3.4007,0.0,4.4768,4.077,4.077,4.077,3.4007,4.077,5.3176,5.1643,3.4007,4.077,3.4007,4.077,3.4007,4.077,3.4007,6.0771,6.6262,6.5871,5.9344,6.6639,6.5871,4.077,5.1643,3.4007,4.077,3.4007,3.4007,4.077,4.4768,4.077,4.077,0.0,3.4007,6.2591,6.7002,6.2591,6.6262,6.7353,6.313
pertC_b1_c099,4.57,5.0766,4.57,3.4919,4.1697,4.57,4.1697,4.1697,4.1697,3.4919,5.0766,4.1697,3.4919,3.4919,0.0,4.1697,0.0,3.4919,4.57,4.57,4.57,3.4919,3.4919,4.1697,6.0283,5.9485,6.5534,6.296,6.407,6.407,4.1697,5.4113,3.4919,4.1697,4.1697,4.57,4.1697,5.0766,4.57,0.0,0.0,4.8551,6.6403,6.7579,6.5978,6.507,6.3531,6.407
pertC_b1_c100,4.4348,4.151,4.4348,4.6555,4.151,0.0,4.151,3.7534,3.7534,4.8363,3.7534,4.6555,3.7534,3.7534,0.0,3.7534,4.6555,3.7534,4.4348,4.151,4.151,4.9893,4.6555,0.0,5.8121,5.8121,6.2166,6.2166,5.9296,6.6214,5.8726,5.2391,6.2573,5.8726,6.4055,6.2166,4.4348,4.151,4.151,4.6555,4.151,4.151,6.1741,6.2573,5.7478,6.2166,6.1298,6.0834
pertC_b1_c101,4.1739,4.6785,4.4577,4.4577,4.6785,4.6785,5.9527,5.8957,6.1973,6.3196,6.1065,6.0578,3.7761,3.7761,5.145,4.1739,0.0,4.1739,3.7761,4.1739,4.1739,3.7761,4.8593,3.7761,5.8957,6.0578,6.4286,6.1973,5.9527,6.2805,5.7709,6.1065,6.3573,5.8957,5.7709,6.0578,3.7761,3.7761,3.7761,4.1739,4.6785,3.1056,4.1739,4.1739,0.0,5.0123,3.7761,4.6785
pertC_b1_c102,5.4467,5.0434,4.9108,5.8226,4.9793,5.5264,5.2142,5.7333,5.7937,5.7017,5.4467,5.3601,5.2142,5.6352,5.2142,4.7579,5.4467,5.564,3.8943,3.8943,3.6763,3.0081,4.5772,4.0733,5.3601,4.9793,5.8226,5.3601,5.669,5.669,5.1036,5.1605,5.564,5.4467,5.7333,5.6352,5.1036,5.878,4.9108,5.2652,5.2652,5.6352,5.5264,5.764,5.3601,5.3138,5.669,4.9793
pertC_b1_c103,4.4124,4.8138,4.1287,3.7313,3.0618,3.7313,4.8138,4.1287,4.4124,3.7313,3.7313,0.0,4.4124,3.7313,4.4124,4.1287,3.7313,5.2166,3.7313,4.6331,4.6331,3.7313,3.0618,3.7313,6.0121,5.7895,6.704,5.85,6.0121,6.3829,5.85,5.9609,6.2739,6.0121,6.0608,6.0608,5.9609,6.3115,6.1515,5.7252,6.0121,6.4812,4.1287,0.0,0.0,3.7313,4.6331,4.1287
pertC_b1_c104,4.8394,4.5543,3.4766,4.5543,4.1541,4.5543,3.4766,3.4766,3.4766,4.1541,3.4766,4.1541,4.8394,4.1541,0.0,4.1541,0.0,4.1541,4.1541,3.4766,4.1541,4.5543,4.5543,4.1541,6.2197,6.0865,6.7785,6.6245,6.4425,6.6653,4.5543,4.1541,4.8394,5.3956,4.1541,3.4766,6.3373,6.7422,5.7509,5.5286,6.9119,6.2197,4.1541,3.4766,4.1541,5.0609,4.1541,4.5543
pertC_b1_c105,4.4286,4.4286,4.4286,3.7473,0.0,4.1449,4.1449,3.0775,4.1449,3.7473,3.0775,4.1449,4.1449,3.0775,4.4286,4.4286,4.6494,3.0775,3.0775,3.0775,3.0775,3.7473,4.1449,3.0775,6.2104,5.8059,6.1236,5.7416,6.3643,6.2511,5.8059,6.2104,6.3993,5.8664,6.4659,5.8059,4.6494,4.6494,4.4286,3.0775,4.4286,5.1158,6.1679,6.1679,5.8664,6.1679,6.5283,5.8664
pertC_b1_c106,4.2645,3.763,4.2645,4.4444,3.763,4.4444,4.2645,3.763,2.7097,3.369,4.4444,3.369,6.1088,5.8219,5.4179,5.3537,4.9505,5.6888,4.2645,4.0448,4.0448,4.0448,4.2645,4.4444,5.1317,5.6401,5.6888,5.5352,5.589,5.9017,5.6401,5.7351,5.589,5.8219,6.0771,5.5352,5.2113,5.8219,5.4783,5.7351,5.9393,5.8219,6.0106,5.589,5.4179,5.8219,5.9393,5.9756
pertC_b1_c107,5.384,5.5743,5.213,5.8053,5.1488,5.6573,4.0618,3.5624,4.0618,4.2412,4.6419,3.171,5.6573,5.6964,5.53,5.3302,5.6167,5.384,3.171,4.0618,2.5189,4.2412,4.3933,3.5624,5.384,5.0803,5.8053,5.4837,5.5743,5.8718,5.4351,5.6964,5.6573,5.2733,5.53,5.8718,5.53,5.5743,5.1488,5.0066,5.5743,5.6964,5.9928,5.8053,5.53,5.53,6.0209,5.2733
pertC_b1_c108,4.5817,4.0298,4.714,4.9353,4.2494,4.0298,5.8864,5.8473,5.4027,5.9603,5.7642,5.9953,3.3543,3.748,4.5817,2.6954,4.4293,4.2494,4.0298,4.2494,2.6954,4.4293,3.748,4.4293,4.8308,5.5199,5.8473,5.6249,5.5199,5.8864,5.5738,5.3384,5.4027,5.7642,5.8066,5.6249,5.4027,5.8473,5.463,5.03,5.7642,5.8864,5.9603,5.7642,5.6735,5.6249,6.183,5.1165
pertC_b1_c109,4.4855,4.0856,5.3263,4.7703,4.0856,3.4092,4.9918,4.7703,4.0856,4.0856,4.0856,4.4855,3.4092,4.0856,4.4855,4.4855,4.0856,3.4092,4.0856,4.4855,3.4092,4.4855,3.4092,0.0,4.4855,0.0,4.0856,4.4855,4.0856,4.4855,6.744,6.2108,6.2108,6.2108,6.8423,6.4217,6.373,6.4217,6.0859,6.4681,6.4217,6.555,3.4092,4.0856,4.0856,4.7703,4.7703,3.4092
pertC_b1_c110,4.3855,3.5546,4.054,4.5174,4.054,4.054,5.1409,4.9987,5.6885,5.4757,5.5663,5.6885,5.9849,5.9262,5.8312,5.1409,5.2051,5.6885,3.5546,2.5116,3.1634,3.5546,4.3855,4.054,5.2051,5.6087,5.7624,5.8955,5.8312,5.5663,5.3223,5.3223,5.6885,5.2654,5.7624,5.4272,4.7384,5.8955,5.5663,5.3223,5.4272,5.5663,5.7261,5.4757,5.3761,5.8312,5.7974,5.3223
pertC_b1_c111,5.3609,5.1507,5.1507,5.4514,5.0904,5.4938,5.0904,5.5735,5.5735,5.6823,5.6474,5.3609,4.9577,5.4938,5.7805,5.3123,4.8842,5.6474,5.3123,5.2613,5.9252,5.0904,5.3123,5.4938,5.0904,5.3123,5.6474,5.5735,5.7805,5.7161,5.1507,5.6111,5.6823,5.0904,5.7488,5.3609,5.3609,5.3609,5.2075,5.3123,5.5735,5.4938,4.2716,3.4427,3.9407,4.4034,4.1198,4.4034
pertC_b1_c112,4.7745,4.6217,4.4414,4.6217,3.9384,4.7745,4.6217,3.5426,4.2212,3.9384,2.878,3.5426,5.5964,6.2233,5.9582,6.0805,5.8188,5.7138,4.4414,3.9384,2.878,2.878,4.6217,3.5426,5.8675,5.3896,6.0414,5.8188,6.1894,5.8188,3.5426,4.6217,4.6217,4.2212,4.2212,2.878,5.4634,5.9138,6.0006,5.1286,5.8675,5.5321,6.0414,5.8675,5.9582,6.1181,6.2233,5.1286
pertC_b1_c113,6.1722,6.1258,6.026,6.4818,6.026,5.7902,5.8546,6.1258,6.2591,6.577,6.026,5.972,4.6977,3.795,0.0,3.795,4.1929,3.1241,3.1241,4.4768,4.1929,4.4768,3.795,4.8785,5.8546,6.1258,6.026,5.6476,6.0771,6.413,3.1241,3.795,4.4768,3.1241,3.1241,3.1241,4.1929,4.8785,3.1241,4.1929,3.795,3.795,3.795,4.6977,4.6977,5.0316,3.795,4.6977
pertC_b1_c114,3.6207,4.3004,4.3004,4.3004,4.1208,4.4526,5.1399,5.8301,5.994,5.8301,5.2085,5.7171,3.2285,4.7013,3.9017,4.3004,4.4526,3.2285,5.5897,5.7938,5.8651,5.4948,4.5847,5.634,5.3899,5.4437,5.8301,5.3899,5.6764,5.634,5.333,5.5434,5.2727,5.3899,5.9633,5.4437,5.0662,5.2085,5.2727,4.9867,5.6764,5.5434,5.634,5.4948,5.6764,5.333,5.7562,5.7562
pertC_b1_c115,5.1965,5.1965,0.0,4.7938,4.7938,0.0,4.1089,4.1089,4.7938,4.1089,4.1089,0.0,0.0,4.1089,0.0,4.1089,0.0,4.1089,4.1089,4.1089,4.1089,4.7938,0.0,4.7938,6.6586,7.0377,7.0377,7.0889,7.0377,7.1377,4.7938,0.0,4.1089,4.7938,0.0,4.7938,4.7938,5.1965,5.7051,4.1089,4.1089,4.7938,5.1965,4.1089,4.7938,0.0,4.7938,4.1089
pertC_b1_c116,3.9253,0.0,4.208,0.0,3.9253,0.0,4.208,3.5297,4.6085,3.9253,4.208,3.5297,3.9253,4.208,4.4282,3.5297,4.4282,3.9253,4.208,3.9253,3.9253,3.5297,4.208,4.4282,5.3764,5.5188,5.5188,6.0281,6.1411,5.8542,5.4501,5.6435,6.0281,5.7005,6.0281,6.0672,5.6435,6.5218,5.5188,5.8055,5.9449,5.9873,6.0672,6.1048,5.7544,6.1761,6.1761,5.7005
pertC_b1_c117,5.2496,4.9933,5.5584,5.6831,5.4159,5.4159,5.3362,5.2938,5.3768,5.5584,5.3362,5.712,5.3768,5.2938,5.4896,5.1548,5.5246,5.4896,5.5246,5.1038,5.8937,5.1038,4.9933,4.9933,5.0501,5.2033,5.591,4.9331,4.9933,5.3768,5.2938,5.1548,5.4159,4.8691,5.6533,4.9933,4.9331,5.4896,5.1548,4.8006,5.3362,5.5584,5.2938,5.5246,5.3362,5.591,5.6227,4.9331
pertC_b1_c118,5.7409,5.6642,5.4419,5.7772,5.0871,5.3909,5.7772,5.3909,5.8121,5.8121,5.6235,5.5368,3.8497,3.1776,3.8497,3.8497,2.5253,3.8497,5.6642,5.5811,5.0871,5.6642,5.2802,5.337,5.6642,5.6235,5.6235,5.6235,5.8121,5.8786,5.6642,5.6642,5.8459,5.0871,5.5368,5.6642,4.8476,5.9997,5.0135,5.0871,5.8459,5.3909,4.0685,0.0,4.5321,3.569,4.6487,0.0
pertC_b1_c119,4.0418,4.2212,4.0418,3.823,3.1515,3.823,5.3638,5.4634,5.4148,5.6371,5.75,5.6762,5.31,5.8188,5.4634,5.0601,5.554,5.5964,5.8515,5.3638,5.8832,5.5097,5.554,4.9864,5.554,5.31,5.554,5.9138,5.9138,6.0546,5.3638,5.1928,5.6762,4.9864,5.7138,5.0601,5.5097,5.9436,4.7261,5.4148,6.0546,5.8188,3.5426,0.0,3.5426,4.0418,4.5052,3.5426
pertC_b1_c120,6.3979,5.5528,5.957,6.5619,5.9,6.4668,4.1781,4.1781,0.0,4.1781,3.7802,3.1097,4.1781,4.4619,3.7802,4.1781,5.2664,0.0,4.1781,0.0,4.1781,0.0,3.7802,4.1781,5.3713,5.2664,6.0109,6.2015,5.957,6.3979,3.7802,4.1781,3.7802,5.0166,4.1781,3.1097,3.7802,4.4619,3.1097,4.1781,3.1097,3.7802,6.3239,6.0621,6.0621,6.5619,6.4329,6.0109
pertC_b1_c121,4.208,4.8937,3.1388,4.8937,3.81,3.1388,4.208,3.81,4.208,4.208,4.492,4.208,3.81,4.7129,3.1388,4.208,3.81,4.492,4.208,3.1388,3.1388,3.1388,3.81,3.81,5.8699,5.9873,6.0413,6.1875,6.392,6.2744,5.9303,6.3543,6.0924,6.0413,5.8699,6.3543,5.5831,6.3543,5.8699,6.1875,6.392,6.2744,3.81,4.208,3.81,3.1388,3.81,3.81
pertC_b1_c122,6.0375,5.4713,5.4713,6.1326,5.7282,5.9324,4.038,4.2576,4.038,2.7032,4.4375,4.038,4.038,4.4375,4.4375,4.2576,3.7561,4.038,3.7561,4.038,3.3623,3.3623,4.9436,3.7561,5.5282,5.278,5.4713,5.5821,5.7725,5.8149,5.4713,5.6332,5.8947,5.6332,5.7725,4.9436,5.7282,5.8556,5.4109,5.4109,6.0036,5.9686,5.6818,5.6818,5.6818,5.8149,6.0375,5.1247
pertC_b1_c123,5.1466,5.4474,5.4474,5.4032,5.1466,5.6783,5.4474,5.4032,5.6433,5.7448,5.6783,5.8071,3.7185,3.7185,4.3994,3.7185,4.2676,3.0493,5.2035,5.4898,5.4474,5.0223,5.6433,5.1466,5.0223,5.4032,5.2035,5.6071,5.3083,5.4898,5.3568,5.3568,5.7121,5.4474,5.8071,5.2573,5.2573,5.6433,5.3083,5.2035,5.4474,5.4474,5.6071,5.6071,5.5304,5.4032,5.4898,5.0223
pertC_b1_c124,4.6053,3.3772,4.2728,4.0531,4.0531,4.0531,4.2728,3.7712,3.3772,4.2728,4.0531,3.7712,5.2934,5.5436,5.6486,5.2934,5.6972,5.7436,3.7712,4.2728,4.0531,3.3772,4.6053,3.7712,5.2934,5.7436,6.019,6.0856,5.7436,6.019,5.1401,5.4867,6.0529,5.6486,5.9101,5.3621,5.7436,5.8303,5.5436,5.4263,5.8303,5.4867,5.871,6.0856,5.5436,5.7879,5.9101,5.3621
pertC_b1_c125,5.4117,5.0342,5.1079,5.9311,5.1079,5.7241,3.5894,2.5445,4.2686,4.5528,4.0891,3.5894,5.5113,5.8995,5.301,5.5113,5.4627,5.5577,5.6019,5.798,5.833,5.5113,5.5577,5.7617,4.9547,5.5113,5.685,5.6019,6.076,5.7617,5.301,5.5113,5.798,5.1765,5.8995,5.301,3.8701,4.6694,4.4208,3.5894,0.0,4.0891,5.5577,5.7241,5.4117,5.5113,5.4627,5.2407
pertC_b1_c126,4.443,4.443,4.2228,4.6234,4.2228,4.2228,4.443,4.2228,4.443,3.5442,2.8796,4.443,5.7155,5.7693,5.1303,5.7155,5.7693,6.043,3.94,4.2228,3.5442,4.443,3.94,3.94,5.8205,5.7693,6.225,5.5981,6.043,6.4343,5.3913,6.0023,5.5981,5.3913,6.1561,6.0023,3.94,4.2228,4.2228,3.94,3.5442,3.5442,6.3201,5.6585,6.043,5.9599,5.9599,5.3116
pertC_b1_c127,3.9583,2.8972,3.9583,4.6419,4.7947,3.9583,3.9583,2.8972,4.2412,4.4615,4.2412,3.9583,3.9583,2.8972,4.7947,4.7947,4.2412,4.4615,3.9583,0.0,3.5624,2.8972,4.2412,4.4615,5.6771,5.7879,5.9785,5.7879,5.7879,6.3685,5.4099,5.7879,6.0616,5.6167,6.1384,5.6771,5.7879,6.2436,5.5524,5.6771,5.7341,5.9785,5.9341,6.2097,5.8391,5.6771,6.0209,5.6771
pertC_b1_c128,5.6219,5.4555,5.6219,5.5422,5.3096,5.3607,5.5829,5.7972,5.5829,5.6595,5.4998,5.6219,5.199,5.4555,5.2558,5.1387,5.2558,5.9183,5.4555,5.2558,5.7646,5.3096,5.2558,5.4092,4.853,5.4998,5.6958,5.2558,5.4092,5.8289,5.3096,5.199,5.4555,4.9324,6.0515,5.2558,3.7698,5.6958,5.4555,5.199,5.199,5.2558,4.3195,3.9884,3.4898,3.7698,3.9884,3.4898
pertC_b1_c129,2.8408,3.5043,4.7353,3.8997,3.5043,3.8997,5.7283,6.115,6.0411,5.8281,5.9188,5.4928,3.8997,3.5043,3.8997,4.7353,2.8408,4.1823,5.7283,6.0788,6.1839,5.6744,6.0411,6.1501,3.5043,4.9847,3.8997,4.4024,4.8678,4.7353,5.2707,6.0411,5.3503,5.8745,5.9613,5.4928,3.5043,4.1823,4.4024,3.5043,2.8408,4.1823,6.1501,5.9188,5.5571,5.8745,6.2483,5.4928
pertC_b1_c130,3.8717,2.8138,4.5543,0.0,3.4766,3.4766,4.8394,4.3741,4.1541,3.8717,2.8138,4.3741,4.3741,4.5543,4.3741,4.5543,4.8394,3.8717,3.4766,2.8138,4.3741,3.4766,3.8717,4.8394,5.6459,5.3218,6.0125,6.0125,5.8903,6.0125,5.9734,5.8459,5.8459,5.7996,6.1553,6.2802,5.3956,5.9327,5.9734,5.6459,5.9734,6.0125,5.9734,5.7509,5.7509,5.7509,6.1215,5.2422
pertC_b1_c131,4.57,2.8287,4.1697,3.4919,3.4919,3.4919,5.8617,5.906,6.1711,5.9485,5.8617,5.9892,4.1697,4.3897,4.3897,4.1697,3.4919,3.4919,4.1697,4.57,3.8871,3.4919,3.8871,4.3897,5.4113,5.8617,6.0283,5.2579,6.1373,5.9485,5.906,5.5443,5.6047,5.6617,6.1711,5.906,4.1697,4.972,3.4919,0.0,4.1697,4.1697,5.7667,5.2579,6.2355,6.1373,6.296,5.5443
pertC_b1_c132,5.7897,5.2658,5.7434,5.9563,5.0049,5.6947,5.4082,6.1318,6.1942,5.8765,5.6436,5.9172,3.422,0.0,4.0987,4.7835,3.422,3.422,5.8765,5.6947,5.6436,5.6436,5.994,5.5328,5.3395,5.6947,5.7434,5.8765,5.7434,5.9563,3.8165,2.7609,3.422,4.0987,4.0987,3.8165,5.1861,5.6947,5.4724,5.6436,5.6436,5.7897,3.8165,3.422,4.3185,4.0987,3.422,4.3185
pertC_b1_c133,2.8469,3.5106,4.4088,3.906,4.1887,3.5106,3.906,3.5106,4.4088,3.5106,3.5106,4.1887,2.8469,3.5106,3.906,3.5106,3.906,4.1887,4.7418,4.4088,3.906,4.1887,4.5891,4.1887,5.5635,6.2231,6.1903,5.3568,5.8809,6.1903,5.4305,5.9677,6.0852,5.7859,6.1903,5.7348,5.0958,6.1565,5.4305,5.2771,5.8345,6.0476,6.1215,5.7348,6.0476,6.2231,6.0852,5.6809
pertC_b1_c134,4.9478,3.8633,3.8633,3.8633,3.8633,3.1909,3.1909,3.8633,3.8633,3.8633,3.1909,4.7669,4.2617,3.1909,4.2617,3.8633,3.8633,4.2617,4.5458,4.5458,3.1909,4.7669,3.1909,4.7669,5.9241,5.2337,5.791,6.0416,6.5177,6.1468,5.791,6.4086,6.4463,6.2419,6.4463,6.2862,5.5507,6.1468,5.5507,6.0956,6.0956,6.3287,3.1909,4.5458,4.2617,4.5458,4.2617,4.5458
pertC_b1_c135,5.4305,5.0696,5.34,5.82,5.34,5.7902,5.2404,5.6614,5.6614,5.6614,5.1866,5.6265,5.4305,5.2404,5.2404,5.3863,4.6977,5.82,3.9201,3.0332,3.7019,4.2509,4.3827,3.0332,5.0054,5.2404,5.4305,5.4305,5.6614,5.7279,5.34,5.2914,5.7279,4.8634,5.877,4.9369,5.2914,5.5526,5.2404,5.34,5.5902,5.6614,5.7902,5.4305,5.1298,5.6952,5.1298,5.2404
pertC_b1_c136,4.1887,3.906,4.1887,4.5891,4.1887,3.5106,4.4088,2.8469,4.7418,5.0958,3.5106,4.1887,3.906,4.5891,3.906,2.8469,3.906,3.5106,4.7418,0.0,4.1887,4.1887,4.7418,2.8469,5.7348,5.7348,6.1565,5.7348,5.7859,6.3153,6.0476,5.6239,5.9253,5.9677,5.8345,5.6809,5.4992,5.7348,5.8809,5.6809,6.0852,5.7859,6.1903,6.0476,5.5635,5.6809,6.1215,5.4992
pertC_b1_c137,5.2863,4.9697,5.5613,5.5613,4.8372,5.4135,5.0867,5.1915,5.4901,5.4135,5.1405,5.69,5.4525,5.0299,5.24,5.2863,5.2863,5.4135,5.3305,5.24,4.9697,4.9056,5.4135,5.1405,5.4525,5.2863,5.3729,5.3729,5.1405,5.7768,5.0867,5.4525,5.2863,5.0299,5.3729,5.3305,5.4525,5.7487,5.5263,5.0867,5.1915,5.24,5.5263,4.9697,5.5263,5.5263,5.7198,5.4901
