# synthetic, for demo only - NOT real docking output. Generated by 596_scorch2_virtual_screening.py make_synthetic(seed=0)
target,compound_id,pose_id,docking_score,label,ecif_CC,ecif_CN,ecif_CO,ecif_arom,binana_hbond,binana_hydrophobic,binana_saltbridge,binana_pistack,kier_flex,mw,logp,tpsa,rot_bonds,pose_rmsd_ref
TGT01,TGT01_CMPD0217,pose3,-4.847,0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,7.0,2.998,282.8,-0.823,90.8,0,1.294
TGT01,TGT01_CMPD0218,pose1,-5.279,0,10.0,7.0,9.0,16.0,7.0,11.0,9.0,8.0,2.853,243.1,2.554,62.2,6,0.745
TGT01,TGT01_CMPD0218,pose2,-5.117,0,4.0,12.0,12.0,3.0,4.0,14.0,17.0,16.0,2.902,381.7,2.779,77.1,0,1.02
TGT01,TGT01_CMPD0218,pose3,-4.118,0,8.0,2.0,10.0,9.0,3.0,6.0,8.0,8.0,2.52,326.3,1.407,82.8,0,1.895
TGT01,TGT01_CMPD0219,pose1,-5.594,0,10.0,12.0,11.0,9.0,12.0,14.0,17.0,14.0,3.397,404.6,3.155,80.8,0,0.524
TGT01,TGT01_CMPD0219,pose2,-8.206,0,10.0,13.0,11.0,15.0,11.0,11.0,20.0,13.0,3.099,312.8,1.502,67.3,4,0.133
TGT01,TGT01_CMPD0219,pose3,-8.25,0,17.0,9.0,22.0,11.0,12.0,12.0,17.0,12.0,2.941,301.6,4.255,103.5,4,0.564
TGT01,TGT01_CMPD0220,pose1,-6.93,0,8.0,6.0,11.0,11.0,6.0,7.0,14.0,12.0,2.881,352.0,3.017,98.3,0,1.073
TGT01,TGT01_CMPD0220,pose2,-6.721,0,6.0,11.0,13.0,10.0,8.0,7.0,7.0,8.0,2.706,390.7,2.726,61.7,0,0.594
TGT01,TGT01_CMPD0220,pose3,-3.364,0,11.0,17.0,12.0,11.0,11.0,9.0,8.0,7.0,3.126,364.9,0.65,105.4,0,1.428
TGT01,TGT01_CMPD0221,pose1,-7.653,0,13.0,11.0,11.0,7.0,11.0,12.0,13.0,8.0,2.491,356.4,2.992,52.7,0,1.398
TGT01,TGT01_CMPD0221,pose2,-7.255,0,11.0,8.0,11.0,12.0,9.0,13.0,13.0,6.0,3.267,365.6,0.918,105.2,2,0.267
TGT01,TGT01_CMPD0221,pose3,-9.066,0,11.0,8.0,10.0,11.0,7.0,12.0,14.0,15.0,3.445,321.0,1.555,91.1,0,1.74
TGT01,TGT01_CMPD0222,pose1,-6.136,0,8.0,11.0,16.0,10.0,11.0,17.0,15.0,20.0,2.776,334.1,2.531,82.5,1,1.082
TGT01,TGT01_CMPD0222,pose2,-6.86,0,13.0,14.0,15.0,9.0,8.0,15.0,14.0,13.0,2.274,344.6,2.41,92.5,0,2.235
TGT01,TGT01_CMPD0222,pose3,-7.913,0,12.0,12.0,15.0,14.0,15.0,11.0,18.0,16.0,3.474,358.5,4.951,80.2,5,1.85
TGT01,TGT01_CMPD0223,pose1,-4.614,0,12.0,8.0,10.0,10.0,11.0,4.0,13.0,12.0,2.372,258.9,3.791,57.1,2,0.294
TGT01,TGT01_CMPD0223,pose2,-4.078,0,8.0,9.0,7.0,6.0,2.0,8.0,14.0,14.0,2.06,412.2,0.953,111.3,3,2.092
TGT01,TGT01_CMPD0223,pose3,-5.207,0,7.0,5.0,10.0,12.0,8.0,13.0,10.0,13.0,1.705,282.8,3.132,65.5,1,0.152
TGT01,TGT01_CMPD0224,pose1,-7.426,0,15.0,15.0,13.0,19.0,20.0,17.0,14.0,16.0,2.458,370.1,2.422,92.4,0,1.529
TGT01,TGT01_CMPD0224,pose2,-6.641,0,12.0,12.0,15.0,12.0,12.0,9.0,13.0,16.0,1.507,326.7,3.668,88.4,2,2.872
TGT01,TGT01_CMPD0224,pose3,-7.167,0,14.0,10.0,12.0,13.0,3.0,12.0,10.0,12.0,3.262,236.7,1.516,112.0,3,1.137
TGT01,TGT01_CMPD0225,pose1,-6.193,0,10.0,6.0,13.0,7.0,5.0,7.0,10.0,8.0,2.505,408.3,2.7,95.9,2,2.191
TGT01,TGT01_CMPD0225,pose2,-5.507,0,14.0,11.0,11.0,7.0,9.0,17.0,19.0,19.0,2.748,266.2,3.782,70.5,3,1.271
TGT01,TGT01_CMPD0225,pose3,-7.125,0,7.0,10.0,11.0,9.0,6.0,15.0,17.0,13.0,2.462,315.8,3.725,75.9,1,2.147
TGT01,TGT01_CMPD0226,pose1,-4.525,0,10.0,7.0,12.0,10.0,6.0,10.0,9.0,12.0,2.316,284.4,2.874,74.9,3,2.122
TGT01,TGT01_CMPD0226,pose2,-8.643,0,13.0,6.0,12.0,10.0,5.0,12.0,13.0,10.0,2.164,318.3,2.681,79.7,6,1.309
TGT01,TGT01_CMPD0226,pose3,-6.123,0,7.0,7.0,11.0,7.0,10.0,10.0,15.0,10.0,2.991,337.0,1.051,68.8,3,0.707
TGT01,TGT01_CMPD0227,pose1,-4.405,0,10.0,11.0,11.0,11.0,8.0,10.0,10.0,9.0,1.767,311.7,3.037,50.2,0,0.956
TGT01,TGT01_CMPD0227,pose2,-5.114,0,11.0,10.0,11.0,14.0,9.0,13.0,12.0,10.0,2.337,336.2,2.823,42.4,0,1.116
TGT01,TGT01_CMPD0227,pose3,-4.26,0,11.0,14.0,12.0,8.0,11.0,7.0,18.0,9.0,2.403,250.7,2.097,84.1,1,1.361
TGT01,TGT01_CMPD0228,pose1,-3.263,0,3.0,2.0,1.0,5.0,3.0,3.0,10.0,10.0,2.79,329.8,1.246,68.6,0,1.421
TGT01,TGT01_CMPD0228,pose2,-7.138,0,12.0,6.0,8.0,5.0,11.0,11.0,10.0,11.0,2.751,330.1,0.819,87.6,2,0.581
TGT01,TGT01_CMPD0228,pose3,-5.081,0,10.0,10.0,11.0,6.0,10.0,9.0,13.0,12.0,3.526,344.0,2.099,81.6,3,3.043
TGT01,TGT01_CMPD0229,pose1,-6.439,0,11.0,5.0,9.0,8.0,7.0,7.0,8.0,12.0,2.719,310.7,3.012,71.6,1,1.394
TGT01,TGT01_CMPD0229,pose2,-5.76,0,7.0,5.0,12.0,6.0,5.0,15.0,5.0,3.0,3.145,338.4,0.982,75.8,4,1.593
TGT01,TGT01_CMPD0229,pose3,-5.596,0,9.0,3.0,12.0,6.0,8.0,7.0,11.0,10.0,2.653,332.1,1.873,75.4,0,0.567
TGT01,TGT01_CMPD0230,pose1,-6.285,0,18.0,12.0,15.0,17.0,11.0,18.0,15.0,15.0,2.292,284.8,3.969,72.9,2,1.464
TGT01,TGT01_CMPD0230,pose2,-7.28,0,9.0,14.0,15.0,10.0,11.0,13.0,15.0,16.0,3.135,346.4,2.513,92.9,1,1.239
TGT01,TGT01_CMPD0230,pose3,-6.161,0,15.0,13.0,11.0,12.0,5.0,13.0,14.0,12.0,3.157,363.7,1.924,78.2,0,1.816
TGT01,TGT01_CMPD0231,pose1,-5.567,0,2.0,0.0,2.0,10.0,2.0,6.0,5.0,4.0,1.323,243.7,0.542,57.0,0,2.688
TGT01,TGT01_CMPD0231,pose2,-4.559,0,3.0,4.0,3.0,1.0,1.0,4.0,6.0,6.0,0.667,311.9,1.919,38.1,3,0.304
TGT01,TGT01_CMPD0231,pose3,-6.351,0,3.0,3.0,3.0,4.0,2.0,3.0,8.0,7.0,1.98,279.8,1.987,27.0,0,0.482
TGT01,TGT01_CMPD0232,pose1,-4.164,0,10.0,14.0,15.0,13.0,9.0,12.0,14.0,21.0,2.241,292.4,2.688,68.3,2,2.353
TGT01,TGT01_CMPD0232,pose2,-5.82,0,12.0,10.0,14.0,7.0,11.0,11.0,7.0,11.0,2.069,353.8,2.84,83.8,5,1.237
TGT01,TGT01_CMPD0232,pose3,-5.107,0,10.0,11.0,8.0,10.0,7.0,11.0,9.0,8.0,2.534,317.1,0.668,51.8,3,1.375
TGT01,TGT01_CMPD0233,pose1,-7.749,0,7.0,2.0,10.0,5.0,7.0,11.0,13.0,16.0,1.203,267.8,3.517,88.2,2,2.03
TGT01,TGT01_CMPD0233,pose2,-7.86,0,6.0,10.0,10.0,14.0,11.0,13.0,13.0,11.0,3.473,242.2,0.549,102.7,0,1.676
TGT01,TGT01_CMPD0233,pose3,-5.896,0,15.0,16.0,12.0,7.0,11.0,9.0,12.0,18.0,2.773,246.3,1.398,76.5,1,0.36
TGT01,TGT01_CMPD0234,pose1,-4.701,0,9.0,10.0,8.0,10.0,3.0,9.0,11.0,15.0,2.393,298.2,1.528,69.0,0,0.101
TGT01,TGT01_CMPD0234,pose2,-6.388,0,6.0,10.0,13.0,8.0,7.0,6.0,12.0,6.0,2.758,381.6,2.812,52.0,1,2.091
TGT01,TGT01_CMPD0234,pose3,-5.589,0,7.0,12.0,5.0,4.0,10.0,8.0,9.0,11.0,3.175,330.1,2.168,55.5,3,0.739
TGT01,TGT01_CMPD0235,pose1,-6.944,0,12.0,6.0,13.0,9.0,5.0,16.0,14.0,6.0,2.577,340.5,1.784,85.2,2,1.073
TGT01,TGT01_CMPD0235,pose2,-6.689,0,13.0,7.0,15.0,9.0,5.0,9.0,10.0,10.0,2.509,340.1,0.742,84.5,4,2.177
TGT01,TGT01_CMPD0235,pose3,-5.242,0,11.0,11.0,8.0,8.0,12.0,10.0,13.0,11.0,2.687,343.6,3.682,91.4,0,1.029
TGT01,TGT01_CMPD0236,pose1,-7.916,1,20.0,16.0,14.0,14.0,15.0,17.0,12.0,15.0,3.13,322.0,2.662,98.3,2,3.15
TGT01,TGT01_CMPD0236,pose2,-5.676,1,19.0,18.0,20.0,21.0,20.0,18.0,23.0,24.0,2.788,411.8,3.15,77.2,3,2.001
TGT01,TGT01_CMPD0236,pose3,-7.205,1,10.0,12.0,16.0,11.0,16.0,14.0,20.0,18.0,3.464,278.4,0.573,102.0,0,2.904
TGT01,TGT01_CMPD0237,pose1,-5.613,0,8.0,3.0,9.0,10.0,6.0,11.0,8.0,7.0,2.32,291.1,2.892,55.5,2,2.226
TGT01,TGT01_CMPD0237,pose2,-7.254,0,12.0,9.0,19.0,9.0,7.0,11.0,9.0,9.0,2.497,297.8,3.848,70.1,2,1.281
TGT01,TGT01_CMPD0237,pose3,-3.647,0,11.0,9.0,15.0,10.0,13.0,9.0,10.0,12.0,2.865,395.0,2.659,29.8,1,0.399
TGT01,TGT01_CMPD0238,pose1,-4.621,0,8.0,2.0,8.0,11.0,10.0,11.0,9.0,0.0,2.644,300.5,0.959,30.8,0,1.301
TGT01,TGT01_CMPD0238,pose2,-5.432,0,7.0,7.0,7.0,5.0,3.0,8.0,16.0,9.0,2.393,280.4,0.71,97.6,2,0.747
TGT01,TGT01_CMPD0238,pose3,-5.611,0,5.0,5.0,0.0,1.0,3.0,13.0,4.0,6.0,2.696,356.4,1.083,64.9,0,1.973
TGT01,TGT01_CMPD0239,pose1,-4.935,0,0.0,4.0,1.0,4.0,0.0,2.0,7.0,4.0,2.081,335.4,-0.412,50.1,1,0.831
TGT01,TGT01_CMPD0239,pose2,-6.311,0,2.0,7.0,5.0,4.0,1.0,5.0,10.0,9.0,2.262,241.3,-0.658,73.8,0,1.576
TGT01,TGT01_CMPD0239,pose3,-3.301,0,0.0,0.0,0.0,0.0,4.0,7.0,5.0,7.0,3.447,284.7,-0.419,51.2,0,1.06
TGT01,TGT01_CMPD0240,pose1,-8.151,0,19.0,17.0,19.0,17.0,15.0,13.0,18.0,15.0,2.856,408.8,4.256,107.3,5,2.198
TGT01,TGT01_CMPD0240,pose2,-8.591,0,17.0,14.0,18.0,19.0,17.0,20.0,22.0,20.0,2.615,371.2,3.383,103.6,1,2.445
TGT01,TGT01_CMPD0240,pose3,-11.032,0,17.0,17.0,16.0,14.0,14.0,17.0,16.0,16.0,3.264,358.7,2.144,87.7,2,2.193
TGT01,TGT01_CMPD0241,pose1,-4.136,0,6.0,2.0,6.0,8.0,9.0,9.0,7.0,13.0,2.584,344.4,1.941,62.2,4,0.838
TGT01,TGT01_CMPD0241,pose2,-6.247,0,13.0,13.0,6.0,9.0,10.0,16.0,16.0,12.0,2.524,329.2,1.528,67.7,0,0.914
TGT01,TGT01_CMPD0241,pose3,-4.696,0,10.0,16.0,15.0,16.0,9.0,10.0,16.0,19.0,2.521,342.7,2.295,67.3,0,0.739
TGT01,TGT01_CMPD0242,pose1,-4.715,0,7.0,11.0,6.0,8.0,5.0,6.0,11.0,11.0,2.724,238.9,-0.739,50.2,6,0.897
TGT01,TGT01_CMPD0242,pose2,-5.957,0,6.0,10.0,5.0,4.0,9.0,4.0,8.0,2.0,1.687,337.0,3.195,53.8,0,0.338
TGT01,TGT01_CMPD0242,pose3,-5.175,0,5.0,11.0,4.0,3.0,3.0,8.0,11.0,7.0,2.278,252.7,3.178,73.6,0,1.435
TGT01,TGT01_CMPD0243,pose1,-7.682,0,12.0,10.0,19.0,11.0,14.0,18.0,19.0,13.0,2.963,286.8,2.358,69.2,2,0.089
TGT01,TGT01_CMPD0243,pose2,-3.932,0,13.0,8.0,12.0,17.0,13.0,15.0,11.0,14.0,3.571,369.5,2.372,44.7,6,1.179
TGT01,TGT01_CMPD0243,pose3,-6.025,0,11.0,10.0,15.0,15.0,13.0,13.0,15.0,14.0,3.18,278.2,3.496,112.0,0,2.097
TGT01,TGT01_CMPD0244,pose1,-5.352,1,15.0,12.0,16.0,17.0,17.0,19.0,17.0,18.0,2.75,277.2,2.354,86.6,4,1.362
TGT01,TGT01_CMPD0244,pose2,-6.914,1,19.0,11.0,20.0,20.0,14.0,17.0,22.0,22.0,2.12,320.3,3.528,78.5,5,2.159
TGT01,TGT01_CMPD0244,pose3,-7.332,1,17.0,8.0,16.0,15.0,13.0,14.0,17.0,16.0,3.031,334.6,4.528,63.0,4,0.748
TGT01,TGT01_CMPD0245,pose1,-6.86,1,10.0,13.0,18.0,11.0,7.0,11.0,9.0,22.0,2.996,313.4,4.181,83.8,3,3.025
TGT01,TGT01_CMPD0245,pose2,-2.066,1,18.0,9.0,10.0,10.0,11.0,17.0,18.0,12.0,3.765,382.8,3.032,99.4,0,0.826
TGT01,TGT01_CMPD0245,pose3,-6.122,1,17.0,11.0,18.0,15.0,10.0,15.0,10.0,15.0,2.815,272.5,2.783,76.8,4,2.664
TGT01,TGT01_CMPD0246,pose1,-3.355,0,6.0,3.0,10.0,3.0,2.0,0.0,8.0,6.0,2.757,342.0,1.542,75.8,0,2.055
TGT01,TGT01_CMPD0246,pose2,-5.959,0,12.0,12.0,12.0,10.0,6.0,7.0,11.0,6.0,2.149,243.0,2.172,38.4,2,2.811
TGT01,TGT01_CMPD0246,pose3,-3.93,0,7.0,5.0,6.0,6.0,7.0,9.0,10.0,10.0,2.505,361.1,2.553,51.5,0,1.336
TGT01,TGT01_CMPD0247,pose1,-5.646,0,14.0,14.0,12.0,15.0,8.0,15.0,13.0,14.0,3.5,314.2,2.172,57.0,0,1.876
TGT01,TGT01_CMPD0247,pose2,-6.899,0,13.0,5.0,6.0,9.0,7.0,8.0,13.0,11.0,4.022,331.9,2.254,87.8,3,1.758
TGT01,TGT01_CMPD0247,pose3,-6.322,0,12.0,8.0,16.0,11.0,10.0,12.0,14.0,12.0,2.947,311.4,3.152,101.9,3,1.713
TGT01,TGT01_CMPD0248,pose1,-4.473,0,10.0,1.0,9.0,3.0,3.0,3.0,5.0,2.0,2.13,312.2,1.047,73.6,0,0.674
TGT01,TGT01_CMPD0248,pose2,-6.828,0,1.0,0.0,1.0,5.0,2.0,4.0,6.0,6.0,2.203,290.1,1.786,48.7,0,0.991
TGT01,TGT01_CMPD0248,pose3,-4.345,0,1.0,4.0,9.0,5.0,5.0,7.0,7.0,7.0,1.832,238.5,2.456,60.3,0,0.457
TGT01,TGT01_CMPD0249,pose1,-5.698,0,2.0,7.0,4.0,8.0,7.0,10.0,9.0,5.0,1.107,312.2,1.707,47.6,1,1.799
TGT01,TGT01_CMPD0249,pose2,-5.676,0,3.0,8.0,5.0,9.0,3.0,11.0,13.0,7.0,3.191,337.2,2.994,58.8,2,0.235
TGT01,TGT01_CMPD0249,pose3,-6.553,0,9.0,13.0,9.0,4.0,9.0,6.0,12.0,11.0,2.917,300.3,2.565,45.5,1,1.072
TGT01,TGT01_CMPD0250,pose1,-7.343,0,12.0,15.0,14.0,14.0,6.0,13.0,9.0,11.0,3.445,272.8,1.761,79.2,1,1.253
TGT01,TGT01_CMPD0250,pose2,-5.756,0,11.0,15.0,11.0,17.0,14.0,16.0,17.0,17.0,2.209,337.2,2.004,68.4,1,1.566
TGT01,TGT01_CMPD0250,pose3,-6.944,0,12.0,9.0,13.0,12.0,7.0,11.0,18.0,12.0,2.819,289.9,1.588,70.5,0,1.081
TGT01,TGT01_CMPD0251,pose1,-7.098,0,7.0,8.0,12.0,5.0,6.0,11.0,9.0,14.0,2.835,403.2,1.156,67.0,1,0.209
TGT01,TGT01_CMPD0251,pose2,-5.307,0,5.0,5.0,12.0,8.0,10.0,14.0,11.0,12.0,2.572,368.2,0.564,63.7,1,1.99
TGT01,TGT01_CMPD0251,pose3,-5.843,0,7.0,11.0,9.0,6.0,10.0,9.0,11.0,13.0,1.176,370.4,0.595,91.7,2,1.708
TGT01,TGT01_CMPD0252,pose1,-8.247,1,8.0,12.0,8.0,7.0,11.0,8.0,16.0,13.0,3.474,370.7,3.034,81.9,5,1.725
TGT01,TGT01_CMPD0252,pose2,-6.615,1,18.0,13.0,11.0,16.0,15.0,14.0,14.0,14.0,3.068,293.1,4.279,87.3,2,1.107
TGT01,TGT01_CMPD0252,pose3,-7.294,1,15.0,16.0,16.0,15.0,16.0,13.0,16.0,16.0,2.75,395.4,1.888,71.9,2,1.42
TGT01,TGT01_CMPD0253,pose1,-9.115,0,17.0,8.0,13.0,16.0,12.0,15.0,20.0,18.0,2.576,357.8,3.543,47.6,5,2.349
TGT01,TGT01_CMPD0253,pose2,-6.255,0,14.0,16.0,19.0,13.0,13.0,16.0,22.0,15.0,2.135,318.9,2.749,75.0,1,1.975
TGT01,TGT01_CMPD0253,pose3,-7.042,0,13.0,15.0,15.0,14.0,16.0,19.0,18.0,17.0,3.131,323.8,4.337,94.5,5,0.613
TGT01,TGT01_CMPD0254,pose1,-6.602,1,18.0,14.0,19.0,11.0,18.0,17.0,17.0,22.0,2.592,262.8,3.001,56.6,0,1.949
TGT01,TGT01_CMPD0254,pose2,-4.787,1,19.0,18.0,18.0,16.0,18.0,15.0,23.0,18.0,1.908,319.4,2.397,93.0,4,2.62
TGT01,TGT01_CMPD0254,pose3,-4.462,1,12.0,13.0,14.0,19.0,9.0,14.0,18.0,16.0,2.375,357.2,4.06,88.6,2,2.294
TGT01,TGT01_CMPD0255,pose1,-6.587,0,7.0,7.0,11.0,7.0,7.0,13.0,16.0,7.0,2.879,273.3,3.739,89.0,0,1.191
TGT01,TGT01_CMPD0255,pose2,-5.641,0,6.0,9.0,8.0,4.0,7.0,7.0,8.0,10.0,3.164,318.7,4.822,81.2,3,0.735
TGT01,TGT01_CMPD0255,pose3,-4.071,0,10.0,11.0,14.0,10.0,12.0,11.0,11.0,10.0,3.132,308.0,2.984,80.4,2,2.072
TGT01,TGT01_CMPD0256,pose1,-3.895,0,11.0,8.0,4.0,9.0,3.0,9.0,9.0,8.0,2.92,265.3,1.467,58.7,2,1.058
TGT01,TGT01_CMPD0256,pose2,-4.534,0,6.0,1.0,10.0,9.0,6.0,9.0,7.0,8.0,3.553,304.6,2.299,51.3,0,1.381
TGT01,TGT01_CMPD0256,pose3,-5.14,0,3.0,4.0,9.0,6.0,1.0,12.0,6.0,3.0,1.694,213.8,2.392,58.1,0,1.077
TGT01,TGT01_CMPD0257,pose1,-6.933,0,8.0,4.0,7.0,3.0,2.0,7.0,6.0,3.0,2.305,300.8,2.462,59.1,0,0.436
TGT01,TGT01_CMPD0257,pose2,-5.674,0,8.0,10.0,8.0,7.0,10.0,4.0,10.0,10.0,3.084,332.2,2.875,56.0,0,1.4
TGT01,TGT01_CMPD0257,pose3,-5.978,0,9.0,9.0,11.0,7.0,4.0,9.0,11.0,11.0,2.355,348.8,3.258,31.4,0,0.906
TGT01,TGT01_CMPD0258,pose1,-5.848,0,7.0,9.0,12.0,5.0,5.0,9.0,10.0,8.0,2.879,314.5,3.107,85.6,6,2.025
TGT01,TGT01_CMPD0258,pose2,-7.167,0,12.0,13.0,13.0,13.0,14.0,10.0,15.0,20.0,3.564,382.5,2.118,93.3,4,0.729
TGT01,TGT01_CMPD0258,pose3,-6.565,0,10.0,8.0,6.0,12.0,8.0,8.0,12.0,10.0,1.781,306.1,2.592,78.8,5,1.62
TGT01,TGT01_CMPD0259,pose1,-5.262,0,3.0,9.0,7.0,0.0,0.0,1.0,6.0,3.0,1.946,274.2,0.928,75.6,4,0.293
TGT01,TGT01_CMPD0259,pose2,-7.226,0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,1.992,340.5,-0.388,80.2,0,1.566
TGT01,TGT01_CMPD0259,pose3,-4.124,0,3.0,1.0,5.0,0.0,4.0,3.0,2.0,5.0,1.675,260.1,0.217,70.9,2,1.107
TGT01,TGT01_CMPD0260,pose1,-7.619,0,4.0,4.0,4.0,0.0,7.0,6.0,11.0,8.0,2.323,277.7,5.115,79.7,1,1.454
TGT01,TGT01_CMPD0260,pose2,-5.896,0,9.0,7.0,7.0,7.0,5.0,9.0,13.0,6.0,2.029,296.5,1.332,113.8,0,0.222
TGT01,TGT01_CMPD0260,pose3,-5.798,0,7.0,6.0,11.0,9.0,7.0,11.0,9.0,8.0,1.883,266.7,3.606,81.8,0,1.303
TGT02,TGT02_CMPD0001,pose1,-7.325,1,17.0,17.0,21.0,11.0,14.0,14.0,9.0,5.0,3.507,403.6,4.687,73.6,7,2.837
TGT02,TGT02_CMPD0001,pose2,-7.438,1,20.0,13.0,9.0,9.0,17.0,8.0,11.0,12.0,2.979,409.4,5.804,73.8,9,1.841
TGT02,TGT02_CMPD0001,pose3,-4.995,1,12.0,12.0,11.0,7.0,9.0,6.0,4.0,12.0,4.599,321.4,4.535,79.9,4,2.104
TGT02,TGT02_CMPD0002,pose1,-4.983,0,11.0,12.0,8.0,16.0,12.0,0.0,10.0,9.0,3.584,371.7,5.195,92.2,5,0.458
TGT02,TGT02_CMPD0002,pose2,-6.667,0,8.0,10.0,13.0,8.0,9.0,4.0,10.0,13.0,4.046,351.4,6.86,84.2,9,1.969
TGT02,TGT02_CMPD0002,pose3,-7.83,0,10.0,18.0,15.0,7.0,7.0,11.0,6.0,14.0,2.905,291.4,5.146,73.8,2,1.566
TGT02,TGT02_CMPD0003,pose1,-5.309,0,4.0,9.0,9.0,0.0,6.0,4.0,4.0,1.0,4.107,324.4,3.373,33.2,6,0.311
TGT02,TGT02_CMPD0003,pose2,-6.591,0,7.0,12.0,9.0,5.0,5.0,0.0,8.0,6.0,3.581,395.5,2.641,77.4,4,1.37
TGT02,TGT02_CMPD0003,pose3,-7.106,0,7.0,11.0,11.0,9.0,11.0,4.0,6.0,11.0,3.19,325.4,3.791,59.0,7,0.986
TGT02,TGT02_CMPD0004,pose1,-4.115,0,7.0,12.0,1.0,3.0,13.0,2.0,2.0,6.0,3.925,401.0,2.33,62.5,7,0.392
TGT02,TGT02_CMPD0004,pose2,-6.384,0,9.0,12.0,14.0,0.0,8.0,3.0,6.0,7.0,3.17,372.1,5.285,68.3,6,1.793
TGT02,TGT02_CMPD0004,pose3,-7.164,0,17.0,12.0,9.0,9.0,6.0,6.0,5.0,12.0,3.628,362.7,3.841,91.2,6,1.015
TGT02,TGT02_CMPD0005,pose1,-7.136,0,14.0,16.0,11.0,12.0,8.0,7.0,9.0,12.0,2.622,404.8,4.243,108.2,9,1.161
TGT02,TGT02_CMPD0005,pose2,-5.441,0,12.0,13.0,13.0,12.0,5.0,15.0,10.0,12.0,3.437,349.4,6.696,105.0,6,2.418
TGT02,TGT02_CMPD0005,pose3,-7.256,0,16.0,15.0,13.0,12.0,13.0,9.0,11.0,11.0,2.51,331.9,4.948,89.5,2,2.131
TGT02,TGT02_CMPD0006,pose1,-4.861,0,8.0,10.0,5.0,7.0,5.0,0.0,7.0,6.0,1.755,410.7,2.607,85.6,6,2.077
TGT02,TGT02_CMPD0006,pose2,-6.421,0,5.0,11.0,8.0,5.0,6.0,6.0,6.0,6.0,3.36,335.4,5.043,80.4,6,0.725
TGT02,TGT02_CMPD0006,pose3,-5.404,0,12.0,5.0,7.0,2.0,11.0,0.0,0.0,7.0,3.061,326.6,6.083,93.0,6,0.848
TGT02,TGT02_CMPD0007,pose1,-6.005,0,15.0,15.0,15.0,10.0,13.0,15.0,10.0,13.0,3.286,348.4,4.954,85.0,5,2.75
TGT02,TGT02_CMPD0007,pose2,-7.339,0,17.0,21.0,13.0,16.0,16.0,8.0,15.0,12.0,2.997,302.3,5.277,81.2,8,1.696
TGT02,TGT02_CMPD0007,pose3,-4.427,0,22.0,19.0,13.0,16.0,13.0,17.0,14.0,15.0,3.588,340.5,4.533,92.7,6,2.321
TGT02,TGT02_CMPD0008,pose1,-6.987,0,14.0,13.0,13.0,15.0,9.0,19.0,8.0,13.0,2.78,328.4,4.879,76.5,5,1.974
TGT02,TGT02_CMPD0008,pose2,-6.061,0,12.0,15.0,9.0,13.0,14.0,9.0,11.0,11.0,3.075,364.2,4.416,67.7,6,1.701
TGT02,TGT02_CMPD0008,pose3,-4.71,0,11.0,14.0,15.0,13.0,12.0,12.0,9.0,11.0,3.837,323.8,4.697,70.8,8,1.238
TGT02,TGT02_CMPD0009,pose1,-4.883,0,7.0,5.0,1.0,7.0,5.0,8.0,7.0,8.0,3.474,351.0,4.226,95.8,7,1.63
TGT02,TGT02_CMPD0009,pose2,-4.058,0,11.0,9.0,14.0,11.0,9.0,6.0,5.0,9.0,3.146,345.6,5.391,60.6,1,0.932
TGT02,TGT02_CMPD0009,pose3,-8.225,0,14.0,8.0,10.0,6.0,11.0,14.0,5.0,10.0,4.046,368.7,3.753,64.6,4,0.898
TGT02,TGT02_CMPD0010,pose1,-4.517,0,12.0,12.0,8.0,9.0,7.0,6.0,3.0,7.0,2.968,333.8,3.011,38.1,5,1.285
TGT02,TGT02_CMPD0010,pose2,-3.317,0,12.0,4.0,8.0,4.0,5.0,0.0,1.0,5.0,2.699,285.7,4.414,75.7,6,1.159
TGT02,TGT02_CMPD0010,pose3,-4.853,0,11.0,11.0,11.0,0.0,9.0,8.0,9.0,5.0,2.566,339.4,3.37,85.0,5,1.038
TGT02,TGT02_CMPD0011,pose1,-4.5,0,19.0,9.0,14.0,10.0,13.0,5.0,13.0,9.0,3.469,351.7,2.406,77.4,6,1.309
TGT02,TGT02_CMPD0011,pose2,-7.358,0,9.0,13.0,9.0,9.0,4.0,7.0,10.0,11.0,3.731,398.8,5.129,50.6,8,2.456
TGT02,TGT02_CMPD0011,pose3,-7.722,0,18.0,16.0,16.0,11.0,13.0,9.0,12.0,14.0,3.871,354.5,5.973,91.7,6,1.887
TGT02,TGT02_CMPD0012,pose1,-4.91,0,13.0,19.0,12.0,16.0,10.0,10.0,1.0,8.0,3.301,430.0,4.328,85.1,4,1.041
TGT02,TGT02_CMPD0012,pose2,-5.179,0,13.0,12.0,5.0,6.0,8.0,12.0,3.0,9.0,3.967,382.4,5.162,133.7,8,2.12
TGT02,TGT02_CMPD0012,pose3,-7.879,0,13.0,12.0,8.0,13.0,16.0,3.0,8.0,14.0,2.944,410.7,2.471,91.2,5,1.327
TGT02,TGT02_CMPD0013,pose1,-6.558,0,19.0,14.0,9.0,5.0,11.0,9.0,4.0,9.0,3.183,399.8,3.952,99.8,7,1.162
TGT02,TGT02_CMPD0013,pose2,-5.902,0,11.0,17.0,12.0,11.0,11.0,5.0,6.0,9.0,4.032,356.3,5.132,79.9,6,0.245
