# synthetic, for demo only -- module 563 CONCORD
,TruePC1,TruePC2,TruePC3,TruePC4,TruePC5,TruePC6,TruePC7,TruePC8,TruePC9,TruePC10,TruePC11,TruePC12,TruePC13,TruePC14,TruePC15,TruePC16,TruePC17,TruePC18,TruePC19,TruePC20
C00269,-20.03078,-15.857403,-8.736494,-3.3720262,2.8247142,-1.5372674,-0.62751913,-0.46338952,-0.1320791,0.08915639,0.014834802,0.014149277,0.005475852,-0.0017369566,0.0006695351,0.00019084122,1.2779193e-05,-6.954515e-05,-1.7486418e-05,4.7254952e-07
C00270,16.288595,2.8613956,-3.669812,2.532176,0.03424728,-0.5877374,0.2597059,-0.032359894,-0.037535585,-0.018822609,0.005090448,0.0018638964,-0.0009259439,-0.00034068132,2.6484884e-05,-4.900351e-05,1.2914834e-05,-9.495934e-06,-5.334336e-07,2.1635356e-06
C00271,21.172377,-6.109105,0.8523217,1.8852168,0.99937147,0.7573287,-0.108872935,-0.04830134,0.051591754,0.019535685,-0.008275724,-0.00051018375,0.00042384528,0.00049094966,0.00015756846,-1.9283425e-05,1.1972026e-05,-2.2446915e-07,-3.4607297e-06,1.6941756e-06
C00272,-20.795652,-8.657118,-1.890129,0.7998694,-1.1162167,0.7402872,0.23404884,0.042248175,-0.022329312,0.03183195,0.0065790927,0.0024434468,-0.00023335277,0.00045542602,-0.00018026955,-4.0355455e-05,1.2336418e-05,6.7306894e-07,-4.548792e-06,-1.4343619e-06
C00273,13.6365595,5.9595456,-4.555449,1.589171,-0.5307591,-0.7803169,0.0918006,0.09521501,-0.06510581,-0.0073464746,-0.0061832806,0.0021958577,-0.0003748793,0.0003031207,0.00015272874,-2.425262e-06,1.2739694e-05,1.4164825e-05,-2.8722297e-06,1.1481462e-06
C00274,20.158329,-3.5922587,-0.61789966,2.608065,0.94424635,0.41372272,0.09672575,-0.12975703,0.06355691,0.009709254,0.0023417247,-0.002512155,0.0009379179,0.00024013418,-3.906288e-05,4.9230315e-05,1.2283608e-05,1.3330454e-05,-4.43707e-06,-1.0834124e-06
C00275,21.325172,-13.815885,5.496144,-4.1332383,-1.3779045,-1.0061054,0.3161886,-0.10811108,0.035503555,0.0026269204,0.0018150281,-0.0016740541,0.00068162015,0.0005463297,0.00021065642,-7.387033e-05,1.2785328e-05,-1.8312538e-05,1.1223624e-05,7.574764e-08
C00276,20.939987,-5.4626923,0.46426055,2.1155307,1.0091913,0.68366754,-0.053440224,-0.07542744,0.05907881,0.018201955,-0.005710551,-0.0012524038,0.0006670951,0.00048766736,0.00011680573,4.9905752e-06,1.2335302e-05,7.780028e-06,-6.3327543e-06,9.1757795e-07
C00277,-9.032176,9.696572,3.880445,-1.105207,1.0857427,0.10298609,0.28499365,0.03680398,-0.053197257,0.01000749,-0.0050546024,-0.0027572927,0.0007518481,-0.0003380312,-6.986106e-05,-5.133556e-05,1.3050255e-05,-2.7177907e-06,-4.1105304e-06,-3.1591057e-07
C00278,21.374876,-13.738315,5.4600816,-4.025266,-1.317481,-0.92963415,0.2771168,-0.08514912,0.024095789,-0.0014167122,0.0045504575,-0.0022253366,0.0008896004,0.0006373911,0.00023754142,-8.0865524e-05,1.2905851e-05,-1.913135e-05,7.9560705e-06,1.4677894e-07
C00279,21.499926,-13.523228,5.3560953,-3.7350318,-1.1571667,-0.73199886,0.17848812,-0.02902652,-0.0031076374,-0.010396277,0.010248247,-0.0031968702,0.0012546893,0.00073174183,0.00023665278,-6.0809034e-05,1.2750083e-05,-1.0137039e-05,1.3809389e-06,2.1130013e-06
C00280,-2.5553424,12.0007925,0.17804249,-2.4734182,0.280592,0.73576033,0.09635687,-0.15802129,-0.012159353,-0.025557728,-0.0007827611,0.0032607845,-0.00026832588,0.00046410898,3.8649352e-05,5.4967495e-05,1.257897e-05,2.3635057e-06,4.069796e-06,-9.522469e-08
C00281,16.830883,2.1221354,-3.3901184,2.6717834,0.16928011,-0.49948537,0.27680907,-0.060808737,-0.024492718,-0.018512947,0.007281312,0.0012545967,-0.00079466094,-0.00043244567,-3.5120054e-05,-4.188184e-05,1.27047715e-05,-1.4580702e-05,1.9465479e-06,-6.990779e-07
C00282,22.087675,-10.5078745,3.5970078,-0.64418405,0.31663933,0.681185,-0.3458955,0.16379407,-0.058852255,-0.006172683,-0.0026347397,0.0025046947,-0.0010122055,-0.000559674,-0.00013793583,9.514707e-06,1.259862e-05,-2.1870483e-06,4.767294e-06,1.2261017e-07
C00283,-4.871722,11.462138,1.5321034,-2.1793697,0.6408218,0.62235254,0.21782874,-0.12261127,-0.04580527,-0.020745562,-0.0058381264,0.0015876946,0.00065784686,0.00036595052,-0.00011867378,2.6359336e-05,1.2219461e-05,-1.06953175e-05,1.4717623e-06,1.6782691e-07
C00284,21.468618,-7.0364347,1.4192241,1.497303,0.95143926,0.8371581,-0.18695039,-0.0035384663,0.035506167,0.019439792,-0.011125722,0.00069067767,-2.6520049e-05,0.0003816762,0.00018023665,-4.5382716e-05,1.2504686e-05,-9.414339e-07,-3.5629366e-06,-1.2558273e-06
C00285,13.482213,6.1162524,-4.5852013,1.5259606,-0.55733734,-0.7804893,0.079801485,0.10095081,-0.064832486,-0.006261347,-0.0066687632,0.0020876685,-0.0003077711,0.0003415536,0.00014378036,2.4326366e-06,1.274406e-05,6.2572667e-06,-3.207022e-06,4.8280276e-07
C00286,-16.983013,2.2224455,5.43407,1.8833835,0.052260846,-0.7264316,-0.27104962,0.031450514,0.06055624,-0.01902143,0.0016132683,0.0036833128,0.00042570083,0.00039161544,-0.00016856659,-1.2105855e-05,1.2720817e-05,-8.269083e-06,-3.6563274e-06,2.982276e-07
C00287,17.639137,0.9405928,-2.8993192,2.8263154,0.37591264,-0.33486357,0.28407338,-0.099797405,-0.0016182511,-0.015743606,0.009644968,8.268613e-05,-0.00043234104,-0.00049005,-0.00011118078,-1.6281116e-05,1.211012e-05,-1.02140575e-05,4.734525e-06,-2.8785468e-07
C00288,3.1702638,11.969782,-2.8014688,-2.139887,-0.60471094,0.4148639,-0.22734672,-0.046995766,0.05911016,0.0027074846,0.007399202,-0.00014369945,-0.0007065106,-0.0003187863,8.04305e-05,-4.0272313e-05,1.2555827e-05,3.4691977e-06,-4.422596e-06,-1.7826203e-08
C00289,-20.939255,-11.447399,-4.5272202,-0.4237807,-0.25670275,0.56012905,0.31262824,0.22263962,0.04971265,-0.0072249584,0.00063396315,0.003478931,0.0014914421,-0.00035195152,6.9614856e-05,-1.2663392e-05,1.2296231e-05,1.7245686e-05,8.01415e-06,-9.216165e-07
C00290,-11.417408,8.162507,4.992682,-0.24242829,1.1210794,-0.2940536,0.19794784,0.13339034,-0.017355286,0.025308494,0.0014366772,-0.0027662294,-0.00037370343,-0.00037730957,0.00011930781,-1.4882684e-05,1.2914533e-05,1.3557124e-05,-1.9152183e-06,1.2451038e-07
C00291,-20.879183,-12.567432,-5.612297,-1.0370436,0.30585155,0.2943186,0.2434088,0.23431322,0.06897011,-0.032618172,-0.0047381064,-0.00014657318,0.00077859446,-0.0004940865,0.00018686129,5.4648077e-05,1.194784e-05,-5.650006e-06,-2.8699847e-06,2.9048067e-07
C00292,-4.8700695,11.462633,1.5311335,-2.1796622,0.64058375,0.6224841,0.21775688,-0.12265317,-0.045785293,-0.020753529,-0.005838488,0.0015915207,0.0006578138,0.0003662689,-0.000116044816,2.428222e-05,1.26542345e-05,-1.1362152e-05,1.6677619e-06,1.9664378e-07
C00293,-8.69328,9.881167,3.7027323,-1.2154655,1.0648237,0.15656053,0.28933412,0.021622708,-0.055997863,0.007161485,-0.0057060425,-0.002528375,0.0008582551,-0.00029331248,-9.609325e-05,-4.9215072e-05,1.2454529e-05,-5.0087224e-06,-4.029041e-06,-7.274312e-09
C00294,-9.06023,9.680941,3.894986,-1.095923,1.0873184,0.09849254,0.28454626,0.038058583,-0.05293655,0.010237372,-0.004996819,-0.002774796,0.00074246357,-0.00034472768,-6.6284934e-05,-5.1512445e-05,1.2449513e-05,1.1422405e-06,-4.95584e-06,-3.0888833e-07
C00295,4.4891047,11.668931,-3.348801,-1.8505913,-0.7575705,0.24392453,-0.26867646,0.003370954,0.058375467,0.011222891,0.005712839,-0.0015272115,-0.00020388854,-0.000393904,-1.6530905e-05,-4.3246306e-05,1.2274183e-05,-5.8903715e-06,-2.5857964e-06,-5.7146497e-07
C00296,-20.892305,-9.701883,-2.8614388,0.38933897,-0.87772965,0.739424,0.29353926,0.12051802,0.0031835025,0.023930797,0.0060840403,0.004075564,0.0006155553,0.00025024673,-0.0001572255,-6.1614664e-05,1.3122464e-05,2.0890364e-05,-3.0704812e-06,6.0814546e-07
C00297,22.04873,-11.657634,4.306441,-1.6482055,-0.10842222,0.3605792,-0.27546704,0.17047119,-0.07789608,-0.019575149,0.008126876,0.00024425457,-0.00020386557,-0.00042440946,-0.00019252545,6.7756e-05,1.2110397e-05,1.3937558e-05,-6.221912e-06,-1.8638896e-07
C00298,12.232214,7.299222,-4.7486777,0.99910283,-0.74313563,-0.74439985,-0.018052114,0.13743961,-0.056161817,0.002854907,-0.009404708,0.00091301417,0.00030503926,0.0004821302,7.899974e-05,4.099522e-05,1.2791229e-05,1.555122e-05,-7.5156805e-07,8.341061e-07
C00299,20.260235,-3.8165445,-0.49170935,2.5621402,0.95860976,0.4493308,0.08014761,-0.12530512,0.06430244,0.010985297,0.0014203648,-0.00244092,0.0009435824,0.00028010365,-2.390887e-05,5.0840834e-05,1.1816708e-05,1.409546e-05,-2.8347813e-06,2.3635605e-10
C00300,21.992287,-9.4137745,2.9084451,0.16105935,0.60815066,0.834154,-0.33628112,0.12153148,-0.02794733,0.0060133687,-0.009536919,0.0029810637,-0.0010793705,-0.00029928389,3.5764267e-06,-4.422423e-05,1.2733173e-05,-1.3412775e-05,5.5892237e-06,-1.4918882e-06
C00301,4.2384734,11.735133,-3.2500844,-1.9113144,-0.7310016,0.27824602,-0.26247376,-0.0063677263,0.05918425,0.009716158,0.006148459,-0.0012821653,-0.00030913355,-0.0003871903,1.1283282e-07,-4.4020824e-05,1.2927509e-05,-5.498221e-06,-3.9563038e-06,-2.658441e-09
C00302,-20.612392,-14.233566,-7.223202,-2.104054,1.4101104,-0.39414522,-0.04046987,0.0796337,0.042503215,-0.043210935,-0.008138739,-0.007024883,-0.0022610691,0.0004184878,-0.00010406469,1.7305749e-05,1.1961087e-05,-1.3340782e-05,-8.444403e-06,-1.0768429e-06
C00303,14.16551,5.4039707,-4.4365754,1.8010738,-0.43387917,-0.7712421,0.13205186,0.07371866,-0.06456592,-0.010834622,-0.0042932485,0.0024722526,-0.0006018731,0.00019756972,0.00015202838,-1.9894169e-05,1.2434738e-05,3.8622934e-06,-3.3323818e-06,1.3811391e-06
C00304,3.0294158,11.995069,-2.739123,-2.1662846,-0.5866153,0.4315421,-0.22174235,-0.052157883,0.0586825,0.0017327982,0.0074880696,1.47622695e-05,-0.0007480663,-0.0003089665,9.0626476e-05,-3.5356225e-05,1.2071606e-05,6.4481696e-06,-2.1102687e-06,1.8469765e-07
C00305,20.341173,-3.9981813,-0.38875452,2.5223818,0.96901894,0.47766536,0.06636457,-0.1212723,0.06466394,0.011985048,0.0006483042,-0.0023697307,0.0009362298,0.00031722902,2.4382373e-06,3.8916587e-05,1.2217947e-05,1.3550356e-05,-2.237049e-06,1.9066486e-07
C00306,-0.12149384,12.230852,-1.1818235,-2.5189023,-0.11890755,0.69816947,-0.054354496,-0.1413785,0.02768826,-0.018513272,0.0049989778,0.0029516034,-0.0010072081,0.0001910323,0.00016738796,2.6652697e-05,1.3144137e-05,1.5734615e-05,2.9224893e-07,-5.6773416e-07
C00307,19.844973,-2.9302497,-0.9840561,2.7234907,0.89261305,0.305374,0.14250791,-0.13949808,0.059519798,0.005694051,0.0048680366,-0.0025822534,0.0008736635,9.623268e-05,-9.0122296e-05,5.5977507e-05,1.2787094e-05,1.3602208e-05,-7.1988285e-07,-6.0157964e-07
C00308,20.930647,-14.318471,5.7061377,-4.8820596,-1.8078462,-1.5818621,0.6240625,-0.30114135,0.135889,0.04338041,-0.028793847,0.0060101054,-0.0023404718,-0.0012451309,-0.00040264812,0.00012070886,1.1680763e-05,2.7541366e-05,-1.1098638e-05,-5.268297e-08
C00309,-14.053669,5.8830214,5.756228,0.815768,0.8606878,-0.673389,-0.0052281343,0.1700298,0.03914772,0.020362051,0.0074566193,0.00069742394,-0.0012035338,0.00019168248,0.0001235251,5.6318044e-05,1.2385883e-05,5.8024045e-07,4.5438355e-06,-1.2163687e-07
C00310,-20.451212,-6.4895773,0.03361718,1.4809625,-1.3384326,0.5624531,0.056228124,-0.10209584,-0.052254256,0.02395455,0.0024263624,-0.0018114706,-0.0011261975,0.00024137211,1.0417831e-06,3.201089e-05,1.2024467e-05,-1.7592021e-05,-1.7126963e-06,7.53084e-07
C00311,-11.39695,8.177564,4.9844627,-0.25035918,1.1217351,-0.29065636,0.19911733,0.13272277,-0.017763527,0.025239484,0.0013745828,-0.0027803746,-0.00036443432,-0.00037866068,0.00011499442,-1.4472721e-05,1.2378863e-05,1.2559111e-05,-3.354448e-07,-4.2832687e-07
C00312,16.807579,2.154739,-3.4029188,2.6663222,0.1633967,-0.5036418,0.2762581,-0.05961019,-0.025096154,-0.018551398,0.0071965493,0.0012824474,-0.00080288266,-0.0004334513,-2.95959e-05,-4.146828e-05,1.2567203e-05,-1.1146627e-05,3.483474e-06,-3.3197747e-07
C00313,-7.8626094,10.301575,3.2528243,-1.47024,0.9998301,0.2814275,0.29189736,-0.015162053,-0.06018753,5.636107e-05,-0.006882258,-0.0017968245,0.0010361759,-0.00015784224,-0.00013639062,-4.2194002e-05,1.2341155e-05,-6.749111e-06,-2.0933805e-06,-3.670923e-08
C00314,4.6636653,11.620281,-3.4160097,-1.8067486,-0.77532816,0.21958737,-0.27250704,0.010160465,0.057632133,0.012225248,0.005376322,-0.0016888496,-0.00012609076,-0.00039844908,-2.3219212e-05,-4.5860357e-05,1.26157665e-05,-7.324556e-07,-1.185804e-06,1.4318069e-06
C00315,-20.869764,-9.405779,-2.5837913,0.5112859,-0.95484,0.7467025,0.27944553,0.0986707,-0.0045521175,0.027057413,0.006434577,0.0037116585,0.00036663277,0.0003369033,-0.00018154211,-5.6619756e-05,1.1619372e-05,5.2496393e-06,3.225347e-07,8.695858e-07
C00316,15.138718,4.303546,-4.145728,2.1653018,-0.2336121,-0.71784353,0.1996138,0.027896328,-0.0571772,-0.015996877,-0.00014838246,0.0025578681,-0.0008952981,-5.5701275e-05,0.000120322686,-4.114818e-05,1.2961697e-05,-3.0683584e-06,-2.5784432e-06,-1.2697728e-06
C00317,-17.56482,1.2661277,5.1077642,2.034286,-0.18512353,-0.64430463,-0.30379167,-0.021347461,0.05037872,-0.02683607,-0.0013109136,0.0030172926,0.0008928059,0.00019044448,-0.00016436364,-4.375046e-05,1.2028267e-05,4.9818976e-07,-5.104888e-06,6.4283944e-07
C00318,-20.13641,-5.1159854,1.169484,1.7961714,-1.3172328,0.36544028,-0.064515926,-0.15981452,-0.05211449,0.0084072,-0.0016889342,-0.0033679442,-0.00082868926,-0.0001267034,0.00013110723,4.7148398e-05,1.2321808e-05,-5.992427e-06,2.8793647e-06,1.5273868e-06
C00319,21.449642,-6.972385,1.3797277,1.5263468,0.9561229,0.83278275,-0.18170992,-0.0068094,0.036810175,0.019531978,-0.010970886,0.0006038065,4.947276e-06,0.00039261836,0.00018083032,-4.37545e-05,1.2591059e-05,8.079739e-07,-5.648909e-06,2.0127873e-06
C00320,2.6371324,12.058665,-2.561797,-2.2351217,-0.53462803,0.47613698,-0.20506053,-0.06617329,0.056996856,-0.0009978433,0.0076411883,0.00045033565,-0.00085968536,-0.00026056264,0.00011662266,-3.3021628e-05,1.2505769e-05,9.909945e-06,-4.664366e-06,-8.623156e-07
C00321,-4.174756,11.6567745,1.1224476,-2.2926486,0.5372652,0.67152065,0.18554938,-0.13840565,-0.037056748,-0.023423096,-0.00456824,0.0022577469,0.00039847672,0.000436102,-7.642499e-05,3.8853286e-05,1.2578332e-05,-7.1834743e-06,9.327692e-07,5.8369193e-07
C00322,22.009861,-9.548759,2.9936435,0.06882882,0.5773804,0.8217102,-0.34036145,0.12782682,-0.031982124,0.004672775,-0.008912136,0.0029984266,-0.0011034178,-0.00034415073,-1.7566888e-05,-3.643708e-05,1.2738546e-05,-1.3398461e-05,8.748199e-06,-6.104029e-07
C00323,-20.92484,-11.893862,-4.9589434,-0.6591203,-0.048766486,0.4703241,0.2944041,0.23470496,0.059344254,-0.017508043,-0.0014702221,0.002350758,0.0013766965,-0.00045859083,0.00013360012,8.526279e-06,1.2742168e-05,1.0287104e-05,2.3636035e-06,-1.11065454e-07
C00324,13.1015835,6.49253,-4.649357,1.3679565,-0.6195171,-0.7763743,0.04995213,0.11398719,-0.063359536,-0.0035293119,-0.0077344296,0.0017852274,-0.00012385022,0.0004041559,0.00012650543,1.6095932e-05,1.2440289e-05,7.631721e-06,-3.6777649e-06,6.048156e-07
C00325,-15.3266735,4.481599,5.826766,1.3175781,0.5861406,-0.77042454,-0.12749024,0.13749067,0.05950042,0.0063394434,0.0070536574,0.0027749299,-0.0008391402,0.0004650606,-3.710577e-06,5.255226e-05,1.24567405e-05,-8.775324e-06,3.1383297e-06,-8.696322e-07
C00326,-20.387781,-6.1846304,0.29208255,1.5587071,-1.3435721,0.52297753,0.029033449,-0.117665395,-0.053491,0.020927515,0.0015312732,-0.0022729414,-0.0011081673,0.00016227845,3.403142e-05,4.014562e-05,1.2365119e-05,-1.3857184e-05,-2.7783806e-06,-2.759932e-07
C00327,11.55149,7.8815236,-4.7830615,0.7066767,-0.8216713,-0.699753,-0.06931162,0.14935315,-0.047413517,0.0076847225,-0.009935056,0.00013213298,0.0006116755,0.0004949367,2.6067075e-05,5.449738e-05,1.2577945e-05,1.1282863e-05,6.633937e-07,-7.1695844e-08
C00328,-13.305142,6.6054254,5.6094584,0.51212394,0.973332,-0.58289796,0.061785262,0.17172213,0.023452776,0.02498834,0.006416402,-0.0005572022,-0.0011348467,-7.212788e-06,0.00015603738,4.5447272e-05,1.2517297e-05,6.104032e-06,4.573183e-06,1.9836789e-07
C00329,-15.224119,4.603716,5.8310127,1.2784638,0.6124159,-0.7659819,-0.117566496,0.14164099,0.05831558,0.007732964,0.0072068116,0.0026301302,-0.00089502067,0.00045302368,1.8870367e-06,5.746775e-05,1.273291e-05,-1.202354e-05,2.0179825e-06,-6.7178644e-07
C00330,21.970282,-12.1743555,4.6149077,-2.1615124,-0.34763786,0.14461035,-0.20341349,0.15074848,-0.07606818,-0.023652092,0.012828624,-0.001261816,0.00039225462,-0.00014732098,-0.00011975733,6.130665e-05,1.1867326e-05,1.564089e-05,-3.9165834e-06,-1.6818075e-06
C00331,-19.970453,-4.499325,1.6537657,1.908324,-1.2732142,0.26426837,-0.11529002,-0.1747336,-0.04758636,0.0005409594,-0.0033960615,-0.0035875903,-0.000537097,-0.00026796394,0.00015869622,4.23138e-05,1.2655519e-05,-7.427193e-06,1.7865434e-06,6.7148466e-07
C00332,-1.8316933,12.105499,-0.23609325,-2.515755,0.1618036,0.74131775,0.0523227,-0.15876555,-7.17535e-06,-0.024659976,0.0010605806,0.0034027202,-0.0005460766,0.00041468543,8.962837e-05,5.347324e-05,1.2083443e-05,9.629631e-06,2.9561495e-06,-4.40427e-08
C00333,-20.41013,-14.941531,-7.8950853,-2.6242557,1.984244,-0.82297635,-0.2502827,-0.091019176,-0.007502065,-0.015174618,-0.0034164712,-0.0053519937,-0.002293791,0.000750788,-0.00028152263,-6.017633e-05,1.2426288e-05,2.096339e-05,-1.0673377e-06,-1.7645841e-06
C00334,-20.552286,-7.017085,-0.42120987,1.3360068,-1.3152372,0.62360287,0.10289955,-0.07184036,-0.0483422,0.028303364,0.003867765,-0.0008792224,-0.0010643075,0.00035479644,-5.663283e-05,1.6445401e-05,1.207068e-05,-1.8210116e-05,-2.5694183e-06,1.0032566e-06
C00335,21.833553,-8.488035,2.3247101,0.7438978,0.78406876,0.87924045,-0.2923444,0.07408019,-0.0006193975,0.013605967,-0.012124881,0.0024277775,-0.0007718313,3.4294967e-06,0.00012668746,-7.35933e-05,1.2588863e-05,-6.8440154e-06,1.7936244e-06,-1.3100364e-06
C00336,18.76238,-0.8892066,-2.046635,2.8964186,0.6586689,-0.041029163,0.2469928,-0.13789,0.032911774,-0.007059168,0.009811926,-0.0016619508,0.00028119583,-0.00031973494,-0.00016285891,2.4726309e-05,1.2660319e-05,-5.135785e-07,3.5676285e-06,-1.2739488e-06
C00337,1.9910469,12.141751,-2.2584743,-2.3332553,-0.4443384,0.5431985,-0.17442976,-0.0878628,0.052700646,-0.0055006347,0.007580632,0.0011558046,-0.0009983688,-0.00016564968,0.00014411719,-2.212708e-05,1.2422084e-05,9.642883e-06,-1.984086e-06,4.0808249e-07
C00338,-19.444468,-2.8401618,2.864163,2.1183915,-1.065727,-0.025881741,-0.23021469,-0.179946,-0.024701621,-0.018936424,-0.006514855,-0.0027456067,0.0004207908,-0.0004972681,0.00014517325,-1.8026863e-06,1.2419896e-05,1.3692683e-05,4.531902e-06,2.3792258e-07
C00339,2.068916,12.133153,-2.2957454,-2.322443,-0.45550534,0.5355604,-0.17831281,-0.08535354,0.053312134,-0.004960263,0.007611872,0.0010710534,-0.0009855353,-0.00017687056,0.00014057184,-2.106391e-05,1.2626084e-05,8.732344e-06,-2.5008928e-06,-1.01855186e-07
C00340,-20.232462,-15.417902,-8.337913,-3.0014758,2.4075367,-1.1692793,-0.42989498,-0.25908342,-0.06205916,0.026339462,0.003889813,0.0010761424,-5.8757883e-05,0.00021909775,-0.00010457925,-5.1790328e-05,1.2176468e-05,1.7715305e-05,3.1268162e-06,1.7434342e-06
C00341,14.267681,5.2932873,-4.410522,1.8410319,-0.4141586,-0.7679256,0.13960749,0.069261536,-0.06418503,-0.011463989,-0.003895575,0.0025077614,-0.00064239104,0.00016906111,0.00015327425,-2.4190009e-05,1.24268245e-05,7.305348e-06,-5.1217585e-06,-2.781684e-07
C00342,14.520488,5.014626,-4.341635,1.9383322,-0.36400685,-0.75746375,0.15791418,0.05784371,-0.06284998,-0.012948094,-0.0028626518,0.002572659,-0.00072639,0.000100154735,0.00014771357,-2.739999e-05,1.2296081e-05,9.010651e-06,-4.484776e-06,-6.532347e-07
C00343,9.355539,9.482314,-4.6595335,-0.21819808,-0.9656421,-0.4659059,-0.20633581,0.14945935,-0.008352452,0.01931329,-0.007514867,-0.0021730764,0.0011733775,0.00024623892,-0.00013364061,4.9686078e-05,1.237412e-05,-1.6828196e-06,5.598019e-06,3.8311333e-07
C00344,6.569382,10.949669,-4.0603385,-1.2497092,-0.92456704,-0.06166021,-0.28605163,0.0810074,0.04001615,0.020339483,0.00050200225,-0.0029018754,0.0006728257,-0.0002527966,-0.00014863962,-1.5086933e-05,1.250537e-05,-1.5401902e-05,2.076029e-06,-3.596063e-07
C00345,-20.879065,-12.5687475,-5.6135726,-1.0378081,0.30659822,0.29392067,0.24327424,0.23428641,0.06898395,-0.032641605,-0.004751454,-0.00015399547,0.0007740862,-0.00048986974,0.00019686398,4.6018675e-05,1.1870668e-05,-7.91563e-06,-4.866344e-07,8.205781e-07
C00346,-18.766094,-1.1191627,3.9518023,2.1910212,-0.74246114,-0.32090762,-0.3023159,-0.13649826,0.008374854,-0.030845273,-0.006487917,-0.00035268837,0.0011294596,-0.00036930395,3.1530556e-07,-4.307967e-05,1.2551164e-05,1.803478e-05,-4.591652e-08,1.2439258e-06
C00347,3.483369,11.908891,-2.9374733,-2.078049,-0.64379144,0.3766055,-0.23902734,-0.0353226,0.059716057,0.00483712,0.0071381284,-0.00048941054,-0.00059972465,-0.00034779526,5.763255e-05,-4.1154977e-05,1.2113652e-05,9.988075e-07,-4.386184e-06,-3.907009e-07
C00348,-11.221606,8.305177,4.9128795,-0.31804755,1.1265818,-0.26143768,0.20883138,0.12683387,-0.02120179,0.02456096,0.0008395756,-0.0028850632,-0.0002726814,-0.0003947837,0.00010230243,-1.894018e-05,1.2268708e-05,1.0968757e-05,-2.2701892e-08,9.0481603e-07
C00349,21.068115,-14.162501,5.645992,-4.639762,-1.6667278,-1.3867254,0.5172164,-0.23190981,0.09912082,0.02752236,-0.016389862,0.0026603956,-0.0010142386,-0.00038225818,-8.560436e-05,5.274155e-06,1.25908455e-05,5.0902275e-07,1.3182694e-06,-2.1452604e-06
C00350,22.08841,-11.097555,3.963797,-1.1369938,0.11561836,0.54101,-0.32283556,0.17405678,-0.07148997,-0.013348645,0.0026370524,0.0015745782,-0.00070097635,-0.00056097144,-0.00019184886,4.469122e-05,1.2153365e-05,5.387001e-06,-2.0683972e-06,6.71094e-07
C00351,-20.680288,-7.7886167,-1.102657,1.1000003,-1.2466375,0.69392794,0.16839004,-0.021137387,-0.03860859,0.03211783,0.0055692517,0.0006655253,-0.00079153146,0.00045829822,-0.00013210201,-9.3675635e-06,1.1669439e-05,-8.691344e-06,-5.3277226e-06,-8.3761665e-07
C00352,4.79613,11.581957,-3.4661436,-1.7726375,-0.788384,0.20090328,-0.2751383,0.015306426,0.056957413,0.0129746655,0.005116566,-0.0018099083,-7.1493065e-05,-0.00039236,-4.7962396e-05,-3.6841026e-05,1.20424e-05,-9.015407e-06,-3.5065686e-06,-1.7519089e-07
