# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,PanelB_00,PanelB_01,PanelB_02,PanelB_03,PanelB_04,PanelB_05,PanelB_06,PanelB_07,PanelB_08,PanelB_09,PanelB_10,PanelB_11,PanelB_12,PanelB_13,PanelB_14,PanelB_15,PanelB_16,PanelB_17,PanelB_18,PanelB_19,PanelB_20,PanelB_21,PanelB_22,PanelB_23,PanelB_24,PanelB_25,PanelB_26,PanelB_27,PanelB_28,PanelB_29
S1_C0453,0.6931,0.0,1.6094,1.0986,2.3979,0.0,3.2581,1.0986,0.0,0.6931,1.3863,1.6094,1.0986,0.6931,1.0986,1.3863,0.0,1.6094,1.7918,0.6931,0.6931,2.0794,1.7918,1.0986,1.9459,1.6094,1.7918,0.6931,1.0986,1.7918
S1_C0454,2.5649,1.7918,0.6931,3.091,2.6391,1.0986,0.0,1.6094,1.6094,1.7918,0.6931,0.6931,0.6931,1.0986,0.0,0.0,1.9459,2.3979,2.7081,3.8067,0.6931,2.8332,1.3863,0.6931,1.0986,1.9459,0.6931,1.0986,1.9459,1.0986
S1_C0455,0.0,1.9459,0.0,0.0,2.4849,0.6931,1.3863,0.0,1.3863,2.1972,1.0986,1.0986,0.6931,1.0986,0.6931,1.0986,0.0,0.0,2.1972,1.0986,2.8332,0.6931,0.0,0.6931,0.0,2.0794,1.9459,1.9459,1.3863,2.4849
S1_C0456,0.0,3.091,2.5649,0.0,3.9703,1.3863,2.5649,1.7918,1.3863,0.6931,0.0,1.6094,3.4012,0.6931,0.6931,2.7081,0.0,0.6931,1.7918,1.0986,2.1972,1.6094,2.0794,0.6931,0.6931,0.0,1.7918,1.6094,0.6931,2.3026
S1_C0457,5.273,1.6094,0.0,2.7726,1.6094,0.6931,0.6931,0.6931,0.0,2.0794,1.0986,1.0986,0.6931,1.0986,0.0,0.6931,4.1271,1.6094,2.7081,4.6347,0.0,1.3863,1.3863,1.0986,0.6931,2.4849,0.6931,2.3979,1.9459,0.0
S1_C0458,2.8332,0.6931,2.8332,0.6931,0.6931,2.0794,3.6109,1.9459,1.0986,2.3026,1.7918,1.6094,2.7726,1.3863,3.8286,0.0,1.6094,1.0986,1.0986,1.6094,3.8286,1.0986,0.0,0.6931,2.1972,1.9459,1.3863,1.3863,0.6931,1.7918
S1_C0459,0.0,0.0,1.3863,0.6931,1.3863,0.0,3.3322,1.3863,0.0,1.7918,2.1972,0.0,0.6931,2.0794,0.6931,0.0,0.0,1.0986,1.9459,1.0986,0.6931,2.7726,1.3863,1.6094,1.3863,1.3863,1.0986,0.0,0.6931,0.0
S1_C0460,0.0,1.3863,2.4849,0.0,2.3026,0.6931,3.6109,1.9459,1.0986,1.0986,0.0,1.6094,2.3026,2.5649,1.7918,0.6931,0.0,1.0986,1.9459,0.0,1.3863,1.9459,2.1972,0.6931,1.0986,0.6931,1.0986,1.9459,0.0,0.6931
S1_C0461,1.7918,1.6094,2.0794,0.0,1.7918,1.0986,3.0445,1.7918,1.6094,1.7918,2.0794,1.9459,3.1781,2.0794,2.7081,1.3863,0.6931,1.0986,1.7918,1.0986,3.9512,0.6931,0.6931,1.7918,1.3863,2.0794,1.6094,1.0986,0.6931,1.7918
S1_C0462,0.6931,4.9904,0.6931,1.0986,3.1355,2.9957,0.6931,1.3863,2.3979,1.0986,0.6931,1.0986,2.7081,1.3863,0.0,1.9459,0.6931,2.1972,1.6094,3.5553,2.0794,1.3863,1.6094,1.3863,0.6931,0.6931,0.6931,2.3026,2.4849,0.6931
S1_C0463,0.6931,5.2364,5.3132,3.434,3.2958,3.7842,1.0986,1.6094,1.3863,0.6931,0.0,2.5649,5.2575,1.9459,0.0,3.7612,0.0,2.3979,1.0986,1.9459,2.0794,2.3026,0.0,1.3863,2.9444,0.6931,1.3863,0.6931,3.7377,3.1781
S1_C0464,4.0943,0.0,4.0775,3.0445,0.6931,2.5649,3.2581,1.7918,0.6931,1.9459,2.8904,1.9459,2.9957,2.0794,4.8203,1.0986,1.9459,1.9459,0.6931,1.0986,2.4849,2.1972,0.6931,1.9459,2.7726,1.3863,1.9459,0.6931,1.0986,1.3863
S1_C0465,1.7918,0.0,1.3863,4.3694,0.0,2.1972,4.8903,1.6094,1.0986,2.0794,4.6728,1.0986,0.6931,2.3026,5.3083,1.0986,4.5326,1.9459,0.0,0.0,1.9459,0.6931,0.0,2.6391,3.091,0.6931,0.0,0.0,0.6931,1.3863
S1_C0466,1.7918,5.0562,0.0,2.1972,2.8904,2.8332,0.0,1.0986,2.0794,2.8332,0.0,0.0,0.0,1.7918,0.0,2.1972,0.0,1.6094,1.9459,2.3979,1.3863,0.6931,0.6931,1.3863,2.0794,1.0986,0.6931,1.9459,1.9459,1.7918
S1_C0467,0.6931,2.7726,2.0794,0.0,2.6391,0.6931,3.6636,2.3026,1.9459,0.6931,0.0,1.0986,3.7377,1.6094,1.3863,1.3863,0.0,0.0,1.3863,1.3863,3.7842,1.7918,1.0986,1.3863,2.0794,2.5649,2.1972,1.0986,0.0,2.1972
S1_C0468,0.6931,0.0,2.1972,2.5649,0.0,1.0986,5.3936,1.6094,1.0986,2.1972,3.3322,0.0,0.0,2.5649,4.9767,0.6931,2.8904,1.0986,1.0986,0.0,1.9459,1.3863,0.0,2.7081,2.3979,1.6094,0.6931,0.6931,1.0986,1.3863
S1_C0469,0.0,0.0,2.9444,0.0,1.7918,0.0,4.4543,1.0986,0.6931,0.6931,0.0,1.0986,2.9444,1.6094,1.3863,1.6094,0.0,0.0,1.0986,1.0986,0.6931,2.3979,1.3863,1.3863,1.6094,1.6094,2.1972,0.6931,0.6931,0.0
S1_C0470,1.0986,4.4659,0.6931,2.3026,2.1972,2.8904,0.0,0.6931,1.6094,1.0986,0.0,1.6094,1.0986,0.0,0.0,1.3863,1.6094,2.0794,2.3026,2.6391,0.6931,0.6931,1.3863,1.0986,0.0,1.3863,0.0,1.7918,2.1972,1.0986
S1_C0471,0.0,0.6931,3.3673,0.0,0.0,0.0,4.7449,2.4849,1.0986,1.9459,2.1972,1.0986,3.6376,0.6931,3.5553,0.6931,1.0986,1.7918,0.6931,0.6931,3.0445,1.0986,0.6931,1.9459,2.4849,1.3863,1.7918,0.0,1.0986,1.6094
S1_C0472,1.7918,1.6094,0.6931,0.0,2.8904,0.0,1.3863,0.6931,0.0,2.4849,1.0986,1.6094,0.6931,1.0986,1.9459,1.3863,0.0,0.0,2.3026,1.0986,2.7726,0.0,1.3863,0.0,0.0,2.3026,1.0986,1.6094,0.0,2.8332
S1_C0473,3.434,0.0,4.4543,3.0445,0.6931,2.9957,4.5109,2.4849,0.6931,1.6094,3.6109,1.0986,3.1781,2.0794,5.204,1.3863,3.091,1.3863,0.0,0.0,3.3673,0.6931,0.6931,2.3026,2.7726,1.9459,0.0,0.0,0.0,1.9459
S1_C0474,2.3026,3.6889,1.6094,4.4659,1.3863,0.6931,0.0,1.0986,0.6931,1.9459,0.0,1.6094,0.6931,2.3026,0.6931,1.6094,1.3863,1.7918,1.6094,3.5264,0.0,1.9459,0.6931,1.3863,1.6094,1.3863,0.0,1.3863,3.1781,1.0986
S1_C0475,1.0986,4.2047,1.3863,0.6931,2.6391,2.3979,0.6931,1.0986,1.0986,0.0,0.6931,1.7918,2.3026,1.3863,1.3863,2.1972,0.6931,2.7081,2.1972,4.0604,0.0,1.9459,0.6931,0.0,1.3863,1.0986,1.0986,1.6094,2.7081,1.3863
S1_C0476,2.3026,5.1818,2.4849,0.0,3.9703,3.5264,0.0,1.0986,1.6094,1.3863,0.0,1.3863,3.6376,2.0794,2.1972,2.3979,0.0,1.7918,1.3863,3.7136,2.3026,1.0986,1.0986,0.6931,2.3026,0.6931,1.0986,1.6094,2.0794,2.6391
S1_C0477,0.0,0.0,0.0,2.4849,0.0,1.0986,3.6636,0.6931,2.0794,2.3979,4.3307,0.6931,0.0,0.0,1.7918,0.0,4.1897,0.0,0.6931,0.0,0.6931,1.3863,1.7918,1.3863,0.0,1.0986,1.7918,1.3863,1.0986,0.0
S1_C0478,0.6931,0.0,0.6931,2.0794,0.6931,2.9957,1.7918,1.3863,2.0794,1.0986,3.2189,1.0986,0.6931,0.6931,1.6094,1.3863,2.7726,0.6931,0.0,0.0,1.0986,0.0,0.6931,1.6094,0.0,1.0986,1.3863,1.6094,0.0,1.3863
S1_C0479,0.0,2.4849,2.9444,0.6931,3.6889,1.3863,3.1355,1.3863,1.3863,0.0,0.0,1.0986,3.4965,1.0986,0.6931,2.1972,0.0,1.6094,0.6931,0.6931,2.0794,1.6094,1.7918,0.6931,0.6931,0.0,2.3026,0.6931,1.6094,2.1972
S1_C0480,2.8332,0.0,0.0,1.3863,1.7918,0.0,0.0,0.6931,0.0,2.6391,3.3322,1.0986,0.0,1.0986,0.0,0.0,3.989,1.3863,3.091,2.4849,0.0,2.5649,1.6094,1.3863,0.0,2.3026,0.0,2.1972,0.0,0.0
S1_C0481,4.804,1.3863,2.7081,3.6636,0.6931,1.0986,0.0,0.6931,1.0986,0.0,0.0,1.6094,0.0,0.6931,0.6931,1.0986,2.8332,2.4849,1.6094,4.5951,0.0,1.0986,0.6931,1.3863,0.6931,2.4849,0.6931,1.0986,2.7726,0.6931
S1_C0482,0.6931,0.0,0.0,1.7918,0.0,0.0,2.6391,0.6931,0.6931,2.9957,4.0073,1.0986,0.0,0.0,0.0,0.0,3.8067,0.6931,2.1972,0.0,0.6931,2.3026,1.3863,1.7918,0.6931,1.9459,1.7918,1.7918,1.0986,0.0
S1_C0483,2.3979,4.3567,1.6094,2.9444,2.1972,0.6931,0.0,1.7918,1.3863,1.7918,0.0,0.0,0.6931,0.6931,0.0,1.6094,0.6931,1.0986,2.0794,2.9444,0.0,0.6931,0.6931,1.6094,1.7918,1.0986,0.6931,0.0,2.5649,1.6094
S1_C0484,0.0,5.4116,2.1972,1.6094,3.7136,2.6391,0.6931,1.0986,1.7918,1.6094,0.0,2.0794,3.2189,1.6094,1.7918,2.3026,0.6931,2.5649,2.0794,2.5649,2.0794,1.9459,1.3863,1.0986,1.7918,1.3863,0.6931,1.3863,2.1972,2.1972
S1_C0485,0.0,0.6931,1.6094,0.0,2.4849,0.0,2.9444,1.3863,0.6931,1.0986,1.7918,1.7918,0.6931,1.7918,1.7918,1.3863,0.0,1.0986,1.7918,0.6931,1.7918,2.5649,0.6931,1.0986,0.0,1.6094,1.7918,0.0,0.0,0.6931
S1_C0486,3.2189,0.0,0.0,1.9459,3.0445,0.0,0.0,0.6931,0.6931,1.6094,1.9459,0.0,0.6931,1.3863,0.6931,0.6931,1.0986,1.6094,2.5649,4.0073,0.0,2.9957,2.0794,1.3863,0.0,2.1972,1.3863,1.0986,0.6931,0.0
S1_C0487,3.8918,1.6094,3.7612,1.9459,0.6931,2.3979,3.8501,2.3026,1.0986,1.3863,2.6391,1.0986,3.2581,2.0794,4.7005,0.6931,2.8332,1.3863,0.6931,0.6931,3.5264,1.7918,0.0,1.0986,2.7726,1.3863,1.6094,0.6931,1.7918,0.0
S1_C0488,1.7918,5.3181,3.7377,1.3863,3.912,3.7377,0.6931,1.3863,2.4849,0.6931,0.0,2.4849,5.193,2.4849,1.3863,3.091,1.0986,2.0794,1.7918,2.8904,3.4965,1.0986,0.6931,0.6931,3.2581,0.6931,0.0,1.0986,3.2189,3.2958
S1_C0489,0.0,0.0,0.0,1.6094,0.0,1.9459,1.7918,1.3863,2.6391,1.0986,3.1355,1.0986,0.0,0.0,2.1972,0.0,1.9459,0.6931,0.6931,0.6931,0.6931,0.6931,1.7918,1.6094,0.0,1.7918,0.6931,2.0794,0.6931,1.0986
S1_C0490,0.0,0.0,1.7918,0.0,0.0,0.0,4.8363,2.1972,1.0986,2.4849,1.6094,0.6931,0.0,1.9459,0.6931,0.0,0.0,0.6931,0.0,0.6931,1.0986,2.5649,1.6094,1.3863,1.0986,2.3026,2.1972,0.0,0.6931,0.6931
S1_C0491,3.6636,1.0986,2.7726,0.0,0.0,1.7918,3.2958,2.4849,1.3863,2.1972,2.5649,1.7918,2.8332,2.5649,3.9318,1.7918,2.0794,1.9459,1.7918,1.7918,3.6376,2.3979,0.0,1.3863,2.3979,1.6094,0.0,0.0,0.6931,1.0986
S1_C0492,4.6913,0.6931,0.0,2.3026,1.3863,0.0,0.0,0.0,0.6931,2.3979,2.1972,0.6931,0.0,0.6931,0.0,0.0,4.4308,1.0986,2.6391,3.989,0.0,1.3863,1.7918,0.6931,0.6931,1.9459,0.6931,1.6094,1.0986,1.0986
S1_C0493,0.0,1.3863,1.7918,1.3863,2.1972,0.0,2.3979,1.0986,1.9459,1.0986,0.6931,0.6931,1.6094,1.7918,0.0,1.3863,0.6931,0.6931,0.0,0.6931,2.0794,2.0794,1.3863,1.3863,1.0986,1.0986,1.6094,0.6931,0.0,1.0986
S1_C0494,0.6931,4.2047,1.3863,1.3863,3.2581,1.7918,0.6931,0.6931,1.3863,0.0,0.6931,1.9459,2.7726,1.9459,1.9459,2.1972,0.0,1.9459,1.7918,1.7918,2.3979,2.0794,1.7918,0.0,0.6931,0.6931,1.7918,0.6931,1.9459,0.6931
S1_C0495,1.3863,1.6094,1.0986,0.0,2.1972,0.6931,2.3979,1.7918,0.6931,2.3026,1.9459,0.0,1.7918,1.3863,1.9459,0.6931,1.0986,0.6931,1.3863,1.0986,3.2189,0.6931,1.0986,0.0,1.3863,1.7918,1.7918,1.6094,0.0,2.0794
S1_C0496,2.0794,5.2417,2.7081,1.0986,4.3567,3.6636,0.6931,1.3863,1.7918,1.3863,0.0,1.9459,4.2627,2.0794,1.7918,2.5649,0.0,2.3026,2.0794,3.6636,2.8332,1.0986,1.0986,0.6931,2.6391,1.3863,0.6931,1.7918,2.6391,2.7726
S1_C0497,1.3863,5.3423,5.273,3.5264,2.3026,2.5649,0.6931,0.6931,1.0986,0.0,0.0,1.7918,5.2311,1.3863,0.0,3.6109,0.0,2.0794,1.6094,1.9459,0.0,2.3026,1.0986,1.7918,2.0794,0.6931,1.3863,1.3863,2.6391,2.8904
S1_C0498,1.0986,0.0,0.0,0.6931,2.9957,0.0,1.7918,1.0986,0.0,2.7081,1.7918,1.0986,0.0,2.0794,0.6931,0.6931,1.3863,0.0,2.7726,2.0794,0.0,2.8904,1.3863,1.7918,1.0986,1.3863,1.0986,1.6094,0.0,0.0
S1_C0499,2.1972,1.6094,3.3673,0.0,0.0,2.1972,4.3307,2.0794,0.6931,1.3863,1.9459,0.6931,3.2581,1.6094,4.2047,1.0986,0.0,0.0,1.0986,0.6931,3.6889,1.3863,0.6931,0.6931,3.1355,1.6094,1.0986,0.0,1.3863,1.6094
S1_C0500,0.6931,0.0,0.0,1.3863,0.0,1.6094,1.6094,0.0,2.0794,1.0986,2.0794,0.6931,0.0,0.0,3.4657,1.0986,2.5649,1.6094,0.6931,0.6931,0.0,0.0,1.6094,2.0794,0.0,1.6094,1.3863,1.7918,1.3863,2.1972
S1_C0501,0.0,2.8332,1.3863,0.0,3.434,1.0986,1.3863,2.0794,1.3863,0.6931,0.6931,1.3863,2.7081,1.0986,1.3863,1.6094,0.0,0.0,2.3026,2.0794,3.6636,2.0794,1.6094,0.0,1.0986,1.6094,2.1972,2.0794,0.0,2.0794
S1_C0502,0.0,1.0986,0.6931,0.6931,3.3673,1.3863,1.0986,1.3863,1.6094,0.6931,0.6931,0.0,0.6931,0.6931,0.0,1.7918,0.0,0.6931,2.0794,0.0,2.0794,0.0,1.0986,0.0,0.6931,1.3863,1.7918,1.9459,0.6931,1.0986
S1_C0503,3.8286,0.6931,3.8712,2.7081,0.6931,2.7081,2.9444,2.1972,0.6931,1.3863,2.5649,1.7918,2.7081,2.1972,4.625,0.0,2.3979,1.9459,0.6931,0.6931,2.6391,1.9459,0.6931,1.6094,2.7081,1.0986,2.3979,0.0,1.6094,1.7918
S1_C0504,0.6931,0.0,0.0,3.7136,0.0,2.1972,3.2189,1.6094,1.9459,1.6094,4.5951,0.6931,0.0,0.0,2.9957,1.3863,4.7362,1.6094,0.0,0.0,1.0986,0.6931,2.1972,1.9459,1.0986,1.0986,0.6931,1.9459,0.6931,1.3863
S1_C0505,1.0986,1.3863,1.0986,1.3863,2.6391,2.0794,0.6931,0.6931,1.7918,0.0,1.6094,0.6931,0.0,0.0,0.0,2.7081,1.0986,1.0986,1.7918,1.0986,0.0,1.3863,1.9459,1.3863,0.0,0.0,1.3863,0.6931,1.0986,0.6931
S1_C0506,0.0,0.0,2.3026,0.0,0.6931,0.0,4.8122,1.6094,0.6931,0.6931,0.6931,1.3863,1.7918,1.3863,1.0986,1.3863,0.0,0.6931,0.0,0.0,0.6931,2.3979,1.3863,0.6931,1.6094,1.6094,2.0794,0.0,1.0986,0.6931
S1_C0507,1.0986,2.3979,2.7726,1.6094,2.8904,1.6094,0.6931,0.6931,0.6931,0.6931,1.7918,1.6094,2.1972,1.0986,0.0,2.5649,0.0,1.0986,1.6094,1.6094,1.3863,1.0986,1.3863,1.0986,1.6094,1.7918,2.0794,1.3863,1.3863,2.1972
S1_C0508,0.0,3.0445,1.0986,0.0,4.2341,1.6094,1.0986,1.6094,1.9459,0.6931,0.0,1.0986,2.1972,1.3863,1.0986,1.6094,0.0,0.6931,2.1972,1.6094,2.5649,1.0986,1.3863,0.0,0.0,1.7918,2.0794,1.7918,0.6931,2.6391
S1_C0509,2.3026,4.4998,0.0,2.7726,2.3026,1.6094,0.0,1.6094,1.0986,1.7918,0.0,1.0986,0.0,1.3863,0.0,2.1972,0.6931,0.6931,1.0986,2.7726,1.3863,0.0,0.0,1.6094,1.6094,1.6094,0.0,1.0986,3.0445,0.6931
S1_C0510,1.0986,0.0,0.0,2.3979,1.0986,0.0,1.0986,0.6931,1.7918,2.8904,3.8501,0.0,0.0,0.0,0.6931,0.0,4.5539,1.6094,1.6094,0.0,0.0,0.6931,2.3979,0.6931,0.0,1.9459,1.0986,2.0794,1.6094,0.0
S1_C0511,3.2581,0.0,4.0943,2.7081,0.0,2.6391,3.3673,2.3979,1.7918,1.3863,2.3979,1.0986,2.8332,2.8332,5.0304,1.3863,2.3979,1.6094,0.0,0.6931,2.8904,0.6931,0.6931,2.3979,2.5649,0.0,1.3863,1.3863,1.6094,1.7918
S1_C0512,4.2047,0.6931,3.2581,1.7918,1.0986,1.7918,2.8332,1.9459,1.0986,1.9459,2.3026,1.7918,3.1355,2.3979,4.1744,1.3863,2.6391,1.3863,1.0986,1.9459,2.9957,2.3026,0.0,1.7918,1.9459,1.9459,1.3863,0.0,1.7918,1.0986
S1_C0513,0.6931,0.0,3.434,0.0,0.6931,1.9459,4.6052,1.9459,1.0986,1.3863,1.0986,0.6931,3.5835,1.0986,2.8332,1.0986,0.6931,0.6931,0.0,0.6931,3.1781,1.3863,0.6931,1.7918,2.3979,1.9459,2.1972,0.0,0.0,2.1972
S1_C0514,0.6931,0.0,0.0,1.6094,0.0,1.9459,0.6931,0.6931,1.6094,1.3863,0.6931,1.0986,0.0,0.0,3.6889,0.0,2.3026,1.6094,0.0,0.6931,0.0,0.6931,1.7918,1.7918,0.6931,1.0986,1.0986,2.3026,0.0,2.8904
S1_C0515,0.0,0.6931,2.1972,0.6931,2.0794,0.6931,4.5539,1.7918,1.3863,0.0,0.0,0.0,1.9459,2.0794,1.6094,0.0,0.0,1.0986,1.3863,0.0,2.0794,2.3026,2.0794,0.6931,1.7918,1.6094,1.9459,0.6931,0.0,0.6931
S1_C0516,3.6376,3.1781,2.3026,4.0073,0.0,1.3863,0.0,1.0986,0.0,2.4849,0.0,1.3863,0.6931,1.0986,0.0,1.0986,1.3863,2.1972,1.9459,3.9703,0.6931,1.6094,0.0,1.7918,1.3863,0.6931,0.0,0.6931,2.8332,0.0
S1_C0517,0.0,0.0,0.6931,1.3863,0.0,1.0986,1.6094,1.0986,2.1972,1.0986,1.6094,0.0,1.0986,0.0,3.3673,1.0986,2.0794,2.1972,0.0,0.0,0.6931,0.0,1.0986,1.7918,0.6931,2.0794,1.0986,2.3026,1.3863,1.7918
S1_C0518,1.9459,1.0986,1.0986,0.0,2.4849,1.6094,2.3979,1.7918,1.3863,2.6391,1.0986,1.3863,1.0986,2.0794,2.3979,0.0,0.6931,1.0986,1.3863,1.7918,3.4965,0.0,0.6931,1.3863,1.0986,2.3026,1.3863,1.6094,1.0986,2.1972
S1_C0519,5.0999,1.6094,1.7918,3.9512,0.6931,0.0,0.0,0.6931,0.0,1.3863,0.6931,1.0986,0.0,1.9459,0.0,0.6931,3.1781,1.7918,1.6094,5.124,0.0,1.0986,1.0986,0.0,1.3863,2.4849,0.6931,0.6931,3.2189,0.0
S1_C0520,0.6931,5.247,5.2575,2.4849,3.2581,3.6889,0.0,0.0,2.1972,0.0,0.6931,1.9459,5.3033,3.1355,0.6931,3.5264,0.0,1.9459,1.0986,2.3026,2.1972,1.7918,0.0,1.3863,3.6376,0.0,0.0,1.3863,3.6889,3.6109
S1_C0521,3.2958,0.0,4.3567,4.1109,0.0,3.4012,4.2905,1.9459,1.0986,1.7918,4.1897,1.0986,2.5649,2.3979,5.3845,1.6094,3.6636,1.3863,0.0,0.0,2.8332,1.3863,0.0,2.9957,2.8904,1.3863,1.3863,0.0,1.7918,2.3979
S1_C0522,1.7918,0.0,3.7136,2.1972,0.0,1.9459,5.124,1.3863,1.6094,0.6931,3.1355,1.0986,2.7081,2.4849,5.2417,0.0,2.3979,1.0986,0.0,1.0986,3.3673,1.6094,0.0,2.4849,3.091,1.3863,0.0,0.6931,1.3863,2.1972
S1_C0523,0.0,3.0445,1.6094,0.6931,4.1589,1.6094,0.6931,1.3863,0.0,0.0,0.0,1.0986,3.0445,1.0986,0.6931,2.3026,0.0,1.0986,1.9459,0.0,2.0794,1.3863,1.0986,0.6931,0.6931,0.6931,1.6094,2.3026,0.0,2.1972
S1_C0524,0.6931,0.0,1.0986,0.0,0.0,1.6094,1.7918,1.0986,1.7918,0.0,0.6931,1.6094,0.6931,0.0,3.2189,1.3863,1.6094,1.3863,0.0,0.0,0.0,0.0,0.6931,1.3863,0.6931,1.6094,1.7918,1.6094,1.0986,2.8332
S1_C0525,4.2195,2.0794,0.6931,1.9459,0.6931,1.0986,0.0,1.3863,0.6931,1.3863,1.3863,1.3863,0.0,0.0,1.6094,1.0986,3.6109,2.3026,1.3863,4.1109,0.0,1.0986,0.6931,1.7918,1.0986,1.9459,1.3863,1.6094,1.9459,1.0986
S1_C0526,3.7136,3.1355,1.6094,3.091,0.6931,1.0986,0.0,0.6931,1.0986,1.9459,1.0986,0.6931,0.0,1.7918,0.0,1.0986,1.3863,2.1972,1.3863,3.8067,0.0,1.0986,0.0,0.6931,1.6094,1.3863,1.3863,1.3863,3.1355,0.6931
S1_C0527,0.0,0.0,0.0,2.3979,0.0,1.3863,0.6931,0.0,2.3026,1.3863,3.5264,0.6931,0.0,0.0,1.0986,0.0,4.2627,1.3863,1.0986,0.0,0.0,1.0986,1.7918,1.6094,0.0,1.9459,1.0986,2.4849,0.6931,0.0
S1_C0528,0.0,3.6889,0.0,1.3863,3.2958,2.0794,0.0,1.3863,1.3863,3.091,0.0,1.6094,0.0,1.0986,0.0,1.9459,0.6931,1.0986,1.9459,1.6094,1.7918,0.0,0.0,0.0,1.0986,2.1972,0.6931,1.6094,1.0986,1.9459
S1_C0529,2.3979,0.0,2.9957,4.0073,0.0,2.3979,5.124,2.0794,1.0986,1.7918,4.3041,0.6931,2.0794,2.1972,5.3753,1.6094,3.6889,1.0986,0.0,0.0,2.7726,1.0986,0.0,2.9957,2.9444,1.3863,0.0,0.0,1.3863,1.3863
S1_C0530,0.6931,2.3979,0.6931,0.0,3.3673,0.6931,1.7918,2.3026,1.3863,1.6094,0.6931,1.7918,0.6931,1.3863,0.0,1.9459,0.0,0.0,1.7918,1.3863,1.9459,1.3863,1.6094,0.0,0.6931,1.3863,1.6094,2.5649,0.0,2.1972
S1_C0531,0.6931,5.0499,2.7081,1.7918,3.3673,2.5649,1.0986,1.0986,1.6094,1.0986,0.6931,1.7918,3.8501,2.0794,1.3863,2.4849,0.0,1.3863,1.7918,1.6094,1.9459,2.0794,1.7918,1.0986,1.7918,0.6931,0.6931,0.6931,2.0794,2.0794
S1_C0532,4.0254,0.0,1.0986,3.6636,2.9957,0.0,0.0,0.6931,0.0,1.7918,0.6931,0.6931,0.0,1.3863,0.0,0.0,1.9459,1.6094,2.8904,4.3041,0.0,2.7726,1.7918,0.0,0.6931,1.6094,1.0986,0.6931,1.9459,0.0
S1_C0533,1.9459,0.0,1.3863,4.585,0.0,2.9957,4.1897,0.6931,1.7918,1.7918,4.9904,1.6094,1.0986,1.7918,5.1985,1.7918,4.8283,1.3863,0.0,0.0,1.7918,1.0986,0.6931,2.8332,2.3979,0.0,1.3863,0.6931,1.0986,1.9459
S1_C0534,1.0986,5.0752,0.6931,2.3979,3.2189,2.7726,0.0,1.0986,2.1972,2.3026,0.0,1.0986,0.6931,0.0,0.0,1.9459,0.0,1.3863,1.3863,2.3979,0.0,1.0986,0.0,0.0,1.3863,1.0986,0.6931,1.7918,1.9459,1.9459
S1_C0535,1.7918,5.2575,1.6094,0.0,3.3673,2.7726,0.6931,0.6931,1.6094,0.0,0.0,1.7918,3.2189,1.0986,1.9459,2.3026,1.0986,2.9444,1.9459,4.3175,2.0794,2.1972,1.7918,0.6931,1.6094,0.6931,1.0986,1.7918,1.9459,2.1972
S1_C0536,0.6931,0.0,1.7918,0.0,1.0986,0.6931,4.6913,1.9459,0.6931,0.6931,1.0986,1.6094,2.4849,0.6931,2.0794,1.6094,0.0,0.0,1.0986,0.0,1.6094,2.5649,0.0,1.0986,2.0794,1.9459,2.1972,0.6931,0.6931,0.0
S1_C0537,1.3863,5.3471,1.6094,0.6931,3.6636,3.2581,0.0,0.6931,1.9459,0.6931,0.0,1.6094,3.091,1.0986,1.6094,2.0794,0.0,2.7726,1.0986,4.4427,1.9459,1.6094,1.6094,0.0,1.3863,0.6931,0.6931,1.0986,2.1972,1.3863
S1_C0538,3.5835,0.0,4.4188,3.6636,0.0,3.1781,4.1897,1.9459,1.0986,1.6094,3.6636,1.0986,2.7726,2.4849,5.4293,1.7918,3.2958,1.0986,0.0,0.0,3.3322,0.6931,1.3863,3.1781,2.6391,1.6094,1.0986,0.0,0.6931,2.1972
S1_C0539,1.6094,0.0,0.0,3.6109,0.0,2.8904,3.1355,1.3863,1.7918,1.3863,4.3944,1.0986,0.0,0.0,2.4849,1.7918,4.3175,1.0986,0.0,0.0,2.0794,0.6931,1.3863,2.1972,0.0,0.6931,1.6094,1.3863,1.3863,2.3979
S1_C0540,0.0,0.0,0.0,1.9459,0.0,0.0,4.4773,1.9459,1.0986,2.8332,3.4657,0.0,0.0,1.3863,1.9459,0.0,3.2189,1.0986,0.0,0.0,0.0,1.7918,1.7918,1.9459,0.0,1.7918,1.7918,1.0986,0.6931,0.0
S1_C0541,1.9459,2.3979,2.3979,2.3979,2.6391,0.0,0.0,1.0986,0.6931,0.0,1.0986,1.6094,1.6094,0.0,0.0,3.1355,0.6931,0.6931,1.3863,1.3863,0.6931,1.3863,1.9459,1.7918,0.0,0.0,0.0,1.6094,0.6931,2.3026
S1_C0542,0.6931,1.7918,1.6094,0.6931,2.5649,1.6094,0.0,1.3863,1.0986,0.0,0.0,1.3863,2.3026,1.9459,1.0986,2.0794,0.6931,1.0986,0.6931,1.6094,1.0986,0.6931,1.3863,2.0794,0.6931,1.6094,1.9459,1.0986,0.6931,2.3979
S1_C0543,0.0,1.3863,2.0794,0.0,2.5649,0.6931,3.8067,1.6094,1.0986,0.6931,0.0,0.6931,3.3322,1.0986,1.3863,1.3863,0.0,1.0986,1.6094,0.6931,1.6094,2.4849,0.6931,1.0986,0.6931,1.0986,1.7918,1.0986,0.6931,1.6094
