# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,HE000,HE001,HE002,HE003,HE004,HE005,HE006,HE007,HE008,HE009,HE010,HE011,HE012,HE013,HE014,HE015,HE016,HE017,HE018,HE019,HE020,HE021,HE022,HE023,HE024,HE025,HE026,HE027,HE028,HE029,HE030,HE031,HE032,HE033,HE034,HE035,HE036,HE037,HE038,HE039,HE040,HE041,HE042,HE043,HE044,HE045,HE046,HE047,HE048,HE049,HE050,HE051,HE052,HE053,HE054,HE055,HE056,HE057,HE058,HE059,HE060,HE061,HE062,HE063
S2_C0142,-1.2086,1.7918,2.6657,1.5925,-2.5948,-0.6664,-4.6266,0.5324,0.0033,-3.0063,0.5361,-2.1691,-0.2781,1.4452,3.5205,-0.5172,-2.8262,0.2834,2.3786,2.767,1.9798,0.5767,2.8114,2.233,0.0826,-2.2136,-1.187,0.7002,-2.5619,-0.136,7.3778,1.7101,-2.258,-0.1571,0.0364,-1.287,-0.0404,1.2653,-0.3021,-0.0526,-1.5751,0.4049,-3.7267,0.0946,-1.9206,-1.9528,-3.4495,-1.9417,3.2056,-2.8711,3.1973,1.0825,-0.2729,0.4441,2.1733,4.9011,0.2163,-4.0767,2.6991,-3.5747,-0.2262,-0.1913,2.0446,1.1412
S2_C0143,1.2035,-0.2374,-4.0108,4.532,-0.9947,-3.312,0.2283,-0.6933,-0.8797,1.8043,0.4501,3.1514,-0.5236,-2.4713,2.1748,0.4239,1.3074,-0.5947,-3.6148,1.5322,-2.7592,-1.1452,-4.3452,3.4053,0.4634,-0.4796,1.0585,8.9792,-1.8016,-4.6706,-6.4372,0.9399,-1.5215,2.2672,-0.3529,-2.1014,-1.2787,-0.3714,-3.9819,-3.5679,3.7216,-0.6636,-2.888,-1.5991,-0.4311,1.7146,-2.2998,-7.4163,1.8836,1.785,-1.5286,-1.9912,2.4577,1.4185,-3.0692,1.1703,1.4732,0.0247,0.641,3.8646,1.785,1.3523,-4.6429,1.3259
S2_C0144,-0.1892,2.4652,-2.3725,0.722,-3.1608,-1.247,4.4486,0.0627,-0.9651,1.3978,2.14,-0.0151,-1.9644,3.2879,-3.932,-2.4664,1.1183,-4.7588,0.4372,-4.4173,4.3715,-2.8572,3.1403,-3.1677,4.3692,-0.5175,2.0916,-6.0567,4.1311,4.6209,2.3188,-3.5221,-0.0588,-1.3864,-1.3398,2.2335,0.4696,-0.5433,-1.3805,6.1522,-3.0655,2.9197,7.6398,-0.4591,0.7491,7.4548,-0.6454,8.1129,0.391,2.4926,-1.4266,-2.672,-2.4124,-2.9499,-1.4477,-3.2409,-6.7655,2.4485,-4.087,-2.6296,-6.7822,1.1378,5.0763,-5.407
S2_C0145,-1.6302,-1.132,-7.1648,-5.2445,-6.941,7.6947,7.1385,-0.8197,-2.0256,3.1882,-3.956,4.4129,0.2602,-1.1655,-4.1303,-9.4395,-2.322,-0.6583,0.4771,4.4649,6.713,-2.3129,-2.2964,-2.9465,7.5916,-5.878,2.6426,-11.0437,4.4088,1.8276,-1.8862,-8.5955,-0.2996,1.7362,5.1382,6.1783,-3.7462,-1.6972,2.9594,6.0893,-4.2855,4.3366,7.9718,-2.1317,10.713,1.4408,3.6093,6.0501,1.8465,2.3934,-0.9494,-0.009,-6.9675,-4.7034,-4.1732,-7.3356,-5.8021,0.1911,-3.9036,6.2232,-1.6557,4.3706,5.5158,-6.4294
S2_C0146,-0.8293,2.2772,-1.7102,2.8397,-1.1446,1.2653,-2.1778,-1.7207,-2.4346,2.7562,0.5551,-1.0753,-3.3705,-1.7079,8.2568,0.511,-2.8636,-3.2062,2.8507,-4.0573,2.737,-2.7235,2.2575,0.6693,3.4037,-2.1739,0.5333,-10.8183,-5.0672,3.8768,0.4412,-3.081,-1.7797,-0.8328,-1.8494,-0.5891,2.6017,2.0202,1.2214,5.8131,-5.9249,2.8323,-1.0524,1.2226,1.7032,0.892,1.8626,-6.7606,-0.3482,0.4065,-0.7602,0.2789,-1.5475,-0.7401,-0.5003,-3.8501,1.4227,-2.0052,-0.2935,-1.9038,-6.9607,-2.0203,-1.1768,1.127
S2_C0147,0.8128,0.3264,-2.3992,-3.0781,-4.7485,0.1241,5.4457,-0.3896,-0.6584,2.6347,2.7969,0.7355,-3.0226,3.7069,-4.3673,-3.6313,1.3823,-2.3034,1.9693,-2.1141,5.7118,-2.63,2.5592,-1.5978,5.8911,-0.99,3.0442,-5.4948,1.8511,3.7193,2.2221,-5.6846,-1.6392,-0.984,0.2843,2.8973,-0.0676,-1.8106,1.3533,6.9786,-5.4247,0.6821,8.7035,-0.5351,1.9326,5.0118,-0.6458,7.4641,0.4785,3.2524,-1.1089,-1.2742,-2.9565,-4.8325,-2.0566,-4.2715,-6.6572,1.2316,-4.2573,0.7167,-6.2597,3.0801,3.8888,-5.3789
S2_C0148,-2.5501,-0.7041,1.6646,-2.4974,-0.2829,0.2585,-2.5721,3.4937,2.5298,-2.8861,-5.9491,4.4998,3.4232,5.0638,-0.2684,-5.3904,-0.5531,-1.3085,2.4956,3.4254,-0.1434,-3.4076,0.4427,-0.719,-3.5085,-6.4991,-2.5771,1.3965,1.3972,1.4047,12.0068,-3.5181,-3.3048,-3.8489,-0.6152,-0.9018,3.8738,-2.2844,0.4622,-5.8366,-2.7044,-4.5207,0.0189,3.7781,6.0058,0.3817,-0.4031,6.4893,-5.2082,-4.8703,0.6371,-3.4089,-2.1304,-3.3101,3.0472,3.9771,-2.4012,-1.9711,0.8944,1.3851,5.4062,3.9418,2.0509,0.18
S2_C0149,-2.1001,0.9089,1.6787,-1.2543,-4.4002,-1.1961,-1.4857,4.2036,0.1751,-4.6178,-3.9806,4.5462,0.3719,6.4694,-0.0236,-2.1649,-3.6075,6.5857,-2.3005,10.0837,-0.0822,0.9794,-1.5299,1.4279,-1.0977,1.3141,-2.0832,6.0744,-6.2832,-4.7327,12.1279,-4.431,-1.4423,-1.2292,-1.9189,-0.6764,2.0444,-0.8308,-2.2651,-8.8561,4.3952,-5.7285,-3.3942,1.4061,-0.138,3.063,-6.2696,4.5275,2.6369,-7.0118,3.4056,-1.5113,-2.6055,-4.009,6.606,8.3991,-4.8948,-2.2434,0.3183,-3.0482,6.4647,7.0903,4.6084,1.3018
S2_C0150,-1.3312,0.3551,1.0868,-1.3663,0.8386,-0.0844,-2.3692,4.535,2.706,-3.6541,-6.102,3.8068,-0.4111,8.6028,0.0622,-5.3944,-3.4174,0.2414,1.5086,4.718,1.3091,-4.7659,0.7304,-0.1492,-1.7512,-6.8856,-0.7231,2.0043,-0.908,1.8975,13.9548,-3.6931,-4.4861,-5.1764,0.0924,0.5075,4.0829,-2.7594,-2.1995,-5.2085,-7.0087,-4.9293,4.0241,3.6533,4.7737,3.1292,-5.8378,7.1281,-1.0076,-8.5165,1.0092,-4.1269,-4.4781,-3.9792,3.2607,4.2884,-2.9729,-3.2332,1.3314,-0.0775,5.1396,2.398,4.2115,1.6058
S2_C0151,0.7689,1.0939,0.9372,-1.6307,-1.5037,-0.8868,-2.931,5.2571,1.7313,-2.9044,-6.2819,2.927,-0.4589,6.237,-0.2618,-5.3487,-3.3729,-0.584,3.297,3.8613,0.6242,-0.4793,0.5687,0.6498,-0.0859,-4.656,-2.7881,1.7048,-1.5817,1.4246,13.1353,-1.4592,-2.8522,-3.1593,-1.077,0.5358,3.945,-2.9139,-0.7469,-5.0821,-6.1769,-1.4479,-0.4143,1.5348,0.3909,2.8313,-6.9958,5.3167,0.7952,-8.5292,2.5697,-5.1157,-2.0203,-4.1254,4.9627,7.1191,-0.4715,-4.7717,0.7092,-2.5212,5.4705,0.9965,5.7992,1.6912
S2_C0152,-0.0538,1.248,4.3648,0.5928,-2.3313,-1.3993,-2.4595,3.0166,0.5039,-3.4856,-1.7351,0.684,-0.0248,2.4877,1.6476,2.0222,-4.0664,3.8692,-2.712,6.8457,-1.3808,5.1749,-1.2754,2.0283,-2.13,5.9815,-3.3864,1.7824,-3.1326,-4.1541,3.239,-1.0878,1.5708,1.7177,-1.5086,-1.2208,0.8586,0.7942,-0.5519,-5.4853,4.8606,-1.1657,-4.6248,-0.5571,-4.2037,-2.0661,-2.9757,2.2239,4.473,0.2454,1.3821,1.068,0.9624,-0.9716,3.3573,6.2068,-3.1022,-0.8641,0.3533,-3.4523,3.4648,1.5979,0.7014,-0.0731
S2_C0153,2.3224,-2.1004,0.0356,0.0947,2.2786,4.636,-0.1208,2.5487,2.9872,0.8871,-5.0781,-0.1177,4.0713,2.0196,1.4237,0.0117,1.1334,1.7932,1.2347,-5.7309,1.0602,4.1393,5.2742,-2.8217,-1.5627,-0.2727,-1.0509,-6.9781,4.5247,4.4447,2.6046,-3.5725,4.0874,-4.5322,-0.1471,-0.7374,6.648,-0.8613,0.1727,-0.5471,1.723,5.794,5.5614,-3.417,-5.015,-0.2428,-5.3125,2.1319,-4.6776,1.8752,-3.3828,0.6721,1.3681,-3.6236,2.4698,2.0107,-5.2645,-0.715,-2.7334,-0.9395,-0.9235,-4.2417,-2.9175,-2.062
S2_C0154,-1.4291,-1.4644,-7.1952,2.659,-4.1942,-3.5552,6.3599,0.3742,-1.8305,-0.2198,-2.5538,2.1988,-5.2111,-1.4805,-7.1282,-0.9415,-2.7795,-8.1894,-4.2062,1.8974,-2.6411,-6.3723,-10.7994,4.4082,3.2061,-5.581,1.4604,4.596,-2.6796,1.1767,-8.9525,-2.1676,-4.435,2.951,1.521,-0.893,-3.9711,-1.0121,0.3056,3.3875,-6.6114,-1.2923,5.0668,4.2581,7.5271,4.3674,7.27,0.2708,4.3821,0.8084,-3.5368,-9.3111,-0.1865,2.277,-8.7037,-4.9192,1.848,2.8981,-1.7173,5.0203,-1.4579,2.0357,3.5404,-4.9919
S2_C0155,1.9245,-0.1484,3.2097,-1.8155,5.3607,0.2321,-4.019,-0.9659,-0.7306,-0.6508,2.8868,-1.0611,2.3375,-2.3606,-0.8612,2.7351,1.9292,5.9396,0.1911,-0.7621,-3.0867,3.459,0.172,-1.4218,-3.5521,3.134,-0.8894,2.7911,3.7212,-1.9456,-1.8345,4.9626,1.8489,1.1223,0.1572,0.3383,-1.0483,-0.734,1.3503,-3.5286,4.1954,-0.548,-3.7326,-1.6129,-5.4489,-4.7823,0.7131,-1.121,-0.6703,0.1075,-0.4843,4.9988,3.9143,2.5493,0.5112,2.6212,2.7047,0.5155,-0.3872,0.4789,3.6791,-3.5943,-3.0044,3.0987
S2_C0156,-0.1851,0.3018,5.45,4.0125,0.2723,-3.0789,0.0024,3.2144,2.2237,-4.9608,4.1173,-3.3748,0.7962,2.2258,1.8561,1.3601,-1.427,3.0182,0.3807,2.7449,-0.8208,4.2798,2.183,2.809,-0.1092,3.5919,-2.5281,3.0911,-1.5063,-6.7905,5.1883,1.3499,1.2552,-0.0258,-0.9836,-1.2558,-0.0666,4.472,2.3774,-2.5256,3.4475,-1.0264,-5.2349,0.5834,-7.3739,-1.7723,-3.6978,0.87,4.1584,-1.2705,5.1768,-1.7991,2.1533,0.7573,3.0509,7.739,2.6169,0.1375,0.2192,-5.2243,0.9178,-2.5693,-1.2377,3.8845
S2_C0157,1.8981,-0.3859,3.6883,-3.7485,4.9451,0.7254,-3.4185,-3.3648,-1.065,-0.6946,2.5793,-2.5041,5.4493,-2.5963,-1.4125,2.5677,2.7965,6.582,0.9277,1.4522,-2.867,2.5721,0.5303,-0.9369,-4.4802,5.6895,-1.4222,5.0527,3.7924,-3.3749,-1.6057,5.14,2.4808,-0.2703,0.8767,1.556,-2.77,-0.0251,0.8775,-3.5528,6.0828,0.2938,-3.3062,-0.4072,-5.1118,-6.4775,-0.865,-2.3278,-2.8466,-1.5845,1.695,6.9908,3.6103,2.8559,2.2719,3.3661,2.9637,0.0999,1.1728,1.2314,4.2032,-1.4196,-3.4909,3.1072
S2_C0158,0.4748,2.0017,-3.3903,-3.2389,-3.949,0.3838,4.8064,0.6341,-0.7074,1.3012,0.724,1.1994,-1.0399,2.4617,-5.564,-2.891,0.7981,-1.0194,1.7943,-1.6613,5.0239,-2.939,3.0062,-3.8186,5.8875,-4.0944,3.051,-6.8501,4.0947,5.1192,3.0208,-2.0995,-0.0805,-0.083,0.2587,1.8843,-0.528,-1.2777,0.9206,4.9967,-4.424,0.6654,7.6242,-1.5771,4.5441,5.79,0.4324,9.6361,0.3216,0.336,-2.7312,0.354,-2.3978,-4.206,-0.4964,-4.3182,-7.237,1.0865,-4.6356,-0.2024,-5.7504,3.7378,2.8923,-5.6166
S2_C0159,1.038,1.7549,1.2163,-0.87,0.9424,3.732,-0.0306,-2.1199,0.7222,1.8094,3.6718,-1.3903,-3.4804,3.3248,-0.1171,1.0751,2.6008,-1.449,3.0922,-8.4963,6.8137,-2.087,7.449,-3.7085,4.5571,2.5472,2.1501,-12.0506,1.5636,7.9126,2.4542,-2.4445,3.4171,-1.7424,-3.5633,1.86,1.4176,1.337,-1.2399,6.1558,-3.7241,-0.3209,5.0674,0.0058,-1.12,5.0889,-0.3825,2.8436,-1.4713,2.0459,0.2474,3.2068,-0.3751,-4.0137,2.7203,-6.78,-3.7675,0.7168,-5.278,-5.2706,-8.5646,0.9067,-3.4994,-2.4304
S2_C0160,2.6805,-3.6126,-1.4524,1.9597,-0.4746,-2.7569,2.8195,1.3618,-0.7631,-3.1159,-2.016,0.194,-0.3868,-1.3468,-4.6821,-0.6914,1.43,1.8688,-1.9268,4.2711,-5.5544,5.9757,-1.9161,3.6195,-0.9408,-0.454,-0.5774,8.1979,1.2567,-5.3319,-5.2108,2.0167,-0.6805,1.9337,2.8674,0.2399,-2.416,-0.1177,1.2167,-4.2804,4.0403,3.1469,1.8007,-0.5093,-4.248,-2.033,-2.0293,1.6183,4.5757,2.9695,-0.091,-2.487,3.0266,2.3889,-2.7711,4.3562,1.6823,4.3572,-1.029,1.4245,3.1999,-1.6085,-0.671,-2.1953
S2_C0161,0.1403,0.6544,-2.0258,2.018,2.8246,-0.1955,-0.4209,-1.2648,0.709,2.4252,2.5551,-1.3478,-3.3553,-1.8708,3.4597,2.4481,1.5386,-3.0391,0.5382,-4.6191,1.1697,-0.7461,-0.58,2.3838,1.4107,1.2652,-0.6881,-2.0967,-2.8679,3.2194,-2.5679,-0.7933,2.9633,-0.162,-2.5299,-1.2775,1.6525,1.2332,0.6461,2.5528,-0.6189,-0.1592,-0.3968,1.9549,0.0316,1.549,3.3705,-4.0492,1.4768,1.5656,-2.0423,0.809,1.4994,1.4991,0.2669,0.0452,2.3303,-0.0994,-0.5793,-0.003,-2.6784,-1.4076,-2.479,-0.5575
S2_C0162,2.5426,-0.3853,-3.7778,4.2557,0.3837,-5.6991,-2.8879,-1.5863,-2.9361,-0.3848,-0.503,-0.374,-3.8709,-6.2637,4.5599,1.9872,-1.5741,-2.9046,-0.6232,1.6809,-4.5431,-1.3202,-6.6176,4.2413,0.681,-3.2716,-0.9229,7.7517,-5.4181,-4.0844,-9.3117,5.9577,-4.1322,3.9799,1.861,-3.4062,-5.1698,0.4347,-1.6114,3.3117,-1.5815,2.02,-7.2083,2.4588,5.0645,-3.2374,2.7936,-13.3445,3.0966,-1.5272,0.062,-1.5482,4.2852,8.2655,-6.4407,-1.6178,9.4131,-1.7569,5.8077,4.7176,1.5195,-1.5972,1.0841,3.7512
S2_C0163,0.5505,-0.1369,-0.0476,0.7636,3.3538,2.5807,-1.9352,1.293,2.0243,0.8716,-3.2509,0.7892,-2.7789,4.3449,3.4299,-2.4893,-1.2672,-3.5902,0.8538,-3.2993,1.0976,-1.1982,1.0978,-0.1998,0.6813,-3.0163,-0.08,-9.0404,-1.4604,7.1056,3.2539,-5.6493,0.0974,-4.1687,-2.2168,-0.4864,4.4169,-1.301,-1.9436,2.4172,-5.5368,2.7329,4.3202,3.4358,2.7464,3.4785,-0.057,0.0302,-5.005,-1.547,-0.8373,-3.0249,0.3201,-4.0556,-0.8612,-0.9996,-0.5987,-2.1743,-0.4015,-1.4472,-0.3239,-0.7928,-0.2816,-2.0965
S2_C0164,0.5912,1.3618,3.3113,2.4498,-4.8789,-0.9569,-1.1826,3.9594,0.626,-3.4319,-3.5312,4.3165,3.0364,4.9391,-0.4769,-2.2029,-3.7218,4.8852,-3.5991,9.894,0.1402,1.0892,-0.9534,2.7577,-0.6028,-0.1335,-1.3482,7.3174,-2.8379,-4.9583,12.1786,-4.4135,0.1383,-1.4805,-3.0149,-0.8339,0.9925,-0.1371,-3.0503,-8.8772,2.7638,-4.1877,-4.4365,1.8052,-0.7955,1.421,-6.8397,3.9147,4.4488,-4.918,4.0823,-1.361,-2.0283,-5.3245,7.3264,10.1799,-4.3712,-4.4664,2.1464,-3.8924,5.9437,3.7809,3.961,1.5826
S2_C0165,-0.4544,-3.4261,-1.2807,-0.3827,1.8194,0.5596,2.1501,3.3321,-0.8196,-0.7592,-2.9355,-0.0165,-7.4187,-0.3824,-2.2078,-1.063,-1.3146,-2.6251,2.6218,2.1423,-2.7034,-0.7671,-3.6668,1.0659,0.0746,-3.8628,-2.5013,0.5589,-1.3005,1.6313,-5.2714,0.1337,-2.8207,-0.1998,0.6028,-0.5503,-0.8912,-0.9891,2.4939,1.2315,-5.6267,2.9904,4.627,5.1231,6.153,-1.4086,8.3709,2.5531,1.2221,1.061,-1.0153,-3.0214,-3.3131,4.2408,-5.6212,0.2057,4.1456,2.5462,-1.8155,1.7619,2.1797,-1.608,4.0381,-1.6744
S2_C0166,0.3768,2.3689,-3.8201,6.3448,-1.7787,-6.6762,-3.1241,-2.5201,-3.8144,0.196,-1.5822,0.3595,-1.5361,-4.4955,2.2045,1.0905,-1.2559,-4.1743,-3.1486,3.4028,-5.1791,-2.3224,-8.9501,4.3293,0.7745,-0.6882,-0.4019,8.6788,-4.6669,-5.1803,-9.3862,2.3524,-4.2068,5.2925,-0.2068,-3.7329,-4.3927,-0.3191,-2.0562,-0.4519,-0.3973,0.5953,-4.3531,0.0795,2.8298,-1.1392,0.9646,-11.0715,1.3188,-0.5315,-1.2927,-3.6253,1.47,4.2926,-5.2199,-2.2519,6.5328,-0.6381,2.5189,5.2579,2.5836,0.2442,-1.4864,-0.0753
S2_C0167,-0.405,-1.2668,-6.9076,1.2166,-3.6715,-3.5745,2.0389,-0.8553,-2.4874,1.2017,-1.0806,3.9542,-0.2731,-2.8717,-0.9712,0.8828,1.4056,-2.2024,-5.2218,1.908,-1.689,-2.5818,-6.6677,2.4397,1.3849,-2.0003,2.89,5.6072,0.6302,-3.1186,-7.46,-1.0281,-3.0926,4.5311,1.0101,0.1588,-3.2689,-1.5264,-0.1806,-0.991,2.2121,-0.4262,0.4464,0.3661,4.6983,1.7327,1.4912,-3.1355,1.4906,0.6248,-2.7747,-1.8381,-2.7836,-0.4074,-5.053,-2.4179,0.4352,2.4416,-0.5794,6.4155,2.2639,2.2949,-1.1108,-2.0972
S2_C0168,-1.8951,-2.1438,-0.6409,-3.0079,3.3864,3.4649,-0.1749,0.4014,1.9602,2.7064,0.2311,1.9122,6.4501,-0.2814,-2.2466,0.0994,2.9104,2.9534,-0.6563,-1.5643,-0.4717,1.954,2.4172,-3.2817,-2.7521,1.2265,0.8979,-2.5723,4.558,-2.0683,1.3819,-0.5107,2.0713,-1.6915,1.2748,1.503,0.1309,0.4134,-0.0648,-3.9075,5.9047,-1.387,-2.0581,-2.4085,0.041,-2.4711,1.7188,2.5837,-4.9155,0.983,-2.9836,5.8638,-1.2543,-1.004,4.1709,-0.174,-2.6207,0.9707,-0.0484,3.6263,1.1562,2.3578,-2.6185,-2.0509
S2_C0169,-1.0592,0.03,0.6239,-2.6026,-0.8259,0.5437,-1.6599,3.3653,3.6451,-4.9471,-6.9436,4.3679,0.6036,6.3643,-1.7557,-4.8145,-4.4647,-0.29,1.7382,3.4414,0.9842,-1.0267,1.9782,0.8486,-2.4709,-5.9307,-1.378,1.793,-0.5539,1.1914,12.1155,-3.3258,-2.5328,-3.6815,-1.9706,0.9034,4.5605,-2.2371,-0.6907,-5.6904,-7.3535,-2.6722,1.4759,3.1198,2.8936,3.3848,-7.0079,7.157,0.0175,-8.5794,0.8649,-3.568,-2.5662,-4.8516,4.4025,6.8529,-1.4871,-4.4148,2.3597,-0.9211,4.9582,3.0686,5.0551,-1.4553
S2_C0170,0.4948,-1.6626,0.2345,-1.4927,4.1044,5.9186,-2.5098,4.1265,6.6568,2.875,-5.6069,1.483,0.2653,5.3427,0.6974,0.6685,2.8037,-0.3258,2.0724,-6.7599,1.322,1.4894,6.1011,-2.6352,-2.1826,-1.7719,-1.0097,-9.548,3.8304,8.7028,2.0599,-4.7436,4.65,-6.3667,-2.8949,0.482,8.189,-3.7327,0.5152,-4.2904,-1.9983,5.3489,5.0989,-2.6762,-2.0969,0.15,-4.3565,2.8428,-6.3193,1.1821,-2.4572,-1.7954,1.7018,-6.8174,3.0759,2.1277,-4.3694,-0.8541,-0.7846,-2.5035,-3.4113,-3.9457,-4.4036,-1.2062
S2_C0171,1.0178,1.0449,-0.0378,5.5226,-2.5883,-4.3541,-0.1996,-4.6967,-1.9304,1.5436,4.2011,-1.948,-2.4459,-4.7092,4.4029,3.8054,-0.1724,-0.7515,-1.245,-0.538,-3.2399,-3.4387,-3.8907,3.6933,-0.4738,1.6051,0.8468,5.0671,-5.4358,-2.0387,-6.6575,4.5321,-0.3306,3.2233,-2.556,-3.3794,-2.3689,0.5975,-2.0727,0.7211,0.0674,-0.4163,-4.3999,0.7934,-1.588,-1.2777,0.0011,-10.4573,0.5056,0.4454,0.2071,-0.8413,1.9872,4.7729,-2.4208,-1.608,5.3145,-2.0106,3.313,-0.3798,0.14,-2.1179,-1.6356,3.1497
S2_C0172,1.2426,-0.6032,3.4067,2.1671,-2.5053,-2.4378,-3.1974,3.3956,1.6843,-4.7044,1.4341,-2.8458,1.4442,2.4032,1.5204,1.0274,-1.6828,3.8532,0.9542,4.787,-0.7013,3.6379,3.7121,3.9413,-2.2627,3.4953,-2.5308,4.424,-2.7675,-6.7266,6.1836,3.5122,0.1784,-0.3291,-1.0286,-2.3314,0.0955,1.6312,0.1959,-4.5427,1.3886,-1.8699,-5.9686,-0.5071,-9.3199,-0.9705,-8.5332,3.0728,4.4415,-2.0049,4.7461,-0.8232,1.7987,2.2553,3.7929,8.3188,-1.3996,-1.9017,-0.7145,-5.9113,1.8745,-1.3677,1.011,1.9135
S2_C0173,0.3452,-3.4651,-0.1114,2.6946,-1.5915,-2.6258,4.9352,2.8771,-0.5228,-3.576,-0.64,1.0569,0.7076,-1.2738,-6.1884,-1.8252,-0.4974,1.2135,-3.3953,4.7734,-4.7481,3.9553,-3.1437,2.7918,-0.1243,-0.0697,-1.788,10.9723,2.0444,-6.4279,-6.452,3.0936,-1.1619,3.0237,2.7152,-0.8705,-3.4977,-0.034,0.4063,-3.8672,3.9605,3.4251,2.4099,0.1883,-0.5964,-1.8031,-0.2414,4.3438,2.9716,2.6313,0.5037,-3.6487,2.3309,2.0354,-3.119,3.6744,2.3901,3.4247,0.2557,3.8209,3.09,-1.0398,1.5579,-2.6258
S2_C0174,2.0053,-1.7046,-1.7002,6.183,-0.9424,-4.3139,-1.9757,-1.8841,-2.0018,0.3175,-0.6323,-0.9253,-3.26,-5.4219,3.6206,3.3415,-1.0218,-2.9173,-3.0858,3.0067,-2.9958,-3.6576,-7.7464,4.5973,0.149,-1.5873,-0.2674,7.8042,-5.0318,-4.1836,-9.35,5.8551,-4.6046,6.2419,2.0038,-2.2376,-3.1607,0.4339,-3.5112,-1.3235,0.4563,2.4571,-6.4871,2.1862,2.3096,-1.4791,0.9782,-12.8275,2.5971,-0.2269,1.0386,-0.9083,2.769,4.9559,-4.2519,-0.4087,5.7994,-0.5646,2.9426,3.9838,1.0582,-1.6763,-0.4287,4.2104
S2_C0175,1.015,1.7024,3.2488,-0.5617,5.533,-2.3829,-5.5131,-5.3268,-1.0531,-4.452,6.8003,-5.9932,2.9467,-5.0052,5.9817,1.6313,1.791,3.9526,6.3214,0.138,-1.4277,-1.6666,-2.007,1.2394,-4.0277,3.6605,-3.2587,7.1399,-1.2817,-0.5215,-0.6217,11.3253,-0.9435,-0.1854,1.9356,-0.963,-4.9833,0.1746,-0.3363,0.5577,-2.5098,-3.0979,-10.4849,1.7275,-2.0795,-8.481,0.5386,-9.4792,0.0319,-5.5547,4.9663,5.5502,3.5083,7.3242,-1.381,1.1517,8.1736,-3.1609,7.9485,0.5859,4.6793,-1.4441,0.3597,8.1029
S2_C0176,-0.789,-1.1461,-3.9432,-0.5966,-2.8752,-0.6304,2.9853,-0.1315,-0.3644,2.6052,-1.1572,2.5353,-1.7887,-1.8242,-3.5888,-0.5826,1.3072,-3.8886,-2.9225,0.8223,-2.2236,-2.0297,-4.3554,3.0613,1.3053,-3.3098,2.2312,3.0017,0.5528,-0.3793,-5.1081,-1.5232,-1.9631,3.6544,1.0797,-0.2464,-3.0742,-0.5936,-3.1598,-1.0287,1.5785,-2.1124,3.226,1.4155,5.6298,2.9967,3.1918,-2.7658,0.911,2.5636,-4.6696,-2.4549,-0.9831,1.6164,-3.9353,-2.8011,1.9029,1.6233,-0.6882,4.3469,-0.0981,3.794,-1.0647,-3.5491
S2_C0177,1.3199,-0.2163,-0.2056,-2.4663,2.5959,0.8737,-2.3493,-1.1834,2.7072,4.5677,1.4457,0.2648,1.9863,1.3209,-3.5806,1.5394,2.5601,-1.3788,0.8093,-6.3672,4.0001,-2.5551,3.861,-4.6003,-0.5099,3.7387,4.0928,-2.289,3.5096,4.8204,-0.0582,-0.0988,2.609,-3.2966,-2.2199,0.9023,3.5392,-1.7819,-1.557,-0.9119,-0.4243,-2.9465,1.6104,-0.8168,-1.1048,3.0096,-4.1996,0.468,-6.6378,-0.4463,-3.6078,1.4013,1.3872,-4.2936,3.262,-1.428,-2.7788,0.2004,-1.4081,-3.0152,-0.9663,0.4568,-2.8753,-2.7454
S2_C0178,-0.8813,-2.8194,-0.9452,-0.2439,-0.2673,-0.114,4.6188,0.5829,-1.5339,-4.021,-3.0201,-0.0636,-7.1834,-1.396,-4.6934,-1.5938,-2.5469,-5.4712,-1.4242,1.9615,-2.2893,0.3752,-4.9675,2.2442,0.9458,-4.233,-0.2149,0.7427,-0.6101,0.5043,-3.6682,-0.4822,-2.4665,0.0493,0.0982,0.7132,-2.7619,0.6369,0.8724,3.6059,-7.9499,2.0713,6.1896,4.4191,7.9772,-0.9917,8.7315,4.9623,2.9798,1.716,0.3804,-7.8088,-1.8055,4.8614,-8.6537,-2.8779,2.1871,1.9298,-1.669,2.6446,1.4635,-2.2038,5.0249,-2.1672
S2_C0179,0.7726,1.3628,1.5704,-0.3175,0.3739,0.0529,-0.5638,-3.6529,-2.224,0.4401,3.6439,-1.1028,-1.7295,-3.2871,2.7844,4.8558,0.0155,-1.8109,0.2893,-2.9378,0.5827,-2.2174,-3.3844,0.5397,-1.4358,3.7764,0.7442,1.3626,-3.064,1.1286,-5.457,4.3204,0.2043,-0.0744,-1.5817,-2.7933,0.1984,1.6563,-1.5634,1.0471,-0.0436,0.4462,-3.075,0.8052,0.7011,-1.2039,-0.0002,-6.5264,-1.5986,-0.4536,0.4142,2.5649,2.3694,3.496,-2.5283,-1.1457,3.5251,-0.5656,2.1338,-1.869,-0.6054,-1.1232,-2.4262,4.0991
