# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,PanelA_00,PanelA_01,PanelA_02,PanelA_03,PanelA_04,PanelA_05,PanelA_06,PanelA_07,PanelA_08,PanelA_09,PanelA_10,PanelA_11,PanelA_12,PanelA_13,PanelA_14,PanelA_15,PanelA_16,PanelA_17,PanelA_18,PanelA_19,PanelA_20,PanelA_21,PanelA_22,PanelA_23,PanelA_24,PanelA_25,PanelA_26,PanelA_27,PanelA_28,PanelA_29
S2_C0453,2.7726,1.3863,1.7918,2.7726,1.0986,5.1874,1.0986,2.7081,3.434,1.7918,1.3863,0.6931,3.091,0.0,0.0,1.0986,2.0794,2.4849,4.1271,1.0986,4.6728,1.9459,0.0,0.0,0.6931,0.6931,0.6931,0.6931,1.3863,0.6931
S2_C0454,0.0,1.3863,2.1972,0.0,0.6931,0.6931,1.6094,0.6931,1.0986,1.0986,0.6931,2.7081,3.6376,0.0,1.7918,1.3863,3.5553,0.6931,2.3979,1.3863,0.6931,1.0986,0.6931,1.0986,1.3863,2.3026,2.3979,2.3979,0.0,1.7918
S2_C0455,1.3863,1.3863,1.6094,1.9459,1.6094,0.0,1.3863,0.6931,0.0,2.4849,0.0,1.3863,0.0,3.3673,0.0,1.6094,0.0,1.7918,0.0,0.0,0.0,0.0,2.6391,2.8332,1.7918,0.0,3.5264,0.6931,1.7918,2.4849
S2_C0456,5.2781,0.6931,1.3863,1.0986,1.3863,5.3891,1.7918,2.9957,2.9957,1.6094,0.6931,1.0986,1.3863,0.0,0.0,1.6094,2.7081,2.4849,3.8712,1.0986,2.8332,2.0794,0.0,0.0,1.7918,0.0,0.0,1.6094,2.8332,0.6931
S2_C0457,0.6931,0.0,3.2189,2.3979,1.6094,4.5109,0.0,3.0445,1.7918,1.6094,0.0,1.0986,0.0,0.6931,0.0,2.3026,2.9444,0.0,2.5649,1.3863,0.0,0.0,0.0,0.0,1.9459,0.6931,5.3327,1.6094,1.0986,3.4657
S2_C0458,3.4012,0.6931,1.7918,2.7726,1.3863,5.273,0.6931,2.3979,1.9459,1.6094,0.6931,0.0,2.5649,0.6931,0.6931,1.0986,1.3863,1.9459,3.7612,0.6931,4.2767,0.6931,0.0,0.6931,1.7918,0.6931,1.0986,1.6094,1.7918,0.0
S2_C0459,2.3026,2.8904,0.0,1.9459,1.0986,1.3863,1.6094,0.0,0.6931,1.6094,0.0,0.0,5.3799,0.0,1.6094,0.0,4.1271,1.3863,3.7377,1.3863,5.247,4.1109,4.9273,0.0,1.7918,1.0986,0.0,1.9459,1.6094,0.0
S2_C0460,0.0,3.4657,2.4849,1.3863,0.6931,0.6931,0.6931,1.0986,1.0986,2.0794,4.1109,0.6931,0.0,5.247,2.9444,1.3863,3.6889,2.6391,0.0,1.6094,0.0,0.6931,0.0,3.5835,0.6931,1.3863,1.3863,0.0,0.6931,0.0
S2_C0461,2.0794,3.1355,1.6094,1.0986,1.7918,1.7918,1.0986,0.6931,1.3863,1.9459,1.6094,0.0,1.6094,2.3026,0.6931,1.7918,4.8442,2.1972,1.0986,1.6094,1.0986,0.6931,1.0986,0.0,1.0986,1.3863,0.6931,0.6931,1.7918,0.6931
S2_C0462,4.6151,0.6931,0.0,1.3863,1.3863,3.9512,0.6931,0.0,2.3979,0.0,1.3863,1.0986,1.3863,0.0,0.0,2.0794,1.7918,1.9459,2.3979,1.0986,1.6094,4.2627,1.0986,0.0,1.7918,1.3863,0.6931,1.7918,3.091,0.0
S2_C0463,3.1781,0.0,1.3863,1.6094,1.0986,0.0,0.6931,0.0,2.3026,1.6094,2.8904,4.0943,0.6931,0.6931,0.6931,1.9459,0.0,0.6931,0.0,1.3863,1.6094,5.3132,2.4849,0.0,1.0986,2.1972,1.6094,2.0794,2.4849,2.8904
S2_C0464,1.6094,1.6094,2.0794,1.7918,1.3863,2.3026,0.6931,1.0986,0.0,1.7918,0.6931,1.3863,0.0,2.0794,0.0,1.3863,3.3673,1.6094,0.0,1.6094,0.0,0.0,0.0,1.3863,0.6931,0.6931,4.0775,1.0986,1.3863,1.3863
S2_C0465,2.7726,1.0986,1.0986,1.0986,2.0794,0.0,0.6931,0.0,0.0,1.3863,0.6931,1.0986,0.0,4.0254,1.3863,1.0986,0.6931,1.0986,0.0,1.3863,0.0,0.0,2.6391,3.5264,0.6931,0.6931,2.4849,1.0986,1.0986,1.6094
S2_C0466,0.0,3.1355,0.6931,1.3863,1.7918,1.3863,0.6931,0.6931,1.3863,1.7918,2.4849,0.6931,1.0986,3.2958,1.9459,0.0,4.4659,2.0794,1.0986,2.5649,0.0,0.6931,0.6931,0.6931,1.0986,1.3863,0.6931,1.3863,1.7918,0.6931
S2_C0467,2.3979,1.0986,0.6931,0.6931,1.0986,0.6931,1.0986,1.3863,2.0794,0.6931,3.2581,2.3026,2.8332,1.3863,1.6094,1.3863,0.0,1.7918,1.0986,0.6931,4.0073,4.4427,1.9459,0.0,0.6931,1.7918,1.0986,1.6094,2.4849,1.3863
S2_C0468,0.0,3.9703,1.7918,1.0986,1.7918,0.0,1.0986,1.3863,1.7918,2.0794,4.4188,0.6931,0.6931,5.2311,1.6094,1.3863,3.6109,2.4849,0.0,2.9444,0.0,0.0,0.6931,2.7726,1.3863,0.0,0.0,0.0,0.6931,1.0986
S2_C0469,0.0,3.989,1.7918,1.3863,2.3026,1.0986,1.0986,0.0,1.0986,1.7918,4.0775,0.6931,0.0,5.2933,1.9459,1.6094,3.8501,2.0794,0.0,2.5649,0.0,0.6931,0.6931,2.8332,0.0,0.6931,1.6094,0.6931,0.0,0.0
S2_C0470,3.0445,1.6094,0.0,1.3863,1.0986,2.7081,1.0986,0.0,1.6094,1.6094,0.0,0.0,2.3979,0.0,0.0,1.6094,2.9957,0.6931,2.3026,0.6931,1.3863,2.6391,1.7918,0.0,1.6094,0.6931,1.9459,1.7918,0.6931,1.3863
S2_C0471,1.0986,1.6094,3.2958,2.1972,1.6094,3.6109,1.0986,2.6391,1.0986,1.0986,0.0,1.6094,0.0,1.0986,0.0,2.7081,3.1355,0.6931,0.6931,1.0986,0.0,0.6931,1.0986,0.0,1.7918,1.0986,5.4072,0.6931,0.6931,4.1109
S2_C0472,3.091,0.6931,1.6094,1.6094,1.3863,5.2257,0.0,2.3026,2.8332,0.6931,0.0,0.0,0.6931,0.6931,0.0,2.0794,4.0775,1.3863,2.8332,0.0,0.0,2.5649,1.0986,0.0,1.9459,0.0,2.7726,1.0986,1.7918,1.6094
S2_C0473,2.4849,0.6931,0.6931,2.1972,1.3863,0.0,0.6931,0.6931,2.0794,1.3863,3.7612,3.8501,1.7918,0.6931,1.0986,2.0794,0.0,1.0986,0.0,1.0986,3.4657,5.3566,2.3026,0.0,1.3863,1.7918,1.6094,0.6931,1.6094,1.7918
S2_C0474,5.273,0.6931,1.6094,1.7918,1.0986,5.2883,1.0986,2.8904,2.3026,0.0,1.3863,1.0986,1.0986,0.0,0.0,0.0,0.0,2.1972,2.7726,1.6094,2.6391,1.7918,0.0,1.7918,1.7918,0.0,0.0,1.7918,3.2581,0.0
S2_C0475,0.0,1.0986,1.3863,1.3863,1.6094,0.0,1.0986,1.6094,2.1972,1.0986,3.091,1.0986,4.6347,3.4965,4.9416,1.6094,1.0986,1.3863,1.3863,1.6094,3.8501,1.7918,0.6931,1.7918,0.0,2.3026,0.6931,1.0986,0.6931,0.6931
S2_C0476,0.0,4.4427,2.3026,1.0986,2.1972,0.0,1.3863,1.0986,0.6931,2.0794,4.8828,1.6094,0.0,5.2149,2.0794,1.0986,3.9318,2.3979,0.0,2.8332,0.0,1.0986,0.0,2.8332,0.6931,0.6931,1.9459,0.6931,0.6931,0.0
S2_C0477,3.434,0.0,1.0986,1.7918,1.9459,0.0,0.0,1.0986,0.6931,1.0986,0.6931,1.7918,0.0,1.9459,1.0986,0.6931,0.0,1.6094,0.0,1.7918,0.6931,0.0,0.6931,2.8332,1.3863,1.0986,2.3026,0.6931,2.0794,0.6931
S2_C0478,1.7918,1.6094,1.3863,3.091,1.6094,0.0,1.0986,0.6931,1.3863,1.0986,5.3083,4.4067,2.1972,2.3026,2.9444,2.4849,0.0,0.6931,0.6931,1.0986,5.3279,5.3033,3.5264,0.6931,0.6931,2.3026,1.9459,0.6931,1.6094,2.3979
S2_C0479,4.7185,1.0986,1.0986,1.3863,0.6931,2.0794,1.0986,1.9459,0.6931,1.3863,1.9459,1.0986,0.0,1.7918,2.8904,1.0986,0.0,1.7918,0.0,1.0986,1.3863,0.0,0.0,3.8918,1.6094,1.7918,0.6931,1.3863,2.3026,0.0
S2_C0480,2.0794,0.0,1.0986,3.5264,1.0986,0.0,1.6094,0.0,1.6094,1.0986,5.1533,5.2095,1.3863,1.6094,0.0,2.1972,0.0,0.0,0.0,1.7918,3.8712,5.323,4.6728,0.0,0.6931,2.7726,2.3026,1.0986,2.0794,4.3567
S2_C0481,0.0,1.7918,1.7918,1.0986,1.3863,0.6931,0.0,0.6931,1.3863,1.7918,1.0986,2.1972,2.9957,1.0986,1.7918,1.3863,3.5835,1.3863,1.9459,1.9459,0.0,1.3863,1.3863,0.0,0.6931,1.7918,2.7726,1.3863,1.3863,0.6931
S2_C0482,2.3026,3.4012,0.0,1.9459,1.6094,2.7726,1.3863,0.0,2.0794,1.7918,0.0,0.6931,5.0239,0.0,0.6931,0.0,4.5218,1.9459,3.9703,1.6094,4.6052,2.9444,2.8332,0.0,1.6094,0.6931,0.0,1.3863,0.6931,0.0
S2_C0483,2.9957,0.6931,0.0,2.3026,0.6931,0.0,1.3863,1.3863,1.0986,0.0,4.382,4.92,1.0986,1.0986,1.3863,2.1972,0.0,1.0986,0.0,0.0,3.7377,5.2627,3.3322,1.0986,0.6931,2.4849,1.6094,1.3863,2.0794,3.1355
S2_C0484,2.0794,3.6889,0.0,1.6094,0.6931,0.6931,1.3863,0.0,0.0,1.3863,0.0,1.6094,5.2781,0.0,1.6094,1.0986,4.5951,1.3863,4.1589,1.6094,5.5013,4.585,4.5109,0.0,2.1972,1.3863,0.0,2.3979,1.0986,1.0986
S2_C0485,1.7918,3.0445,0.0,1.9459,1.0986,2.5649,0.6931,0.6931,1.0986,0.6931,1.0986,1.3863,3.8501,0.0,0.0,0.0,1.7918,0.0,3.5264,0.6931,4.7958,3.2189,2.3026,0.0,1.6094,1.0986,0.0,1.3863,1.6094,0.6931
S2_C0486,0.6931,0.0,1.6094,0.0,1.6094,4.2767,1.0986,2.7726,2.7081,0.6931,1.0986,1.3863,2.4849,0.0,1.6094,1.3863,0.0,1.3863,3.434,1.3863,0.0,1.0986,1.0986,3.434,0.0,1.9459,1.0986,2.3026,1.3863,1.6094
S2_C0487,1.0986,3.8067,0.0,2.3979,0.0,1.9459,0.6931,0.6931,1.7918,1.0986,0.0,1.0986,5.2933,0.0,0.0,0.0,4.6052,1.3863,4.4886,1.0986,5.3753,3.9512,3.989,0.0,2.1972,0.6931,0.0,1.6094,1.3863,0.0
S2_C0488,3.3322,0.6931,1.3863,1.3863,0.0,4.4067,1.0986,2.0794,2.1972,0.0,0.0,0.6931,1.0986,0.0,0.0,2.1972,3.3673,0.6931,3.091,0.6931,1.0986,2.8332,2.0794,0.0,1.3863,1.0986,2.6391,2.0794,2.7726,1.6094
S2_C0489,2.9957,0.6931,1.0986,1.0986,0.6931,0.0,1.0986,0.0,0.0,1.9459,1.0986,1.6094,0.0,3.1781,1.6094,1.6094,0.6931,1.3863,0.0,1.6094,0.0,0.0,0.6931,3.4012,1.6094,1.3863,3.1781,0.6931,1.6094,1.9459
S2_C0490,0.0,1.6094,1.3863,0.0,1.3863,0.6931,1.0986,0.0,1.7918,1.3863,1.0986,1.7918,3.9703,1.7918,2.7081,1.0986,2.5649,1.0986,0.6931,1.9459,0.0,0.0,1.6094,0.0,1.3863,1.3863,2.3979,1.7918,1.3863,1.0986
S2_C0491,1.0986,0.0,0.0,2.9444,0.0,2.3979,1.9459,2.3026,1.0986,0.0,1.6094,0.0,0.0,0.0,0.0,1.0986,0.0,1.3863,1.7918,0.0,3.434,0.0,2.0794,5.2627,2.4849,1.0986,0.6931,0.0,1.0986,2.4849
S2_C0492,1.0986,1.0986,0.0,1.0986,1.0986,0.0,1.3863,0.0,1.6094,1.0986,1.7918,1.7918,4.2195,2.3979,4.5951,0.6931,0.6931,2.0794,1.3863,0.6931,2.1972,1.7918,1.7918,1.0986,0.6931,2.0794,1.0986,1.3863,1.7918,0.0
S2_C0493,2.3026,1.3863,2.5649,1.9459,1.7918,4.2767,1.3863,1.6094,2.5649,1.0986,1.0986,0.0,0.0,1.3863,0.6931,1.7918,4.7622,1.7918,2.1972,0.6931,0.0,0.6931,0.0,0.0,1.6094,0.6931,1.3863,0.6931,1.0986,0.6931
S2_C0494,1.6094,2.7081,1.9459,1.0986,1.3863,2.7726,0.6931,1.9459,0.6931,0.0,0.0,0.6931,0.0,2.8904,2.4849,0.6931,2.5649,2.3979,0.6931,1.3863,0.0,0.0,0.0,2.8332,1.3863,1.0986,0.6931,1.0986,0.0,0.0
S2_C0495,2.0794,1.0986,1.3863,0.0,1.3863,0.0,1.7918,0.6931,1.0986,2.3979,1.7918,0.0,2.7081,4.3567,4.625,0.6931,1.7918,1.3863,0.0,1.6094,0.0,0.0,4.4543,1.0986,1.3863,1.3863,0.0,1.3863,0.6931,0.6931
S2_C0496,1.0986,2.3979,2.1972,2.7081,1.0986,5.0999,1.3863,2.7726,3.2189,1.6094,2.8904,0.0,3.2581,2.0794,2.3026,1.7918,2.1972,2.5649,3.091,1.0986,4.3944,0.0,0.6931,2.4849,1.3863,1.3863,0.0,1.0986,1.6094,1.0986
S2_C0497,2.3026,1.0986,1.3863,0.6931,1.6094,0.0,1.0986,0.6931,0.0,2.0794,1.6094,0.0,2.4849,5.2627,5.3706,1.0986,1.0986,1.3863,0.0,1.6094,0.0,0.0,4.4427,4.0254,1.0986,1.9459,1.0986,1.0986,1.3863,1.0986
S2_C0498,0.0,2.1972,1.3863,2.6391,1.9459,5.2523,1.3863,2.7081,3.4657,0.6931,2.5649,0.0,3.8067,1.6094,1.6094,1.9459,1.0986,2.4849,3.8501,0.0,4.9127,1.9459,0.0,1.0986,0.6931,1.3863,0.0,0.6931,0.0,1.0986
S2_C0499,1.0986,3.6636,0.6931,2.1972,0.6931,2.3979,0.6931,0.0,0.6931,1.0986,0.6931,0.0,5.2983,0.0,0.6931,0.0,3.7612,1.3863,4.4188,0.6931,5.0999,4.2341,3.1781,0.0,0.6931,0.0,0.6931,2.1972,1.7918,1.3863
S2_C0500,2.1972,1.6094,0.6931,2.0794,1.3863,4.8828,1.6094,2.6391,2.9957,0.0,1.9459,1.0986,3.434,0.6931,0.6931,1.6094,0.6931,1.3863,3.5553,0.6931,4.4773,2.1972,0.6931,1.0986,1.3863,0.6931,0.0,0.6931,1.6094,1.3863
S2_C0501,0.0,3.9703,2.1972,1.0986,1.3863,0.6931,0.6931,1.6094,2.3979,1.7918,5.0239,3.6376,0.0,4.8752,0.0,2.0794,3.1355,1.9459,0.0,2.3026,0.0,1.7918,0.0,0.6931,1.0986,1.6094,2.8904,1.3863,0.6931,1.7918
S2_C0502,0.0,1.0986,2.1972,0.6931,0.6931,0.0,0.0,0.6931,1.9459,0.6931,0.0,1.6094,3.1355,0.6931,2.3026,0.0,3.8067,1.0986,2.0794,1.6094,0.0,1.0986,1.9459,1.0986,1.0986,2.5649,2.1972,2.0794,1.6094,1.0986
S2_C0503,4.1744,0.0,1.0986,1.0986,1.7918,1.9459,1.3863,1.3863,0.6931,1.0986,1.7918,1.3863,1.3863,1.3863,1.3863,1.6094,0.0,1.6094,0.0,1.0986,1.7918,0.0,0.0,2.1972,1.6094,1.0986,1.7918,1.0986,2.4849,0.6931
S2_C0504,5.2883,1.9459,0.0,1.7918,1.0986,5.323,0.0,2.5649,2.6391,0.0,1.0986,0.0,0.0,0.0,0.6931,1.0986,1.6094,2.3979,3.0445,0.6931,2.5649,1.6094,0.0,0.6931,0.6931,0.6931,0.6931,1.3863,2.9444,0.6931
S2_C0505,0.0,2.4849,2.4849,0.6931,1.3863,1.3863,1.7918,1.3863,2.5649,0.0,2.6391,3.6376,0.6931,1.6094,1.7918,1.9459,3.4657,0.0,1.7918,2.0794,0.0,1.3863,0.0,0.0,0.6931,1.7918,3.4965,1.3863,0.0,1.7918
S2_C0506,2.6391,0.0,1.0986,0.6931,0.0,1.3863,1.3863,0.6931,1.6094,0.0,0.0,1.3863,2.3979,0.6931,1.3863,1.3863,2.7726,0.6931,2.0794,1.0986,0.6931,2.7081,2.3026,0.0,1.0986,1.9459,1.7918,2.3026,2.6391,1.0986
S2_C0507,0.0,2.5649,2.3026,0.6931,1.9459,1.3863,1.0986,0.6931,1.9459,1.7918,2.0794,0.0,0.0,4.2627,2.1972,1.0986,3.8918,2.3979,0.6931,1.7918,0.6931,0.0,0.0,2.8332,1.0986,0.6931,1.7918,0.0,1.0986,0.0
S2_C0508,3.5264,0.0,1.7918,0.0,0.6931,1.6094,1.3863,1.3863,0.0,1.3863,0.0,2.0794,0.6931,1.6094,1.7918,0.0,0.0,1.7918,0.0,1.6094,0.0,0.0,0.0,2.7726,1.0986,1.7918,1.9459,1.0986,2.1972,0.6931
S2_C0509,1.9459,0.0,1.7918,2.3979,0.0,5.3375,1.7918,2.7081,2.6391,1.3863,0.6931,0.6931,0.0,0.0,0.0,1.7918,4.1897,1.3863,2.7726,0.6931,0.6931,2.3026,0.0,0.0,2.0794,0.6931,3.091,0.0,1.7918,2.1972
S2_C0510,1.3863,3.6109,0.0,2.1972,1.7918,2.5649,1.3863,0.6931,1.9459,2.1972,1.0986,0.6931,4.3694,0.0,1.3863,0.0,3.7136,1.7918,3.8286,1.7918,4.0943,2.3026,2.6391,0.0,1.7918,0.0,0.0,1.7918,1.0986,0.6931
S2_C0511,2.0794,1.6094,1.3863,1.7918,0.6931,0.0,0.0,0.0,2.3026,0.6931,4.3438,4.3041,1.6094,1.9459,1.9459,1.9459,0.0,1.0986,1.3863,1.3863,3.9318,5.323,2.9444,0.6931,0.6931,1.9459,1.3863,1.0986,1.6094,2.0794
S2_C0512,0.6931,0.0,2.7081,2.4849,1.3863,4.3694,1.3863,2.6391,2.0794,0.6931,0.0,0.6931,0.0,1.0986,0.0,2.3979,2.9444,1.0986,2.0794,0.0,0.0,1.0986,0.0,0.0,1.3863,0.6931,4.7536,0.6931,1.0986,3.5835
S2_C0513,1.3863,1.3863,1.6094,2.3026,0.6931,5.2832,1.3863,2.1972,3.434,0.6931,1.9459,0.6931,3.7842,1.0986,1.7918,2.3026,1.6094,0.6931,3.6109,0.6931,4.8828,2.1972,0.6931,1.6094,1.6094,0.0,0.6931,0.0,1.6094,1.3863
S2_C0514,0.0,0.0,1.3863,0.0,0.6931,4.2767,0.6931,2.3026,2.7081,1.0986,1.0986,1.9459,3.1355,0.0,1.9459,0.6931,1.3863,0.6931,3.989,0.0,0.0,1.0986,0.0,2.0794,1.7918,1.9459,1.0986,2.7081,1.0986,1.6094
S2_C0515,0.6931,3.8712,0.0,1.7918,1.3863,1.9459,1.3863,0.6931,1.6094,0.6931,0.6931,1.0986,5.3566,0.6931,0.0,0.6931,4.1109,1.3863,4.6151,1.7918,5.3375,4.3041,3.1781,0.0,1.9459,1.0986,0.0,1.7918,1.3863,1.6094
S2_C0516,2.6391,1.3863,0.6931,1.7918,1.3863,0.0,1.6094,0.0,0.0,2.3026,1.3863,0.0,0.0,4.9904,3.2958,0.6931,0.0,2.0794,0.0,1.6094,0.6931,0.0,4.2195,4.3175,0.6931,1.6094,2.0794,1.0986,1.0986,1.3863
S2_C0517,0.0,1.0986,1.7918,0.0,1.3863,2.1972,1.6094,1.9459,1.0986,0.6931,0.6931,3.0445,1.9459,0.0,0.6931,0.0,1.0986,0.0,3.091,1.7918,0.0,0.0,1.3863,2.0794,2.0794,1.9459,2.8904,2.5649,0.6931,2.4849
S2_C0518,0.6931,1.6094,1.6094,2.1972,1.3863,0.0,1.3863,1.6094,2.3979,1.6094,4.4427,2.3979,3.7842,2.8332,3.6636,2.3979,0.0,0.0,1.0986,1.0986,5.118,3.2581,1.3863,1.9459,0.6931,2.4849,1.0986,0.6931,0.6931,1.0986
S2_C0519,0.6931,2.3979,2.1972,1.0986,1.9459,1.9459,1.0986,1.6094,1.3863,1.7918,1.6094,0.6931,1.3863,2.8904,2.3979,1.0986,1.6094,2.0794,0.6931,1.0986,1.0986,0.0,0.6931,2.9444,1.0986,1.6094,1.0986,1.0986,1.0986,0.0
S2_C0520,1.0986,1.3863,2.5649,0.0,1.3863,2.9444,1.3863,1.3863,1.0986,1.9459,0.6931,1.0986,0.0,2.4849,0.6931,1.3863,3.6376,0.6931,0.0,1.3863,0.0,0.0,0.0,1.6094,1.0986,0.6931,4.1109,1.3863,0.0,1.0986
S2_C0521,0.6931,0.0,2.1972,0.0,1.0986,4.4308,0.6931,2.7081,2.1972,1.3863,1.0986,2.0794,2.6391,0.0,1.0986,1.7918,1.6094,0.6931,3.9318,1.3863,0.0,1.3863,0.0,2.5649,1.6094,2.1972,0.6931,2.4849,0.6931,1.6094
S2_C0522,3.8286,1.0986,1.3863,0.6931,0.6931,3.6636,1.9459,1.0986,1.7918,1.0986,0.0,0.6931,2.1972,0.0,0.0,1.6094,3.2189,1.7918,3.0445,1.0986,1.7918,2.9444,1.7918,0.0,1.7918,1.0986,1.3863,2.0794,1.6094,1.3863
S2_C0523,3.7612,0.0,0.6931,0.6931,1.3863,1.9459,1.0986,0.0,0.0,1.3863,0.0,1.0986,4.9767,0.0,1.0986,1.3863,2.3979,0.0,2.1972,1.6094,2.5649,2.7081,4.0775,0.0,2.0794,2.0794,1.0986,2.3026,2.4849,1.3863
S2_C0524,1.7918,0.0,0.0,3.4965,0.0,0.0,0.6931,0.0,1.3863,1.0986,4.8675,5.118,0.6931,0.6931,0.0,1.0986,0.0,1.0986,0.0,1.7918,3.6109,5.3132,4.5951,0.0,0.0,2.6391,2.3026,1.0986,2.3026,3.9512
S2_C0525,2.0794,1.3863,0.0,0.6931,1.7918,0.0,1.6094,0.0,0.6931,2.3026,1.6094,0.6931,3.091,3.6636,4.3438,0.0,2.3026,1.0986,0.0,1.3863,0.0,0.6931,4.4886,2.0794,1.0986,1.3863,0.0,0.6931,1.0986,1.0986
S2_C0526,4.382,1.3863,0.0,1.3863,0.0,2.5649,1.0986,1.9459,1.7918,1.3863,1.6094,2.1972,1.0986,0.0,0.6931,1.7918,2.0794,1.3863,1.7918,0.0,1.6094,4.6634,1.0986,0.0,1.0986,1.0986,1.3863,1.3863,3.091,1.3863
S2_C0527,1.6094,3.8286,0.6931,2.6391,1.6094,2.5649,1.6094,0.0,1.0986,1.7918,1.0986,0.0,5.4116,0.0,0.6931,0.0,3.8286,1.6094,4.7185,1.9459,5.193,4.0604,3.5553,0.0,1.7918,1.0986,0.0,1.6094,1.3863,0.0
S2_C0528,0.0,3.7136,2.3979,1.0986,1.7918,0.6931,1.0986,1.6094,3.3322,1.6094,4.4308,2.7081,1.0986,3.989,1.9459,1.7918,3.3673,1.7918,1.3863,1.9459,0.6931,2.0794,0.6931,0.0,1.0986,1.0986,2.7081,1.0986,1.0986,1.0986
S2_C0529,3.7136,0.0,0.6931,1.9459,0.6931,2.3026,0.6931,0.0,1.0986,1.3863,0.6931,0.6931,3.2189,0.0,1.0986,0.0,2.6391,0.6931,2.5649,0.6931,0.6931,2.7726,2.1972,0.0,1.6094,1.6094,1.6094,2.8332,1.7918,1.7918
S2_C0530,0.0,3.8067,1.0986,1.7918,1.6094,2.8332,2.1972,0.6931,1.9459,1.9459,0.0,0.0,4.6728,0.0,0.6931,0.6931,3.9318,1.9459,3.7842,2.0794,4.1897,2.7081,2.6391,0.0,2.4849,0.0,0.0,1.0986,1.3863,0.6931
S2_C0531,2.7081,1.0986,0.0,0.6931,0.6931,0.0,1.7918,0.0,0.0,1.9459,1.0986,0.0,1.9459,4.8442,4.1109,0.0,1.0986,0.6931,0.0,1.7918,1.0986,0.0,4.7622,3.3673,0.0,1.7918,1.0986,1.0986,1.0986,1.0986
S2_C0532,0.0,3.434,1.7918,0.6931,1.6094,0.0,1.3863,0.6931,1.0986,1.0986,3.5835,0.0,0.0,5.3033,1.6094,1.0986,3.9512,2.6391,0.0,2.7081,0.0,0.0,0.6931,1.7918,0.0,1.6094,0.6931,0.0,0.0,0.6931
S2_C0533,0.6931,2.0794,0.0,2.7726,1.0986,2.4849,1.6094,1.6094,0.0,0.0,1.9459,1.6094,0.0,0.6931,0.0,0.6931,0.0,0.0,2.5649,0.6931,4.3041,1.9459,1.7918,4.7791,1.3863,0.0,0.0,0.0,0.6931,2.5649
S2_C0534,0.0,0.0,1.6094,0.0,0.0,4.3694,1.3863,2.3979,2.5649,1.6094,1.3863,1.9459,2.9957,0.0,0.0,0.6931,1.0986,1.0986,3.6109,1.6094,0.0,1.6094,0.0,2.3979,1.6094,2.0794,0.0,2.7726,0.6931,1.7918
S2_C0535,0.0,2.3979,1.0986,2.0794,1.7918,0.6931,1.6094,1.0986,1.7918,1.7918,1.7918,1.3863,1.0986,1.7918,0.0,0.6931,1.3863,0.6931,1.0986,1.6094,1.7918,0.6931,1.3863,3.3673,1.6094,0.6931,0.0,1.0986,0.6931,1.7918
S2_C0536,0.6931,0.6931,2.8332,2.5649,1.3863,5.0752,1.3863,3.2958,2.0794,1.7918,0.6931,1.0986,0.0,0.6931,0.0,2.5649,3.0445,0.0,2.3979,0.0,0.0,0.6931,0.6931,0.0,1.6094,0.0,5.2257,0.6931,1.3863,3.4965
S2_C0537,0.0,2.6391,1.3863,2.9444,1.0986,4.9972,1.7918,2.3979,3.434,2.0794,2.5649,0.0,3.8286,1.0986,2.0794,1.7918,1.6094,1.7918,3.4012,0.0,5.0239,1.9459,0.0,1.7918,1.3863,0.0,0.0,0.6931,1.0986,0.0
S2_C0538,3.4965,0.6931,0.0,0.0,1.0986,0.0,1.9459,0.0,0.0,1.7918,1.0986,1.0986,0.0,5.2311,4.1271,1.3863,0.0,1.7918,0.0,2.0794,0.0,0.0,2.9957,5.2983,1.0986,1.0986,1.7918,0.6931,1.7918,1.0986
S2_C0539,2.0794,0.6931,0.0,3.5264,1.0986,0.0,1.3863,0.6931,1.3863,1.6094,5.193,4.9972,1.3863,2.1972,1.3863,1.7918,0.0,1.0986,0.0,0.6931,4.852,5.323,4.3307,0.0,0.6931,2.8332,1.3863,0.0,2.3979,3.7377
S2_C0540,0.6931,2.1972,2.1972,0.6931,1.6094,2.6391,1.0986,1.0986,1.7918,1.6094,1.0986,0.0,0.6931,2.3026,0.0,0.0,4.5747,1.3863,0.6931,1.6094,0.0,0.6931,0.0,1.3863,0.0,0.6931,1.6094,1.0986,1.0986,0.0
S2_C0541,0.0,1.0986,0.6931,0.6931,1.0986,2.8904,1.0986,3.0445,0.6931,0.6931,0.0,2.4849,2.4849,0.0,1.3863,1.3863,0.0,1.0986,3.7136,1.6094,1.0986,1.3863,1.3863,2.7726,1.3863,2.4849,2.0794,2.4849,1.3863,2.8332
S2_C0542,0.0,1.9459,0.6931,1.0986,1.0986,0.0,1.3863,0.0,1.6094,2.1972,2.0794,1.3863,4.5433,2.3026,4.1897,1.0986,1.3863,1.0986,1.0986,0.6931,1.6094,0.6931,1.0986,1.0986,1.3863,1.9459,1.3863,1.3863,0.6931,0.0
S2_C0543,0.0,1.9459,2.0794,0.0,1.7918,2.1972,1.3863,0.6931,2.0794,2.1972,1.7918,0.6931,0.0,3.434,1.6094,1.6094,4.2905,2.1972,0.6931,1.6094,0.0,0.0,0.0,1.9459,1.3863,1.0986,2.0794,0.6931,1.0986,0.6931
