# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,PanelA_00,PanelA_01,PanelA_02,PanelA_03,PanelA_04,PanelA_05,PanelA_06,PanelA_07,PanelA_08,PanelA_09,PanelA_10,PanelA_11,PanelA_12,PanelA_13,PanelA_14,PanelA_15,PanelA_16,PanelA_17,PanelA_18,PanelA_19,PanelA_20,PanelA_21,PanelA_22,PanelA_23,PanelA_24,PanelA_25,PanelA_26,PanelA_27,PanelA_28,PanelA_29
S1_C0453,0.6931,1.0986,2.0794,0.6931,1.3863,0.0,0.6931,1.6094,0.0,0.0,0.0,2.3026,0.0,1.9459,1.3863,1.6094,0.0,1.0986,0.6931,1.0986,0.0,0.6931,1.6094,1.7918,1.0986,2.5649,4.0943,1.3863,1.0986,2.6391
S1_C0454,3.2581,1.3863,0.0,1.0986,0.0,0.0,1.0986,0.0,0.6931,1.9459,0.0,0.0,1.3863,0.0,1.3863,0.0,2.1972,1.0986,0.0,1.0986,1.3863,2.9957,4.5218,0.0,1.0986,1.9459,1.3863,1.6094,1.9459,1.7918
S1_C0455,1.0986,2.3979,2.1972,0.0,1.9459,2.5649,1.6094,1.0986,0.0,1.0986,0.6931,0.6931,1.3863,4.2767,3.434,0.0,1.9459,1.9459,0.0,1.0986,0.0,0.0,0.0,5.3083,2.0794,0.6931,1.0986,0.0,1.6094,0.0
S1_C0456,1.6094,1.6094,1.7918,2.3979,1.7918,0.0,1.3863,0.6931,0.0,1.0986,2.0794,1.6094,0.0,4.4427,1.0986,1.3863,0.0,0.6931,0.0,1.7918,0.0,0.0,1.7918,4.1589,0.6931,0.6931,3.6109,0.6931,0.6931,3.1355
S1_C0457,2.3026,2.6391,0.0,1.0986,1.0986,0.0,0.6931,0.0,1.0986,2.4849,0.0,0.0,5.323,0.0,2.7081,0.0,5.2679,1.6094,2.4849,2.1972,2.1972,2.0794,4.3175,0.0,1.3863,1.7918,0.0,2.1972,2.0794,0.6931
S1_C0458,1.0986,1.0986,1.3863,1.7918,1.9459,2.8332,0.0,2.3979,0.0,0.0,2.7081,3.6889,2.3026,1.0986,1.7918,1.0986,0.0,1.0986,2.0794,0.0,5.0626,0.0,0.0,5.273,1.6094,1.0986,1.6094,0.6931,1.3863,0.6931
S1_C0459,0.0,0.6931,1.9459,1.9459,0.0,0.6931,1.0986,1.9459,0.6931,0.6931,0.0,3.0445,1.7918,1.0986,2.3979,1.7918,0.0,0.0,0.6931,0.6931,1.0986,1.0986,1.9459,2.3026,0.6931,2.6391,3.2189,1.7918,1.0986,2.5649
S1_C0460,0.0,0.0,2.1972,2.3979,1.7918,0.0,0.6931,2.4849,0.0,0.6931,2.3026,2.8332,0.0,2.1972,1.6094,2.1972,0.0,0.0,0.6931,0.0,0.0,0.0,0.0,3.091,0.6931,1.3863,4.9416,0.6931,0.0,3.4012
S1_C0461,0.0,1.3863,1.9459,0.6931,0.6931,3.091,1.3863,2.0794,0.6931,0.6931,1.7918,2.1972,1.3863,2.7081,2.8332,1.6094,0.0,1.6094,0.6931,1.0986,3.8712,0.0,0.0,5.1358,1.6094,0.0,2.0794,0.0,1.3863,0.0
S1_C0462,3.434,0.6931,1.0986,1.3863,1.0986,0.6931,1.6094,1.0986,0.6931,2.0794,1.0986,0.0,0.6931,3.0445,0.0,1.0986,1.3863,2.3026,0.0,2.0794,1.3863,0.0,1.3863,2.8904,0.0,0.6931,1.0986,0.0,1.0986,1.3863
S1_C0463,4.2767,1.0986,0.6931,1.9459,1.0986,0.0,1.3863,1.3863,1.0986,0.6931,3.2581,4.8752,0.0,1.6094,0.0,1.9459,0.0,1.7918,0.0,1.0986,1.0986,4.2341,1.3863,0.0,0.0,1.3863,4.6151,0.0,2.9444,3.3322
S1_C0464,0.6931,0.0,1.9459,1.6094,0.6931,1.6094,0.0,1.3863,1.6094,0.0,2.3979,4.3438,4.9628,0.0,1.3863,1.9459,0.0,0.6931,3.1355,1.6094,5.2933,3.3322,1.0986,0.6931,1.3863,2.1972,2.3026,1.0986,0.6931,1.0986
S1_C0465,0.0,1.3863,2.7081,1.0986,0.6931,5.366,1.0986,3.7377,5.2883,0.0,3.3322,4.6347,5.323,0.0,1.0986,2.8332,1.0986,0.6931,5.273,0.0,4.7536,5.2311,0.0,0.0,1.3863,1.0986,1.7918,2.0794,1.6094,1.6094
S1_C0466,4.2627,0.6931,0.0,0.0,1.0986,1.0986,1.7918,0.0,0.6931,2.1972,0.6931,1.0986,0.6931,1.0986,0.6931,0.0,3.3673,2.6391,0.0,1.6094,0.0,0.6931,1.3863,1.9459,1.3863,0.6931,1.0986,0.6931,3.434,0.0
S1_C0467,1.0986,0.0,1.7918,1.6094,1.0986,0.6931,0.6931,2.9444,0.0,0.0,3.0445,1.6094,0.0,4.6728,2.3026,1.9459,0.0,2.0794,0.0,2.0794,1.0986,0.0,0.0,5.2204,1.0986,0.0,2.9444,0.0,1.0986,1.6094
S1_C0468,0.0,0.0,2.1972,1.0986,1.0986,5.3375,1.3863,4.1271,3.8286,1.0986,3.6376,4.7707,4.8122,0.0,1.7918,2.9957,0.0,0.6931,5.0173,0.0,4.4427,3.434,0.0,2.5649,0.6931,2.4849,2.1972,1.9459,0.6931,1.9459
S1_C0469,0.6931,0.6931,2.6391,2.1972,1.0986,0.6931,1.6094,2.9444,0.0,0.0,2.0794,2.7081,0.0,2.7081,2.1972,2.1972,0.0,0.0,0.0,1.3863,1.0986,0.0,0.0,5.2983,0.6931,1.3863,4.3694,0.6931,0.0,2.8904
S1_C0470,4.5433,0.6931,0.6931,0.6931,1.6094,0.0,1.0986,1.6094,1.3863,2.1972,0.0,0.6931,0.6931,1.0986,0.0,0.6931,3.989,1.3863,0.0,1.6094,0.0,0.6931,2.7081,1.6094,1.0986,0.0,1.9459,0.0,2.1972,0.6931
S1_C0471,1.0986,0.0,1.7918,1.9459,1.9459,3.091,1.6094,3.7612,1.3863,0.0,3.434,3.9512,1.3863,1.3863,2.3026,2.0794,0.0,1.0986,1.3863,1.0986,4.3694,0.6931,0.6931,5.366,1.0986,1.7918,2.7081,1.0986,0.0,1.0986
S1_C0472,1.3863,2.1972,1.9459,0.6931,1.0986,2.3026,1.9459,1.7918,0.0,1.7918,0.6931,0.6931,1.3863,3.8286,2.9444,1.6094,1.7918,2.0794,0.0,1.3863,0.0,0.0,0.0,5.2523,1.7918,0.6931,1.3863,1.0986,0.0,0.0
S1_C0473,0.0,1.3863,1.9459,2.0794,0.0,4.1744,1.7918,3.434,2.9444,0.0,3.9703,5.2832,5.2311,0.0,1.9459,1.9459,0.0,1.0986,4.4886,0.6931,5.3083,3.6376,0.0,2.0794,1.6094,1.9459,1.7918,1.0986,1.0986,1.0986
S1_C0474,5.1417,1.3863,0.0,0.6931,1.0986,0.0,1.3863,0.6931,1.0986,2.1972,0.6931,0.6931,1.6094,0.6931,1.0986,0.6931,3.0445,0.6931,0.6931,1.0986,0.6931,2.8332,3.4012,0.0,0.0,2.0794,1.0986,2.3026,2.8332,0.6931
S1_C0475,4.0254,0.6931,1.0986,2.7081,1.3863,1.0986,1.7918,0.0,0.6931,1.9459,0.0,0.0,0.0,2.0794,0.0,1.6094,1.3863,1.3863,0.6931,1.0986,0.0,0.0,2.9444,0.0,1.3863,1.0986,0.6931,0.0,2.1972,2.1972
S1_C0476,4.7095,1.0986,1.0986,1.3863,1.7918,0.0,1.3863,1.0986,0.6931,1.0986,0.0,0.6931,0.0,3.434,2.0794,1.0986,0.0,1.9459,0.0,0.6931,1.0986,0.0,1.7918,2.7081,1.6094,1.3863,2.3026,0.6931,2.1972,1.0986
S1_C0477,0.0,1.3863,1.6094,0.6931,0.6931,5.3033,1.6094,2.4849,4.5951,1.6094,1.0986,0.6931,3.4657,0.6931,0.0,1.0986,4.8283,1.3863,5.2257,0.6931,0.0,3.6109,0.6931,0.0,2.1972,1.0986,0.6931,2.6391,1.0986,1.6094
S1_C0478,1.0986,2.1972,1.3863,1.6094,1.7918,4.7274,1.6094,1.9459,4.0775,1.6094,1.7918,0.0,1.3863,0.6931,0.0,1.3863,5.3566,1.6094,3.1781,0.6931,0.0,2.3026,0.6931,0.0,1.0986,0.6931,0.6931,1.6094,0.6931,1.3863
S1_C0479,0.6931,0.6931,2.3026,2.8332,1.6094,0.0,0.6931,1.9459,0.0,0.6931,2.3979,2.6391,0.0,3.6889,1.0986,2.4849,0.0,0.0,0.0,1.3863,0.0,0.6931,1.3863,4.0431,1.0986,0.0,4.8903,1.0986,1.0986,3.6889
S1_C0480,0.0,2.3026,0.6931,0.0,0.6931,0.0,1.0986,0.0,1.0986,1.3863,0.0,0.0,5.3423,0.0,2.1972,0.0,5.2575,0.0,4.2767,1.7918,1.0986,2.7081,4.2047,0.0,1.9459,2.3026,0.0,2.9957,1.0986,1.0986
S1_C0481,4.9127,0.6931,0.6931,0.6931,1.0986,1.3863,0.6931,0.0,1.6094,1.7918,0.6931,0.6931,5.0106,0.0,2.4849,0.6931,3.1781,2.3979,1.3863,2.1972,2.3026,2.8332,3.2958,0.0,1.0986,1.3863,0.0,1.9459,2.7081,0.0
S1_C0482,0.0,1.7918,1.0986,1.0986,1.0986,3.7136,0.0,1.0986,2.6391,1.0986,0.0,1.0986,4.1109,0.0,0.0,0.6931,4.4427,0.6931,5.0499,1.0986,0.0,2.3979,1.3863,0.0,2.4849,1.0986,0.6931,2.7081,1.0986,1.7918
S1_C0483,4.9698,1.0986,0.0,0.0,0.6931,1.0986,0.6931,0.0,0.6931,1.9459,0.0,0.6931,2.3026,1.3863,1.6094,0.0,3.1781,2.4849,0.0,1.0986,0.0,1.6094,1.9459,1.7918,0.6931,1.6094,0.6931,0.0,3.1355,0.0
S1_C0484,3.8286,0.0,1.0986,1.3863,0.6931,0.6931,1.6094,0.6931,0.6931,0.0,0.6931,1.3863,0.0,2.0794,0.0,1.3863,0.6931,1.6094,0.0,0.0,0.6931,1.0986,1.0986,0.6931,1.0986,1.6094,2.9957,0.6931,1.9459,1.6094
S1_C0485,0.6931,1.0986,2.0794,1.6094,1.0986,0.6931,0.6931,1.0986,0.6931,1.0986,0.0,1.6094,1.0986,1.0986,2.1972,1.3863,0.0,0.6931,0.0,1.3863,1.3863,0.6931,2.0794,1.3863,1.3863,2.6391,2.9957,0.6931,0.6931,2.9444
S1_C0486,1.7918,1.3863,0.0,0.6931,1.0986,0.0,0.6931,0.0,0.0,1.7918,0.6931,0.0,2.8332,0.0,1.7918,0.6931,2.1972,1.7918,0.0,1.3863,1.3863,2.1972,5.323,0.0,1.0986,2.3026,1.0986,1.9459,0.0,1.6094
S1_C0487,0.0,0.0,1.3863,1.9459,1.6094,2.5649,0.6931,2.1972,0.6931,0.0,2.0794,4.9767,4.2047,0.0,1.9459,1.9459,0.0,0.6931,2.7726,0.0,5.3891,2.0794,0.6931,2.8332,2.1972,1.9459,2.3026,1.0986,0.6931,1.6094
S1_C0488,5.1299,1.0986,1.3863,1.6094,2.0794,0.0,0.0,1.6094,0.0,0.6931,2.0794,3.434,0.0,3.2189,1.6094,1.3863,0.0,2.3026,0.0,0.0,1.0986,0.6931,0.6931,2.5649,1.0986,1.0986,3.5835,0.0,2.7081,1.0986
S1_C0489,0.0,1.9459,1.0986,1.6094,1.3863,4.4543,0.6931,2.3026,3.3322,0.6931,1.3863,0.0,1.0986,1.7918,0.0,0.6931,5.3132,2.3026,2.7726,1.3863,0.0,1.0986,0.0,1.9459,1.3863,0.6931,0.6931,0.6931,1.0986,0.6931
S1_C0490,0.6931,0.6931,1.6094,1.6094,0.6931,0.0,1.6094,2.3026,1.0986,0.0,1.6094,3.0445,2.1972,0.0,2.4849,1.9459,0.0,0.0,2.0794,1.0986,1.3863,1.3863,0.6931,3.2189,1.9459,1.7918,2.3026,1.0986,0.6931,2.3026
S1_C0491,1.3863,0.6931,1.6094,1.7918,1.0986,2.3026,0.6931,2.3979,0.6931,0.6931,0.0,4.1431,3.4012,0.6931,2.5649,2.0794,0.0,1.0986,2.7081,1.3863,5.3982,0.6931,0.6931,2.8332,1.7918,1.9459,2.1972,1.0986,0.6931,1.3863
S1_C0492,1.6094,2.5649,0.0,1.0986,1.7918,0.6931,0.6931,0.0,1.0986,2.1972,0.0,0.0,5.323,0.6931,2.0794,0.0,5.1985,1.3863,3.434,1.0986,1.3863,2.6391,4.1897,0.0,1.3863,2.0794,0.0,2.5649,1.9459,0.0
S1_C0493,0.6931,0.6931,1.3863,1.7918,1.3863,1.0986,1.6094,0.6931,0.0,0.6931,0.0,2.3979,0.6931,1.0986,1.0986,1.9459,0.6931,0.0,0.0,0.6931,1.0986,0.6931,2.5649,0.0,0.6931,1.6094,3.5264,1.0986,1.3863,2.1972
S1_C0494,2.3979,1.0986,2.0794,2.1972,1.7918,0.0,1.3863,1.0986,1.0986,1.6094,1.9459,1.3863,0.0,1.7918,0.6931,1.6094,0.6931,0.6931,0.0,1.0986,0.0,1.9459,2.0794,0.6931,0.6931,1.6094,3.989,0.0,2.0794,2.3026
S1_C0495,1.0986,1.7918,1.0986,0.6931,1.6094,2.4849,1.6094,1.6094,0.0,0.0,0.6931,1.0986,1.9459,2.8332,2.8332,1.0986,0.0,2.3026,0.6931,1.6094,2.0794,0.0,0.0,5.2575,1.0986,0.6931,1.0986,1.0986,1.3863,0.6931
S1_C0496,4.8203,0.6931,1.0986,1.6094,1.0986,0.0,1.7918,1.0986,1.0986,0.0,1.3863,2.3979,0.0,3.6109,1.0986,0.0,0.6931,2.6391,0.0,1.0986,1.0986,0.6931,1.9459,3.2189,1.0986,1.3863,2.3979,0.0,2.7081,0.6931
S1_C0497,1.9459,1.9459,0.6931,3.0445,2.0794,0.0,0.6931,0.6931,1.3863,1.3863,3.2958,3.5264,0.0,1.7918,0.6931,0.0,0.0,0.6931,0.0,1.0986,0.0,4.585,2.5649,0.0,0.0,2.0794,2.3026,0.6931,2.0794,3.2189
S1_C0498,0.0,1.3863,1.3863,2.0794,1.3863,0.0,1.0986,0.6931,0.0,1.9459,0.0,1.3863,2.8904,1.3863,2.7081,1.6094,0.6931,0.0,1.3863,0.6931,1.3863,0.6931,3.5835,0.0,1.3863,2.3026,1.9459,1.6094,0.6931,1.9459
S1_C0499,0.0,1.3863,2.1972,2.0794,1.0986,3.2958,1.0986,3.3322,0.6931,0.0,3.091,4.1897,2.4849,1.3863,2.1972,1.7918,0.0,1.3863,1.7918,1.6094,5.2983,0.6931,0.0,5.2417,1.0986,1.3863,2.3979,0.6931,1.3863,0.6931
S1_C0500,0.6931,1.0986,1.0986,1.0986,1.6094,5.3471,2.0794,2.8904,5.1299,1.9459,1.3863,0.0,3.2958,1.6094,1.9459,1.9459,5.366,2.7081,3.6889,0.0,1.0986,0.0,0.0,2.3979,0.6931,0.0,0.0,1.3863,0.0,0.6931
S1_C0501,1.0986,1.9459,1.7918,1.6094,1.0986,1.3863,1.9459,1.6094,0.0,1.0986,2.0794,0.6931,0.6931,4.9698,2.5649,1.0986,0.0,1.0986,0.0,1.7918,0.6931,0.0,0.0,5.2883,1.3863,0.0,2.0794,0.0,1.9459,0.0
S1_C0502,0.0,1.6094,1.7918,1.0986,1.6094,1.3863,1.0986,0.6931,0.0,2.0794,0.0,0.0,0.6931,3.8712,1.7918,0.6931,2.8332,1.9459,0.6931,1.7918,0.0,0.0,1.0986,4.7095,1.6094,0.0,0.6931,0.0,0.6931,1.6094
S1_C0503,0.0,1.6094,1.3863,2.0794,1.0986,2.3979,1.0986,2.3979,1.6094,0.6931,2.4849,3.8286,4.8122,0.0,2.1972,2.4849,0.0,0.6931,2.8904,0.6931,5.2627,2.9957,1.3863,1.3863,0.6931,2.1972,1.6094,1.7918,0.6931,1.6094
S1_C0504,0.6931,1.6094,2.1972,1.0986,0.6931,5.3613,1.0986,2.6391,5.4072,0.6931,1.7918,1.9459,3.2189,0.0,0.6931,1.6094,5.0689,1.0986,5.3327,0.6931,1.6094,4.7362,0.0,0.0,1.6094,1.3863,0.0,1.7918,0.0,1.3863
S1_C0505,1.0986,2.3026,1.3863,1.9459,1.0986,0.0,1.9459,0.6931,1.0986,2.0794,1.7918,1.0986,0.0,2.3026,0.0,0.0,4.4308,1.6094,1.0986,1.9459,0.0,1.0986,2.5649,0.0,1.6094,1.9459,0.6931,0.6931,0.0,1.7918
S1_C0506,0.6931,0.6931,2.3026,1.6094,1.0986,0.0,0.6931,2.7726,0.0,0.6931,2.4849,3.3322,0.0,0.6931,2.6391,2.3979,0.0,0.6931,0.0,0.6931,0.6931,0.0,1.6094,5.3799,1.3863,2.1972,3.912,0.0,0.0,2.0794
S1_C0507,0.0,2.1972,1.0986,1.6094,0.6931,0.0,0.6931,0.6931,1.3863,2.4849,2.3026,1.0986,0.6931,2.4849,1.3863,0.6931,2.8904,1.3863,1.0986,1.9459,0.0,2.5649,2.3026,0.0,0.6931,1.0986,0.6931,1.7918,0.6931,1.9459
S1_C0508,0.0,1.6094,0.6931,1.0986,1.6094,0.0,0.6931,0.6931,0.0,1.6094,1.0986,1.3863,0.0,4.9053,2.0794,1.0986,1.0986,1.9459,0.6931,1.6094,0.0,0.0,0.0,5.2883,1.6094,1.3863,1.9459,0.0,0.6931,0.6931
S1_C0509,4.7005,1.6094,0.6931,0.6931,0.6931,0.0,1.7918,0.0,1.0986,1.0986,1.6094,1.0986,1.3863,1.0986,0.6931,0.0,3.2189,2.3979,0.0,1.6094,0.0,1.0986,1.6094,1.7918,1.0986,0.6931,0.0,1.0986,2.8332,0.6931
S1_C0510,0.6931,2.3026,1.0986,0.0,0.6931,4.5109,1.0986,1.0986,3.091,1.6094,0.0,0.0,4.3567,0.0,0.0,0.0,5.2832,0.0,5.0752,1.0986,0.6931,2.0794,1.9459,0.0,2.3026,1.6094,0.0,2.4849,0.6931,0.6931
S1_C0511,0.6931,0.6931,1.9459,1.7918,1.3863,2.8332,1.3863,2.3979,2.7081,0.0,3.0445,4.0073,4.8828,0.0,1.9459,1.3863,0.0,1.3863,3.1781,1.6094,5.323,3.1781,1.3863,1.6094,1.0986,1.6094,2.1972,1.3863,1.6094,1.3863
S1_C0512,0.6931,1.0986,1.7918,1.7918,1.0986,1.3863,0.6931,1.0986,0.6931,1.0986,1.0986,4.4308,4.1897,0.0,1.7918,1.3863,0.0,0.0,2.9444,0.6931,5.2781,2.4849,1.7918,1.0986,1.9459,2.0794,2.0794,1.7918,1.6094,1.7918
S1_C0513,1.0986,0.6931,1.9459,1.9459,2.0794,2.6391,2.1972,3.6636,1.0986,0.0,3.1355,3.3322,0.6931,2.0794,2.8332,1.6094,0.0,1.3863,0.0,0.0,3.3673,0.6931,0.0,5.2883,1.3863,1.3863,2.7726,1.0986,0.6931,1.0986
S1_C0514,1.3863,1.3863,0.6931,1.0986,1.0986,5.1417,2.0794,2.4849,4.9345,1.6094,2.3979,0.0,3.3322,2.3026,2.4849,1.6094,5.3279,2.9444,2.3979,1.3863,0.0,0.0,0.0,2.8904,1.0986,0.0,0.0,0.6931,1.3863,0.0
S1_C0515,0.6931,0.0,2.3979,1.3863,0.6931,0.0,1.6094,2.3979,0.0,0.0,2.0794,2.8332,0.0,2.3026,2.8332,2.3026,0.0,0.6931,0.0,0.6931,1.0986,0.0,1.0986,5.0499,0.6931,2.0794,4.4067,1.0986,0.0,2.8904
S1_C0516,5.0876,1.0986,0.0,0.0,1.0986,0.0,0.6931,0.0,1.6094,1.7918,0.0,1.0986,3.7136,1.0986,1.7918,0.0,3.0445,1.0986,0.0,1.6094,1.0986,2.7726,2.7726,0.0,0.6931,1.3863,0.0,1.9459,3.091,0.6931
S1_C0517,1.6094,1.6094,0.0,0.6931,1.6094,5.3936,1.3863,2.8904,4.9345,1.0986,2.1972,0.0,3.2958,1.0986,1.9459,0.6931,5.4553,2.9444,3.3673,1.3863,0.0,0.6931,0.0,2.3979,1.6094,0.6931,0.0,1.0986,1.9459,0.0
S1_C0518,0.6931,1.3863,1.3863,0.6931,1.7918,2.7726,1.0986,2.3979,0.0,0.6931,1.3863,1.3863,2.1972,2.3026,2.9444,1.0986,0.0,1.6094,1.6094,1.7918,2.7726,0.0,0.0,5.3132,1.3863,0.0,1.3863,1.0986,0.0,0.0
S1_C0519,4.7095,1.7918,0.6931,0.0,0.6931,0.0,1.0986,0.6931,0.6931,2.0794,0.6931,0.0,5.2781,0.0,2.4849,0.0,3.4965,1.6094,1.0986,1.0986,2.0794,3.091,4.0943,0.0,1.3863,1.7918,0.0,1.7918,2.5649,0.0
S1_C0520,4.9273,1.0986,1.3863,2.3979,1.6094,0.0,1.3863,1.9459,0.6931,1.0986,3.7377,4.5109,0.0,1.7918,0.0,1.7918,0.0,2.4849,0.0,1.3863,0.6931,2.8332,0.6931,1.3863,0.6931,1.3863,4.2767,1.6094,3.3673,1.3863
S1_C0521,0.0,1.6094,1.3863,1.3863,1.9459,5.1705,1.0986,3.3322,4.382,0.0,4.6347,5.2627,5.2095,0.0,1.9459,2.4849,0.0,1.0986,5.3132,0.6931,5.366,5.3566,0.6931,1.0986,1.3863,1.7918,1.6094,1.7918,1.0986,1.3863
S1_C0522,0.0,0.6931,1.7918,1.0986,0.0,4.9416,1.0986,3.8067,3.0445,0.0,4.1431,5.118,4.4886,1.0986,1.9459,2.0794,0.0,0.0,4.2195,0.0,5.3845,2.6391,0.0,3.8712,1.0986,1.7918,1.9459,0.6931,1.0986,0.6931
S1_C0523,0.0,1.0986,1.9459,2.3026,1.3863,0.0,0.6931,1.3863,0.0,1.0986,2.0794,1.0986,0.0,4.4427,0.0,1.6094,0.0,1.9459,0.0,1.3863,0.0,0.0,0.6931,4.9698,0.6931,0.6931,2.9444,0.6931,0.6931,1.6094
S1_C0524,1.9459,1.7918,1.0986,1.0986,1.6094,5.0752,1.7918,2.0794,4.2905,1.3863,2.7081,0.0,2.5649,2.3979,2.3026,1.3863,4.7449,2.4849,2.3979,1.0986,0.6931,0.0,0.0,3.434,1.6094,0.0,0.0,1.6094,0.6931,0.0
S1_C0525,3.434,3.1781,0.6931,0.0,0.6931,2.3979,1.0986,0.6931,2.7081,2.0794,0.0,0.0,5.2627,0.6931,2.6391,0.0,5.2933,2.8332,2.0794,1.0986,1.6094,1.9459,1.7918,0.0,0.6931,0.6931,0.0,1.7918,1.7918,0.0
S1_C0526,4.6634,1.7918,0.6931,0.0,1.6094,0.6931,1.6094,0.0,1.6094,1.9459,1.0986,1.0986,3.3322,0.0,1.9459,0.6931,3.091,1.9459,0.6931,1.0986,0.0,2.1972,2.0794,1.7918,1.6094,0.6931,0.0,0.0,2.8904,0.0
S1_C0527,1.0986,2.3026,1.6094,1.0986,1.3863,5.4293,2.0794,2.3979,5.2883,0.0,0.0,0.0,3.2189,0.0,0.6931,1.0986,5.2983,1.6094,5.1985,0.0,0.0,2.3026,0.0,0.0,2.0794,0.0,0.0,2.0794,0.6931,0.6931
S1_C0528,3.4965,1.6094,0.6931,0.6931,2.1972,1.3863,1.6094,1.6094,0.6931,1.3863,0.6931,0.6931,0.6931,2.7081,0.6931,0.0,3.9512,2.0794,0.0,1.6094,0.0,0.0,0.0,2.9444,1.0986,0.6931,0.6931,0.6931,2.0794,0.0
S1_C0529,0.0,0.6931,2.4849,0.6931,1.0986,5.3471,1.0986,3.912,4.9053,0.6931,4.5109,5.3706,5.3033,0.0,1.6094,2.9444,0.0,1.0986,5.2523,0.6931,5.2983,5.2257,0.0,0.0,1.0986,1.0986,2.3026,1.6094,0.6931,0.0
S1_C0530,0.6931,1.0986,1.7918,0.6931,0.6931,1.6094,1.3863,1.0986,0.0,1.7918,1.3863,0.6931,0.0,4.4998,1.6094,1.3863,2.0794,1.7918,0.0,2.1972,0.0,0.0,0.0,5.2523,1.0986,0.0,1.3863,0.6931,0.0,0.0
S1_C0531,2.4849,1.0986,1.3863,2.1972,0.6931,0.0,1.0986,1.3863,0.6931,1.0986,1.7918,3.2958,0.0,1.3863,1.0986,1.9459,0.0,1.0986,0.0,0.6931,0.0,2.8904,2.0794,0.0,0.6931,0.0,4.585,0.6931,1.7918,3.1355
S1_C0532,2.8904,0.0,0.0,0.0,0.0,0.0,1.0986,0.6931,0.6931,1.7918,0.0,1.0986,3.5264,0.0,1.6094,0.0,2.3979,0.0,1.9459,1.3863,1.6094,3.5264,5.2575,0.0,1.3863,2.8332,0.6931,2.7726,1.6094,1.9459
S1_C0533,0.0,1.7918,2.0794,1.6094,1.7918,5.2983,1.7918,3.5835,5.2933,0.0,3.434,4.4308,5.2832,0.0,1.6094,2.1972,1.3863,1.3863,5.2311,0.0,4.625,5.2627,0.0,0.6931,1.7918,1.7918,1.9459,1.6094,2.0794,0.0
S1_C0534,4.7707,0.6931,1.0986,0.6931,1.0986,1.0986,0.6931,0.0,0.6931,1.7918,1.0986,1.0986,0.6931,1.7918,0.6931,0.6931,4.1109,1.0986,0.0,1.7918,0.0,1.0986,1.9459,1.6094,1.0986,1.0986,1.3863,0.6931,3.091,0.0
S1_C0535,4.6634,0.0,1.0986,2.3026,1.9459,0.6931,1.0986,1.3863,0.0,1.7918,0.0,0.0,0.0,2.3979,0.6931,0.6931,0.0,1.6094,0.0,1.0986,0.6931,0.0,2.7081,1.3863,1.0986,0.6931,1.9459,0.0,2.5649,1.3863
S1_C0536,0.6931,0.6931,2.7081,1.6094,1.3863,1.0986,1.9459,2.3979,0.6931,0.0,1.9459,2.4849,0.0,1.6094,1.9459,2.3026,0.0,0.6931,0.6931,0.6931,1.3863,0.0,0.6931,4.4659,1.0986,1.7918,4.1589,1.0986,0.6931,2.9444
S1_C0537,4.6634,0.6931,1.3863,2.0794,0.6931,0.0,1.9459,0.0,0.0,1.6094,1.0986,0.0,0.6931,2.6391,0.0,0.6931,0.6931,2.1972,0.6931,1.3863,1.0986,0.0,2.4849,2.0794,1.6094,0.0,1.3863,0.0,2.0794,1.0986
S1_C0538,0.0,0.6931,1.6094,1.9459,0.6931,4.0431,1.7918,2.9957,3.8501,0.6931,4.3175,5.124,5.323,1.0986,2.5649,2.3026,0.0,0.6931,4.6052,1.0986,5.118,4.804,0.0,1.6094,1.0986,2.6391,1.0986,0.6931,0.0,1.6094
S1_C0539,0.6931,2.1972,1.7918,1.0986,0.6931,5.1818,1.0986,2.5649,4.9836,1.0986,2.6391,2.0794,2.9957,0.0,0.0,1.3863,4.9416,1.0986,5.3891,1.0986,2.0794,4.654,0.0,0.6931,1.6094,0.6931,0.6931,1.0986,1.3863,1.9459
S1_C0540,0.0,0.6931,2.0794,1.6094,0.6931,4.7707,1.0986,2.7726,3.1355,1.3863,1.0986,1.6094,4.1897,0.6931,1.6094,1.3863,1.0986,0.0,5.3566,1.0986,2.0794,2.7726,0.6931,0.6931,1.6094,2.3026,0.6931,3.091,1.0986,1.0986
S1_C0541,0.6931,2.4849,0.0,2.1972,1.9459,0.0,0.6931,0.0,1.0986,1.6094,2.3026,0.0,0.0,2.7726,1.0986,0.0,3.3673,1.7918,0.6931,1.0986,1.0986,2.7726,2.3026,0.0,1.9459,0.6931,1.3863,0.6931,0.0,1.3863
S1_C0542,1.0986,1.9459,1.3863,1.0986,1.3863,0.6931,1.3863,0.6931,0.6931,1.7918,2.3026,1.3863,1.0986,3.0445,2.7726,1.0986,1.6094,1.9459,0.0,2.3026,0.6931,1.3863,1.3863,1.3863,1.3863,1.7918,0.6931,1.0986,1.3863,1.0986
S1_C0543,0.0,0.6931,2.6391,2.0794,1.3863,0.6931,0.6931,2.1972,0.0,1.0986,1.0986,2.3979,0.0,3.2189,0.0,2.8332,0.0,0.6931,0.0,0.6931,0.6931,0.0,1.3863,3.989,1.0986,1.6094,4.9558,0.6931,0.0,3.4012
