# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,PanelB_00,PanelB_01,PanelB_02,PanelB_03,PanelB_04,PanelB_05,PanelB_06,PanelB_07,PanelB_08,PanelB_09,PanelB_10,PanelB_11,PanelB_12,PanelB_13,PanelB_14,PanelB_15,PanelB_16,PanelB_17,PanelB_18,PanelB_19,PanelB_20,PanelB_21,PanelB_22,PanelB_23,PanelB_24,PanelB_25,PanelB_26,PanelB_27,PanelB_28,PanelB_29
S2_C0454,0.6931,0.0,0.0,2.6391,2.0794,0.0,1.0986,1.0986,1.0986,3.5835,3.1355,0.0,0.0,1.3863,0.0,1.0986,1.0986,0.6931,1.0986,0.0,1.0986,1.0986,1.6094,1.7918,0.0,1.6094,0.0,2.1972,0.0,0.6931
S2_C0455,0.0,4.4886,1.3863,0.6931,5.0434,2.0794,0.6931,1.0986,1.3863,1.0986,0.0,1.3863,2.3026,0.6931,0.0,1.6094,0.0,1.3863,2.7081,1.6094,1.3863,1.9459,0.6931,0.0,1.0986,0.0,1.3863,1.9459,1.0986,2.3026
S2_C0456,1.3863,3.8067,0.0,1.3863,0.0,3.2958,1.9459,1.3863,2.4849,3.1355,0.6931,1.6094,2.3979,1.6094,5.0239,0.0,5.3566,4.1897,1.0986,2.3979,3.5835,1.6094,1.0986,1.6094,2.7081,1.6094,0.0,1.6094,4.3307,1.3863
S2_C0457,0.0,2.0794,0.0,1.3863,1.6094,4.6913,3.5835,0.6931,3.3673,2.6391,2.6391,0.6931,0.6931,1.0986,5.0239,1.6094,2.9957,2.6391,2.0794,0.0,3.6636,1.6094,2.3979,1.6094,0.0,0.6931,0.6931,2.5649,1.7918,1.7918
S2_C0458,2.1972,2.0794,1.3863,0.6931,0.0,3.2958,2.5649,0.0,1.9459,1.6094,2.3026,1.3863,2.4849,1.3863,5.3181,0.0,5.247,3.2581,1.7918,2.5649,3.989,0.6931,1.0986,1.3863,2.0794,1.6094,1.0986,1.0986,2.7726,1.6094
S2_C0459,5.3982,1.6094,0.6931,3.8712,1.9459,2.8332,0.0,1.6094,1.3863,2.9957,2.5649,1.6094,0.0,1.6094,2.9444,1.0986,5.3706,3.0445,1.6094,4.7707,1.3863,2.5649,1.6094,1.3863,1.6094,0.0,0.6931,0.6931,1.7918,0.6931
S2_C0460,0.6931,3.9703,0.6931,0.0,4.3438,1.6094,0.0,1.3863,1.3863,0.0,1.0986,1.9459,2.4849,2.0794,1.0986,3.1355,0.0,0.0,1.0986,1.0986,3.091,1.0986,0.0,1.7918,1.0986,1.7918,2.3979,1.7918,0.6931,4.7274
S2_C0461,1.6094,1.0986,0.6931,0.6931,1.3863,1.9459,0.6931,1.7918,1.7918,0.6931,1.7918,1.6094,1.0986,0.0,0.6931,1.9459,2.7081,0.6931,1.3863,0.6931,0.6931,0.6931,1.6094,0.6931,0.0,0.6931,1.6094,2.3979,1.6094,1.7918
S2_C0462,1.7918,3.8501,1.6094,4.3694,0.0,3.091,0.6931,0.6931,1.9459,2.3979,1.3863,1.0986,1.0986,1.6094,2.3979,1.7918,3.6376,3.5835,1.0986,1.3863,1.0986,1.7918,1.3863,0.6931,2.3026,0.0,0.0,1.0986,3.6376,1.0986
S2_C0463,2.3979,3.6636,5.2417,5.4765,1.3863,2.1972,0.6931,1.0986,0.6931,0.0,1.0986,0.6931,2.9444,1.7918,0.6931,2.3026,1.0986,2.9957,0.6931,1.0986,0.0,2.0794,1.0986,1.6094,2.3026,0.6931,1.0986,0.0,2.9957,1.0986
S2_C0464,0.0,5.0304,0.0,0.0,4.1271,1.7918,1.7918,0.0,2.9957,2.7081,1.3863,0.6931,1.6094,1.9459,0.0,1.0986,0.6931,0.6931,2.7726,0.6931,3.6889,1.7918,1.9459,0.0,1.0986,0.0,0.6931,1.9459,1.3863,2.3026
S2_C0465,0.0,4.9558,2.3979,0.0,5.2523,1.0986,0.6931,1.3863,1.0986,0.0,0.6931,1.6094,2.5649,1.3863,0.0,1.7918,0.0,0.6931,2.9444,2.9444,1.3863,1.0986,0.6931,0.6931,1.6094,1.7918,1.0986,1.0986,0.6931,1.3863
S2_C0466,0.6931,1.9459,0.6931,0.0,2.3026,1.6094,0.6931,1.0986,1.3863,0.0,0.0,1.0986,0.0,1.6094,0.0,2.1972,0.0,0.6931,0.6931,0.6931,1.9459,0.0,1.3863,1.0986,0.6931,1.3863,1.6094,1.9459,0.6931,2.5649
S2_C0467,3.2581,1.9459,5.1591,4.3307,0.0,2.6391,1.7918,1.0986,1.3863,0.0,1.9459,2.3026,3.7612,1.6094,2.4849,1.7918,1.9459,2.7726,0.6931,1.6094,1.0986,1.6094,1.0986,1.7918,2.6391,0.6931,1.0986,0.6931,2.4849,1.7918
S2_C0468,0.6931,3.2581,1.9459,0.6931,4.4886,0.6931,0.0,1.3863,1.3863,0.0,1.3863,1.0986,1.7918,1.7918,0.0,3.8501,0.0,0.0,1.0986,0.0,0.6931,0.0,1.9459,2.0794,0.0,1.0986,1.6094,2.1972,0.0,4.3694
S2_C0469,1.3863,3.0445,1.3863,0.0,4.3175,0.6931,0.6931,0.0,0.6931,0.6931,1.0986,1.6094,2.0794,1.0986,0.0,3.4965,0.0,0.0,1.3863,0.6931,1.6094,0.0,0.6931,1.7918,1.6094,1.3863,2.0794,2.1972,0.6931,3.7612
S2_C0470,1.6094,1.7918,0.0,2.8904,1.7918,2.5649,1.0986,0.0,1.3863,3.4012,1.0986,1.3863,0.0,1.3863,3.4012,1.0986,3.6636,3.2581,1.3863,1.7918,1.9459,1.9459,1.7918,0.6931,1.7918,1.0986,0.0,1.7918,1.9459,0.0
S2_C0471,0.0,3.434,0.0,0.0,2.9444,4.5539,3.4657,1.0986,3.4657,2.8332,1.6094,1.3863,0.6931,0.6931,3.4657,1.7918,0.6931,1.6094,2.4849,0.0,4.0073,1.0986,2.6391,1.3863,1.0986,0.6931,0.6931,2.6391,1.3863,1.9459
S2_C0472,0.0,2.7726,0.0,1.7918,1.0986,4.2767,1.6094,0.6931,2.7726,3.2958,1.0986,1.6094,0.6931,1.0986,5.323,0.6931,4.7791,3.4657,1.9459,1.3863,3.1781,1.6094,2.3979,0.6931,1.0986,0.0,1.0986,2.4849,2.3026,1.9459
S2_C0473,2.7726,2.5649,5.204,5.2257,0.6931,2.3026,1.6094,1.0986,0.0,0.0,0.6931,2.0794,4.2627,1.9459,1.3863,2.8332,0.0,2.8904,0.0,1.7918,1.0986,1.7918,1.0986,1.0986,2.8904,1.3863,0.6931,0.6931,1.7918,2.1972
S2_C0474,1.3863,4.92,0.0,0.0,0.0,2.3026,0.6931,0.0,2.0794,3.1781,0.0,1.7918,2.8904,2.3026,4.0943,0.0,4.9127,3.4965,2.0794,2.7081,3.3673,2.0794,0.0,1.3863,2.9957,0.6931,1.9459,1.6094,4.3438,1.3863
S2_C0475,3.912,1.0986,4.7958,0.6931,1.9459,1.0986,1.0986,1.7918,0.0,0.6931,0.0,1.9459,1.9459,1.9459,3.1355,2.0794,0.0,0.0,0.0,2.1972,1.3863,0.6931,0.6931,2.0794,1.9459,1.0986,1.6094,0.6931,1.3863,1.9459
S2_C0476,0.0,3.8918,2.1972,0.0,4.5539,1.3863,0.0,0.0,1.0986,0.0,1.6094,1.0986,2.4849,0.6931,0.0,4.1431,0.0,0.0,0.0,0.0,1.9459,0.6931,1.7918,1.6094,0.0,1.0986,1.7918,1.7918,0.6931,4.7536
S2_C0477,0.0,5.2204,0.6931,0.0,3.912,0.0,0.6931,0.6931,1.7918,2.6391,0.0,1.3863,2.0794,3.0445,0.0,0.0,0.0,0.0,2.9957,2.4849,2.5649,1.7918,1.6094,0.6931,1.3863,1.6094,0.0,0.6931,2.5649,2.1972
S2_C0478,4.1431,3.0445,5.2417,4.3694,1.7918,2.0794,0.0,1.3863,0.0,0.0,0.0,2.4849,5.323,2.0794,1.9459,3.4657,0.0,1.9459,0.0,2.6391,0.6931,2.4849,1.3863,1.0986,3.2581,0.6931,2.0794,1.0986,1.0986,2.8332
S2_C0479,1.0986,5.2933,2.1972,0.0,1.7918,0.0,0.0,0.6931,1.6094,2.0794,0.0,1.7918,3.2581,2.3979,1.7918,1.6094,0.0,1.6094,1.6094,3.434,2.7726,1.7918,0.0,1.3863,2.3979,1.9459,0.6931,0.0,2.8904,2.0794
S2_C0480,3.5264,3.7377,5.3471,5.2417,1.3863,1.9459,0.0,1.6094,0.6931,0.0,0.0,1.6094,5.2575,1.3863,0.6931,4.2341,0.6931,3.0445,0.0,2.3026,0.0,2.9957,1.6094,2.0794,2.8332,0.0,1.6094,0.6931,2.1972,1.6094
S2_C0481,0.6931,1.0986,0.0,2.3979,2.3979,0.6931,1.7918,0.6931,0.6931,2.8332,2.9444,1.0986,0.0,1.0986,0.0,1.6094,0.6931,0.0,1.0986,0.0,0.0,0.0,0.6931,1.3863,1.0986,1.3863,0.6931,1.7918,0.0,1.9459
S2_C0482,5.2204,0.0,1.0986,1.6094,0.6931,2.3026,0.0,1.3863,0.6931,0.6931,2.9444,0.0,1.0986,0.6931,1.9459,1.0986,4.9345,1.9459,0.6931,3.2581,0.0,1.3863,1.9459,1.0986,1.3863,1.7918,2.3979,1.9459,1.3863,0.6931
S2_C0483,3.3322,3.3322,5.3471,5.193,0.0,2.3026,1.0986,2.0794,0.0,0.0,1.0986,1.9459,5.1299,1.9459,1.3863,3.3322,0.6931,3.0445,0.0,1.0986,0.6931,2.0794,0.0,2.3026,3.1355,0.0,1.0986,0.0,2.0794,2.0794
S2_C0484,5.2781,0.6931,1.3863,3.3673,2.4849,3.2581,0.0,1.6094,0.6931,1.7918,3.2189,1.0986,0.6931,1.7918,2.1972,1.0986,5.2781,2.3026,2.3979,4.0254,1.6094,1.6094,1.0986,1.6094,0.6931,1.0986,0.6931,1.7918,1.6094,0.0
S2_C0485,4.5539,0.0,2.3026,1.7918,0.0,1.6094,0.6931,1.3863,1.3863,0.6931,2.8332,1.0986,2.0794,0.0,1.0986,0.0,4.5747,2.1972,1.0986,1.7918,0.6931,2.4849,1.6094,1.0986,1.6094,2.0794,0.6931,1.3863,1.0986,0.0
S2_C0486,0.0,0.0,0.0,0.6931,0.0,0.0,4.2767,2.0794,1.0986,2.3979,2.3026,0.0,0.0,1.0986,0.0,0.0,0.6931,0.6931,0.6931,0.0,0.0,2.1972,0.6931,2.1972,2.0794,2.4849,1.0986,1.0986,1.3863,0.0
S2_C0487,5.2149,0.0,1.0986,2.7726,1.3863,3.4657,0.0,1.6094,0.6931,1.6094,3.0445,0.6931,0.6931,0.6931,2.0794,1.3863,5.3279,2.3979,1.3863,3.6889,1.3863,1.0986,2.0794,0.6931,0.6931,1.3863,1.0986,1.7918,1.6094,0.6931
S2_C0488,1.0986,2.0794,0.0,2.1972,0.0,3.3673,1.0986,0.0,2.5649,3.2958,0.6931,1.0986,1.0986,0.6931,5.0938,0.0,4.625,3.2581,1.6094,2.0794,2.3026,1.7918,2.0794,1.3863,1.6094,0.6931,0.0,1.3863,2.5649,0.0
S2_C0489,0.6931,5.2933,1.3863,0.0,5.1985,0.0,1.3863,1.0986,1.3863,1.3863,0.0,1.7918,2.1972,1.3863,0.6931,1.3863,0.0,0.6931,3.0445,2.7081,1.6094,2.0794,1.0986,0.0,0.6931,1.6094,1.6094,1.3863,1.7918,1.6094
S2_C0490,1.6094,0.0,1.3863,2.0794,1.7918,0.6931,0.6931,1.0986,0.6931,2.0794,2.3026,1.7918,0.0,1.0986,1.3863,1.0986,1.0986,0.0,1.0986,1.3863,1.0986,1.3863,0.6931,1.0986,1.3863,2.3026,1.9459,1.0986,0.0,0.0
S2_C0491,1.0986,0.0,3.8067,0.0,0.0,0.0,4.3694,2.7726,1.6094,0.0,1.0986,1.0986,2.9957,0.0,0.0,0.0,1.6094,3.3322,1.0986,1.0986,0.0,3.7612,1.3863,0.0,2.0794,2.4849,2.1972,0.0,1.3863,0.6931
S2_C0492,3.5835,0.6931,4.1431,1.6094,1.9459,0.6931,1.0986,1.7918,0.0,1.0986,0.6931,1.6094,1.9459,2.6391,1.9459,2.3026,0.0,0.0,0.6931,2.5649,0.6931,1.0986,1.0986,1.6094,1.0986,1.6094,1.7918,0.0,0.6931,1.7918
S2_C0493,0.0,2.6391,0.0,1.3863,1.0986,3.2581,0.0,1.0986,2.3026,2.3979,1.6094,1.6094,0.6931,1.0986,4.0254,1.6094,3.2958,2.5649,1.0986,0.6931,2.4849,0.6931,1.0986,1.3863,0.6931,0.0,1.0986,2.3979,2.1972,1.3863
S2_C0494,0.6931,3.091,0.0,0.0,1.7918,0.6931,1.6094,1.0986,1.3863,1.9459,0.6931,1.3863,1.7918,1.7918,2.0794,1.6094,0.6931,1.0986,1.7918,1.0986,3.434,1.0986,1.6094,0.6931,1.0986,1.6094,1.0986,1.3863,1.7918,1.7918
S2_C0495,2.3979,0.0,3.6889,2.7726,3.2189,0.6931,0.0,1.6094,0.0,0.6931,0.0,1.0986,0.0,0.6931,0.0,2.7081,0.0,1.7918,1.3863,3.6636,0.0,1.0986,0.0,0.0,0.6931,2.1972,1.7918,1.3863,0.0,1.3863
S2_C0496,3.434,0.6931,2.0794,0.0,0.0,3.0445,1.9459,0.6931,1.0986,0.6931,1.7918,1.3863,3.0445,0.0,5.2781,1.6094,3.2189,1.0986,1.0986,1.9459,3.1355,0.0,1.0986,2.0794,1.7918,0.6931,2.0794,1.9459,0.6931,3.091
S2_C0497,2.4849,0.6931,4.8442,1.3863,3.7612,0.0,0.0,1.7918,1.0986,0.0,0.0,1.6094,0.6931,1.3863,0.6931,2.8904,0.0,1.6094,0.6931,4.4543,0.0,1.3863,2.1972,1.6094,1.0986,2.3979,2.5649,0.0,1.3863,1.9459
S2_C0498,2.7081,0.0,2.4849,0.6931,0.0,3.3322,2.1972,1.3863,1.0986,1.6094,1.9459,0.6931,2.8332,1.3863,5.2627,1.3863,3.8918,2.3026,0.6931,1.3863,3.2581,0.0,1.7918,1.0986,1.6094,1.7918,1.6094,1.6094,1.3863,2.0794
S2_C0499,5.2781,1.0986,1.3863,2.8904,1.3863,2.8904,0.6931,0.6931,1.7918,0.0,3.8286,1.9459,0.0,1.3863,1.0986,0.0,5.2257,0.6931,1.6094,2.4849,1.3863,0.6931,1.6094,0.6931,1.0986,1.0986,0.6931,1.3863,0.6931,0.0
S2_C0500,2.9444,0.6931,1.9459,1.7918,0.0,3.4965,1.9459,1.0986,1.7918,0.0,1.7918,1.0986,2.5649,1.7918,5.2149,1.0986,4.3438,3.3673,0.6931,1.6094,2.5649,0.6931,1.9459,1.0986,1.7918,1.0986,1.3863,0.6931,1.9459,1.3863
S2_C0501,0.0,3.1781,2.3026,1.0986,4.4067,1.9459,0.0,1.3863,1.3863,1.0986,2.1972,1.0986,2.0794,1.7918,0.0,4.2767,0.0,0.0,1.3863,0.0,2.5649,0.0,1.9459,2.6391,0.6931,0.6931,1.7918,1.6094,0.6931,4.7095
S2_C0502,1.0986,0.6931,0.0,2.7726,2.0794,0.6931,1.9459,1.7918,0.6931,3.5553,3.434,1.6094,0.0,1.0986,0.0,1.7918,0.0,0.0,0.6931,0.0,0.0,1.6094,1.0986,1.7918,0.6931,1.9459,0.6931,1.3863,0.0,0.6931
S2_C0503,1.0986,5.3936,0.6931,0.0,1.9459,1.0986,1.0986,1.0986,1.9459,2.9957,0.6931,0.6931,2.4849,2.5649,1.6094,0.0,1.0986,1.7918,2.1972,3.1781,2.7081,2.3979,0.6931,1.0986,1.3863,1.3863,1.3863,1.0986,3.1355,1.0986
S2_C0504,0.6931,4.9345,0.0,1.3863,0.0,2.7081,0.6931,0.6931,2.9957,3.3673,1.0986,1.6094,2.1972,1.9459,4.0775,0.6931,5.112,3.6889,1.9459,2.1972,3.2958,1.3863,1.0986,1.7918,2.4849,1.0986,0.6931,1.0986,4.5326,0.0
S2_C0505,0.6931,1.3863,0.0,2.1972,2.5649,1.3863,1.6094,1.0986,1.6094,1.0986,3.091,1.3863,1.0986,1.0986,0.0,2.3026,0.6931,0.0,1.0986,0.0,1.3863,1.0986,0.6931,1.7918,0.6931,0.0,0.6931,1.7918,0.0,2.6391
S2_C0506,1.7918,1.3863,0.0,3.7377,0.6931,1.3863,0.6931,0.6931,1.3863,3.1781,1.0986,1.0986,0.6931,2.0794,1.0986,0.6931,2.6391,2.3026,1.7918,2.1972,1.0986,1.3863,0.6931,0.6931,1.6094,1.7918,0.0,1.7918,0.6931,1.0986
S2_C0507,0.0,3.7377,1.0986,0.0,3.6109,1.0986,0.6931,0.6931,1.6094,0.6931,1.0986,1.6094,1.6094,1.7918,1.0986,2.6391,0.0,0.0,1.7918,0.6931,2.8904,0.0,1.6094,1.6094,0.6931,1.3863,2.0794,2.0794,1.3863,3.2581
S2_C0508,0.0,5.0173,1.0986,0.0,2.7726,0.0,0.0,0.6931,1.6094,3.0445,0.0,1.3863,1.7918,2.3026,0.6931,0.0,0.6931,0.6931,2.8332,2.7081,3.0445,1.7918,0.0,1.0986,1.3863,1.7918,1.0986,1.6094,2.5649,1.9459
S2_C0509,0.0,2.8904,0.0,1.3863,1.0986,4.3041,1.9459,0.6931,2.7726,2.8332,1.7918,1.3863,1.0986,1.0986,5.3423,0.0,3.8918,3.2958,1.3863,1.3863,3.434,0.6931,1.6094,1.0986,1.0986,0.6931,0.6931,1.6094,1.6094,2.0794
S2_C0510,5.2095,0.0,1.9459,1.3863,1.6094,1.9459,0.6931,1.7918,1.6094,0.0,2.3979,0.6931,1.6094,0.0,1.3863,0.0,4.382,1.0986,1.0986,2.6391,0.6931,0.6931,1.9459,0.0,1.0986,1.3863,2.0794,1.9459,1.0986,0.6931
S2_C0511,3.091,3.1781,5.247,5.2204,1.0986,2.0794,1.3863,2.0794,0.6931,0.0,0.6931,1.9459,4.7875,1.6094,1.3863,2.8332,0.6931,2.7081,0.6931,1.6094,0.0,0.6931,0.0,1.3863,3.0445,0.0,1.9459,1.0986,1.7918,1.6094
S2_C0512,0.0,1.3863,0.0,1.7918,1.3863,4.2767,3.091,0.6931,3.091,2.4849,2.0794,1.0986,1.0986,1.3863,4.7791,0.6931,2.8332,2.4849,1.3863,0.6931,3.091,1.3863,2.3026,1.6094,1.3863,0.0,1.3863,2.9957,0.6931,1.3863
S2_C0513,3.2958,1.0986,2.7726,0.6931,0.0,3.6889,2.1972,1.6094,1.7918,1.6094,2.3026,1.7918,3.2189,2.1972,5.2679,1.6094,3.8067,2.4849,0.6931,1.0986,2.3026,1.0986,1.3863,1.6094,1.0986,0.6931,1.0986,1.3863,1.0986,1.9459
S2_C0514,0.0,0.0,0.0,1.7918,0.0,0.0,3.2958,1.0986,0.6931,3.434,2.6391,0.6931,0.6931,1.0986,0.0,0.0,2.5649,0.0,1.0986,0.0,0.0,1.7918,0.0,1.7918,1.0986,2.3979,1.3863,1.0986,0.6931,0.0
S2_C0515,5.323,0.0,1.3863,3.091,0.6931,2.8332,1.0986,1.6094,1.0986,1.3863,3.7612,0.0,0.6931,1.6094,0.6931,0.6931,5.3471,1.7918,1.7918,2.7081,1.7918,1.7918,0.6931,1.3863,1.6094,1.3863,0.6931,1.6094,0.6931,0.6931
S2_C0516,1.0986,3.3673,4.1589,0.0,4.8203,1.3863,0.6931,1.3863,0.0,0.0,0.0,1.7918,1.9459,1.0986,0.0,2.6391,0.0,1.3863,1.6094,4.382,0.6931,0.6931,1.0986,0.0,0.0,1.6094,2.1972,1.6094,1.0986,0.0
S2_C0517,0.0,0.0,0.0,0.6931,0.6931,0.0,3.5835,1.3863,1.3863,4.0431,3.6109,0.6931,0.0,1.3863,0.0,0.0,0.6931,0.0,1.0986,0.0,0.6931,1.6094,0.0,0.6931,0.6931,2.0794,1.0986,1.3863,0.6931,0.0
S2_C0518,4.3307,1.3863,5.3706,2.3979,1.3863,1.3863,0.6931,2.3026,0.6931,0.0,1.0986,1.7918,4.4543,2.0794,2.8332,2.4849,0.0,1.0986,0.6931,1.7918,0.6931,1.0986,1.6094,1.6094,2.5649,1.3863,1.6094,0.6931,0.0,2.3026
S2_C0519,0.6931,3.1781,0.0,0.0,2.5649,0.6931,1.0986,1.0986,1.3863,1.3863,0.0,1.7918,2.3026,2.0794,1.6094,1.3863,1.0986,1.3863,2.0794,1.7918,3.091,0.0,1.3863,1.9459,1.0986,1.0986,1.6094,2.0794,1.6094,2.7726
S2_C0520,0.0,4.6821,0.0,0.0,3.9318,0.6931,1.0986,1.0986,2.4849,2.3979,0.6931,0.6931,1.0986,1.3863,0.0,1.7918,0.6931,0.6931,2.9444,0.6931,3.7842,0.0,2.1972,1.0986,1.3863,0.0,1.3863,2.5649,1.3863,2.6391
S2_C0521,0.0,0.0,0.0,0.6931,0.0,0.0,4.0431,1.0986,1.6094,3.434,2.3979,0.0,0.0,1.3863,0.0,0.0,0.6931,0.0,0.0,0.0,0.0,1.6094,1.7918,1.7918,1.0986,2.0794,0.0,0.6931,1.7918,0.0
S2_C0522,1.7918,2.0794,0.0,3.091,0.0,3.3673,1.3863,0.0,1.9459,3.4657,2.0794,1.0986,0.6931,1.0986,4.9053,0.6931,5.0562,3.9318,1.0986,2.9444,2.0794,1.7918,1.3863,0.0,1.0986,0.6931,1.0986,1.7918,2.3979,0.0
S2_C0523,4.2905,1.6094,0.6931,3.9318,2.4849,2.1972,0.0,1.0986,0.6931,4.0943,0.6931,0.0,0.0,2.0794,2.8332,0.0,3.7842,3.091,1.9459,4.4659,0.6931,2.6391,1.6094,0.0,1.0986,1.9459,1.0986,0.6931,2.1972,0.0
S2_C0524,3.2958,3.8712,5.2417,5.3423,1.0986,2.6391,0.0,1.3863,0.0,0.0,0.6931,1.7918,5.2627,1.3863,0.0,4.0775,0.6931,3.091,0.0,1.3863,0.0,3.3322,1.0986,1.9459,3.1355,0.6931,1.0986,0.0,2.1972,1.6094
S2_C0525,2.6391,0.0,2.8904,2.9957,2.8904,0.0,0.0,1.0986,1.0986,0.0,0.0,1.0986,0.6931,0.6931,0.0,2.4849,0.0,1.3863,1.6094,3.1355,0.0,0.0,1.6094,1.0986,0.0,1.3863,1.7918,1.0986,0.6931,1.3863
S2_C0526,1.0986,3.4657,1.7918,4.8978,0.0,2.7081,0.6931,1.0986,1.9459,1.6094,0.0,1.0986,0.0,1.3863,1.3863,1.9459,3.1355,3.2581,1.3863,1.6094,0.6931,1.7918,0.6931,2.0794,2.8904,1.3863,0.0,0.0,3.5835,0.0
S2_C0527,5.2257,0.0,1.7918,2.0794,1.0986,2.9957,0.0,1.3863,1.3863,0.6931,3.5264,1.0986,1.0986,0.0,1.6094,0.0,5.3753,2.1972,1.9459,3.434,0.0,1.3863,1.6094,1.3863,1.0986,0.6931,0.6931,2.1972,1.3863,0.6931
S2_C0528,1.3863,2.1972,2.3026,0.0,2.8904,2.7726,1.6094,1.7918,1.7918,0.0,2.3979,1.3863,1.6094,2.0794,1.9459,3.6109,0.0,0.0,0.0,0.0,2.3979,0.0,1.0986,2.6391,1.3863,0.6931,1.0986,1.9459,0.0,3.9318
S2_C0529,2.1972,1.6094,0.0,3.1781,1.3863,2.1972,0.0,0.0,1.9459,3.7377,1.6094,1.3863,0.0,2.0794,3.5264,0.0,3.989,3.6376,2.0794,3.1781,1.6094,1.9459,0.6931,0.0,0.6931,1.0986,0.0,1.3863,2.4849,0.6931
S2_C0530,5.3471,0.0,2.0794,1.6094,0.6931,2.1972,0.0,1.0986,0.6931,0.0,2.7726,1.6094,1.3863,0.6931,1.0986,0.6931,4.654,2.3979,1.6094,2.9444,0.6931,0.6931,1.6094,1.0986,0.6931,1.3863,1.0986,2.0794,1.3863,0.0
S2_C0531,2.6391,1.0986,4.4773,2.1972,3.912,0.6931,0.0,1.6094,0.0,0.0,0.0,1.6094,1.3863,1.3863,0.0,2.7081,0.0,2.1972,1.6094,4.3694,0.0,1.3863,1.0986,0.0,0.0,1.9459,2.0794,1.0986,1.0986,1.0986
S2_C0532,1.3863,2.7726,1.3863,0.6931,3.9318,1.7918,0.6931,1.3863,1.6094,0.0,1.3863,1.3863,1.6094,1.3863,0.0,2.8332,0.0,0.0,1.6094,0.6931,1.7918,0.0,0.6931,0.6931,0.6931,0.6931,1.9459,1.7918,1.3863,3.6109
S2_C0533,2.1972,0.0,3.8067,0.6931,0.0,0.0,3.434,2.5649,1.7918,0.0,2.1972,0.0,2.8904,0.0,0.0,1.0986,1.6094,2.7081,1.3863,1.7918,0.0,3.2189,1.0986,1.0986,1.9459,2.1972,2.3026,0.0,0.0,0.0
S2_C0534,0.0,0.0,0.0,1.3863,0.0,0.0,4.1271,1.3863,1.0986,2.9957,2.7081,0.0,0.0,1.3863,0.0,0.0,1.7918,0.6931,0.6931,0.0,0.0,2.3026,0.6931,1.9459,0.0,2.7081,0.6931,0.6931,1.0986,0.0
S2_C0535,1.0986,0.6931,2.5649,0.0,1.3863,1.0986,1.3863,1.3863,0.6931,0.6931,2.0794,1.6094,1.7918,0.0,0.0,1.6094,1.0986,0.6931,1.3863,0.6931,0.0,1.0986,0.0,0.0,0.6931,1.9459,1.9459,1.3863,1.0986,1.3863
S2_C0536,0.0,2.3979,0.0,1.0986,1.0986,4.8752,3.8918,1.6094,3.5835,2.6391,2.0794,0.0,0.0,0.6931,5.2311,1.3863,2.5649,2.7081,1.3863,0.6931,3.989,0.6931,2.1972,1.0986,0.0,0.0,0.0,2.6391,1.6094,2.0794
S2_C0537,3.1355,1.6094,2.9444,0.0,0.0,3.6376,2.0794,0.6931,1.3863,0.6931,1.7918,1.3863,3.0445,0.6931,5.2679,0.6931,3.7842,2.3026,0.6931,1.6094,2.6391,0.6931,1.6094,1.7918,1.9459,1.6094,2.0794,0.0,0.6931,2.0794
S2_C0538,1.0986,4.4773,4.1589,0.6931,4.9416,0.6931,0.6931,1.3863,0.0,0.0,0.0,1.0986,2.7081,1.0986,1.3863,2.1972,0.0,0.0,2.3026,4.8122,0.0,1.3863,0.6931,0.0,0.6931,1.3863,1.6094,0.0,1.0986,1.9459
S2_C0539,4.1271,3.7842,5.3891,5.1985,1.3863,2.0794,0.6931,1.7918,0.0,0.0,0.6931,1.9459,5.3083,2.1972,1.3863,4.1744,0.6931,3.2581,0.0,2.3026,0.6931,2.3026,1.6094,2.3026,3.1355,0.0,2.1972,0.0,2.1972,2.5649
S2_C0540,0.0,2.9444,0.0,1.0986,2.3979,1.9459,0.6931,0.6931,2.3979,1.0986,1.0986,1.0986,1.3863,0.0,1.6094,1.7918,1.0986,0.6931,1.3863,1.0986,1.9459,0.6931,1.7918,1.6094,0.6931,1.0986,1.3863,2.3979,1.3863,2.5649
S2_C0541,0.0,0.0,0.0,1.9459,0.0,0.0,4.852,2.0794,0.0,3.4657,3.0445,0.6931,0.0,1.7918,0.0,0.0,1.9459,1.3863,1.6094,0.0,0.0,2.8904,0.0,1.3863,1.0986,3.2581,1.0986,0.6931,0.6931,0.6931
S2_C0542,3.0445,0.0,1.7918,2.1972,1.3863,0.6931,1.0986,0.6931,0.0,1.3863,1.3863,1.0986,0.0,2.1972,1.7918,1.7918,0.0,0.6931,1.6094,0.0,0.6931,0.0,1.3863,1.3863,1.9459,1.0986,2.1972,1.0986,1.3863,1.0986
S2_C0543,0.6931,3.0445,0.6931,0.0,2.9957,1.7918,0.6931,0.0,1.7918,1.3863,0.6931,1.0986,0.0,1.3863,1.0986,2.0794,0.0,0.0,2.0794,0.0,1.9459,0.6931,1.3863,1.6094,0.6931,0.6931,1.3863,1.9459,0.6931,2.8332
S2_C0544,0.0,5.118,0.0,0.0,4.6052,1.6094,1.6094,1.0986,3.2581,2.7081,1.0986,1.3863,1.9459,2.0794,1.3863,1.3863,0.0,0.6931,2.9444,1.0986,3.6109,0.0,1.7918,1.0986,0.0,1.3863,1.6094,2.5649,1.3863,2.3979
